Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.960996,1224
Aaron_Sorkin_,0.868512,991
Abdel_Nasser_Assidi_,1.0064,1316
Abdoulaye_Wade_,0.958549,1216
Abdullah_,0.463562,77
Abdullah_Gul_,0.725895,621
Abdullah_al-Attiyah_,1.02062,1352
Abdullatif_Sener_,0.560919,221
Abel_Pacheco_,0.934492,1152
Abid_Hamid_Mahmud_Al-Tikriti_,0.924373,1130
Adam_Sandler_,0.928446,1139
Adam_Scott_,1.14039,1557
Adel_Al-Jubeir_,0.842113,908
Adolfo_Aguilar_Zinser_,0.707786,568
Adolfo_Rodriguez_Saa_,0.706589,563
Adrian_McPherson_,0.945517,1178
Adrian_Nastase_,0.539863,191
Adrien_Brody_,0.671822,463
Ahmad_Masood_,0.667664,453
Ahmed_Chalabi_,0.583377,265
Ahmet_Necdet_Sezer_,1.06055,1432
Ai_Sugiyama_,0.966622,1235
Aicha_El_Ouafi_,1.23281,1641
Aitor_Gonzalez_,0.881601,1021
Akbar_Hashemi_Rafsanjani_,0.664754,446
Akhmed_Zakayev_,0.68565,506
Al_Davis_,0.680308,484
Al_Gore_,1.212,1626
Al_Pacino_,0.815,841
Al_Sharpton_,0.53914,187
Alan_Ball_,1.0118,1329
Alan_Greenspan_,0.464844,80
Alan_Mulally_,0.791826,790
Alastair_Campbell_,1.06365,1438
Albert_Costa_,1.1279,1539
Alberto_Fujimori_,0.921125,1119
Alberto_Ruiz_Gallardon_,0.609262,311
Albrecht_Mentz_,0.916346,1106
Aldo_Paredes_,0.706261,562
Alec_Baldwin_,0.687919,515
Alejandro_Atchugarry_,0.527289,159
Alejandro_Avila_,1.08822,1483
Alejandro_Toledo_,0.737511,654
Aleksander_Kwasniewski_,0.530182,165
Alex_Barros_,1.00973,1321
Alex_Penelas_,0.955684,1209
Alex_Sink_,0.834318,884
Alexander_Downer_,0.462114,75
Alexander_Losyukov_,0.511517,134
Alexander_Rumyantsev_,0.68318,498
Alexandra_Stevenson_,0.913879,1102
Alexandra_Vodjanikova_,0.513139,137
Ali_Abbas_,1.13865,1556
Ali_Khamenei_,0.892659,1050
Ali_Naimi_,0.933362,1149
Alice_Fisher_,0.664911,447
Alicia_Silverstone_,1.14101,1559
Alimzhan_Tokhtakhounov_,1.04729,1407
Alison_Lohman_,1.26616,1655
Allen_Iverson_,0.925084,1131
Allison_Janney_,0.877436,1015
Allyson_Felix_,0.680666,486
Alvaro_Noboa_,0.869427,996
Alvaro_Silva_Calderon_,0.745729,676
Alvaro_Uribe_,0.992346,1285
Amanda_Beard_,0.953253,1203
Amanda_Bynes_,0.703298,552
Amanda_Coetzer_,0.959056,1218
Amber_Tamblyn_,1.0429,1398
Amelia_Vega_,0.686823,513
Amelie_Mauresmo_,1.32126,1671
Amer_al-Saadi_,0.48425,105
Amram_Mitzna_,0.979965,1264
Ana_Guevara_,0.9511,1197
Ana_Palacio_,0.842947,911
Anastasia_Myskina_,0.746369,678
Anders_Ebbeson_,0.378294,8
Anders_Fogh_Rasmussen_,0.421298,37
Andre_Agassi_,1.04304,1399
Andrei_Mikhnevich_,0.98406,1268
Andrew_Bunner_,0.815192,842
