Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,3542,1439
Aaron_Sorkin_,1513,225
Abdel_Nasser_Assidi_,2680,967
Abdoulaye_Wade_,3335,1356
Abdullah_,2903,1098
Abdullah_Gul_,3127,1235
Abdullah_al-Attiyah_,2530,871
Abdullatif_Sener_,3686,1490
Abel_Pacheco_,2502,845
Abid_Hamid_Mahmud_Al-Tikriti_,3246,1308
Adam_Sandler_,786,48
Adam_Scott_,2666,961
Adel_Al-Jubeir_,3858,1546
Adolfo_Aguilar_Zinser_,2875,1081
Adolfo_Rodriguez_Saa_,1310,160
Adrian_McPherson_,3660,1480
Adrian_Nastase_,2997,1154
Adrien_Brody_,2720,985
Ahmad_Masood_,2880,1084
Ahmed_Chalabi_,3346,1360
Ahmet_Necdet_Sezer_,1832,400
Ai_Sugiyama_,2022,525
Aicha_El_Ouafi_,3304,1340
Aitor_Gonzalez_,3833,1534
Akbar_Hashemi_Rafsanjani_,2246,657
Akhmed_Zakayev_,1146,115
Al_Davis_,4191,1623
Al_Gore_,1343,170
Al_Pacino_,2564,894
Al_Sharpton_,3430,1398
Alan_Ball_,3260,1314
Alan_Greenspan_,3121,1232
Alan_Mulally_,1616,269
Alastair_Campbell_,2614,933
Albert_Costa_,3670,1486
Alberto_Fujimori_,2508,851
Alberto_Ruiz_Gallardon_,3051,1186
Albrecht_Mentz_,1588,258
Aldo_Paredes_,3051,1187
Alec_Baldwin_,2579,909
Alejandro_Atchugarry_,2451,802
Alejandro_Avila_,2366,739
Alejandro_Toledo_,2279,677
Aleksander_Kwasniewski_,2840,1061
Alex_Barros_,2349,727
Alex_Penelas_,850,57
Alex_Sink_,3129,1236
Alexander_Downer_,2434,783
Alexander_Losyukov_,2730,993
Alexander_Rumyantsev_,1947,477
Alexandra_Stevenson_,3366,1371
Alexandra_Vodjanikova_,3851,1542
Ali_Abbas_,1982,503
Ali_Khamenei_,4076,1601
Ali_Naimi_,1318,164
Alice_Fisher_,2493,836
Alicia_Silverstone_,1619,272
Alimzhan_Tokhtakhounov_,1382,186
Alison_Lohman_,1454,212
Allen_Iverson_,3542,1440
Allison_Janney_,1952,484
Allyson_Felix_,3397,1381
Alvaro_Noboa_,2061,547
Alvaro_Silva_Calderon_,1905,447
Alvaro_Uribe_,3268,1319
Amanda_Beard_,3263,1318
Amanda_Bynes_,1602,265
Amanda_Coetzer_,3304,1341
Amber_Tamblyn_,1166,119
Amelia_Vega_,1960,491
Amelie_Mauresmo_,3566,1448
Amer_al-Saadi_,2065,552
Amram_Mitzna_,3086,1210
Ana_Guevara_,4031,1593
Ana_Palacio_,265,2
Anastasia_Myskina_,3980,1583
Anders_Ebbeson_,3010,1161
Anders_Fogh_Rasmussen_,1101,101
Andre_Agassi_,3327,1354
Andrei_Mikhnevich_,2146,596
Andrew_Bunner_,2901,1095
Andrew_Cuomo_,2244,656
Andrew_Niccol_,878,64
Andrew_Weissmann_,3441,1400
Andy_Hebb_,3041,1181
Andy_Roddick_,3152,1254
Angela_Bassett_,2015,520
Angela_Lansbury_,1106,102
Angela_Merkel_,1828,396
Angelina_Jolie_,2882,1086
Angelo_Reyes_,1668,296
