Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,211,550
Aaron_Sorkin_,1074,1569
Abdel_Nasser_Assidi_,264,647
Abdoulaye_Wade_,635,1237
Abdullah_,217,561
Abdullah_Gul_,275,671
Abdullah_al-Attiyah_,545,1117
Abdullatif_Sener_,40,117
Abel_Pacheco_,1123,1594
Abid_Hamid_Mahmud_Al-Tikriti_,695,1301
Adam_Sandler_,708,1320
Adam_Scott_,895,1477
Adel_Al-Jubeir_,899,1478
Adolfo_Aguilar_Zinser_,1111,1587
Adolfo_Rodriguez_Saa_,81,235
Adrian_McPherson_,683,1288
Adrian_Nastase_,26,76
Adrien_Brody_,698,1305
Ahmad_Masood_,652,1254
Ahmed_Chalabi_,221,568
Ahmet_Necdet_Sezer_,929,1495
Ai_Sugiyama_,1100,1582
Aicha_El_Ouafi_,113,324
Aitor_Gonzalez_,787,1399
Akbar_Hashemi_Rafsanjani_,64,185
Akhmed_Zakayev_,87,252
Al_Davis_,341,793
Al_Gore_,1158,1606
Al_Pacino_,641,1245
Al_Sharpton_,340,791
Alan_Ball_,557,1137
Alan_Greenspan_,528,1091
Alan_Mulally_,209,544
Alastair_Campbell_,921,1491
Albert_Costa_,782,1394
Alberto_Fujimori_,384,878
Alberto_Ruiz_Gallardon_,282,683
Albrecht_Mentz_,900,1480
Aldo_Paredes_,1293,1645
Alec_Baldwin_,110,315
Alejandro_Atchugarry_,32,94
Alejandro_Avila_,1,1
Alejandro_Toledo_,265,650
Aleksander_Kwasniewski_,73,211
Alex_Barros_,269,657
Alex_Penelas_,290,700
Alex_Sink_,444,971
Alexander_Downer_,159,439
Alexander_Losyukov_,308,736
Alexander_Rumyantsev_,403,905
Alexandra_Stevenson_,126,355
Alexandra_Vodjanikova_,11,31
Ali_Abbas_,87,253
Ali_Khamenei_,974,1528
Ali_Naimi_,155,427
Alice_Fisher_,544,1116
Alicia_Silverstone_,332,775
Alimzhan_Tokhtakhounov_,2,4
Alison_Lohman_,3,7
Allen_Iverson_,329,767
Allison_Janney_,885,1471
Allyson_Felix_,571,1161
Alvaro_Noboa_,378,868
Alvaro_Silva_Calderon_,157,433
Alvaro_Uribe_,460,993
Amanda_Beard_,425,939
Amanda_Bynes_,57,164
Amanda_Coetzer_,761,1376
Amber_Tamblyn_,988,1534
Amelia_Vega_,62,179
Amelie_Mauresmo_,914,1489
Amer_al-Saadi_,131,367
Amram_Mitzna_,671,1279
Ana_Guevara_,585,1179
Ana_Palacio_,253,627
Anastasia_Myskina_,1527,1677
Anders_Ebbeson_,575,1164
Anders_Fogh_Rasmussen_,594,1185
Andre_Agassi_,762,1378
Andrei_Mikhnevich_,540,1108
Andrew_Bunner_,395,894
Andrew_Cuomo_,607,1204
Andrew_Niccol_,907,1484
Andrew_Weissmann_,315,745
Andy_Hebb_,353,816
Andy_Roddick_,508,1062
Angela_Bassett_,302,726
Angela_Lansbury_,487,1030
Angela_Merkel_,46,133
Angelina_Jolie_,433,952
Angelo_Reyes_,609,1206
Anibal_Ibarra_,972,1525
Ann_Veneman_,204,532
Anna_Kournikova_,374,858
Anna_Nicole_Smith_,54,156
Anne_Krueger_,148,412
