Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,136276,1277
Aaron_Sorkin_,0,1
Abdel_Nasser_Assidi_,0,2
Abdoulaye_Wade_,131485,1153
Abdullah_,141978,1410
Abdullah_Gul_,151721,1554
Abdullah_al-Attiyah_,118718,803
Abdullatif_Sener_,152480,1564
Abel_Pacheco_,109928,605
Abid_Hamid_Mahmud_Al-Tikriti_,0,3
Adam_Sandler_,126632,1002
Adam_Scott_,0,4
Adel_Al-Jubeir_,0,5
Adolfo_Aguilar_Zinser_,131311,1152
Adolfo_Rodriguez_Saa_,105225,528
Adrian_McPherson_,141024,1388
Adrian_Nastase_,113036,666
Adrien_Brody_,124663,950
Ahmad_Masood_,0,6
Ahmed_Chalabi_,109350,592
Ahmet_Necdet_Sezer_,0,7
Ai_Sugiyama_,94542,393
Aicha_El_Ouafi_,133192,1199
Aitor_Gonzalez_,0,8
Akbar_Hashemi_Rafsanjani_,0,9
Akhmed_Zakayev_,141533,1398
Al_Davis_,0,10
Al_Gore_,169251,1667
Al_Pacino_,102873,491
Al_Sharpton_,165041,1651
Alan_Ball_,137306,1307
Alan_Greenspan_,134523,1234
Alan_Mulally_,114886,704
Alastair_Campbell_,156465,1606
Albert_Costa_,110892,617
Alberto_Fujimori_,107826,563
Alberto_Ruiz_Gallardon_,0,11
Albrecht_Mentz_,130756,1136
Aldo_Paredes_,137083,1303
Alec_Baldwin_,117186,762
Alejandro_Atchugarry_,112033,640
Alejandro_Avila_,124123,934
Alejandro_Toledo_,103223,497
Aleksander_Kwasniewski_,124422,944
Alex_Barros_,117220,764
Alex_Penelas_,0,12
Alex_Sink_,0,13
Alexander_Downer_,107236,554
Alexander_Losyukov_,139698,1367
Alexander_Rumyantsev_,0,14
Alexandra_Stevenson_,107644,559
Alexandra_Vodjanikova_,98770.7,434
Ali_Abbas_,131294,1150
Ali_Khamenei_,0,15
Ali_Naimi_,140143,1376
Alice_Fisher_,132470,1182
Alicia_Silverstone_,0,16
Alimzhan_Tokhtakhounov_,110467,610
Alison_Lohman_,108127,571
Allen_Iverson_,145385,1473
Allison_Janney_,141702,1402
Allyson_Felix_,137863,1317
Alvaro_Noboa_,106330,540
Alvaro_Silva_Calderon_,139564,1359
Alvaro_Uribe_,146986,1494
Amanda_Beard_,115370,719
Amanda_Bynes_,91810,375
Amanda_Coetzer_,119150,809
Amber_Tamblyn_,0,17
Amelia_Vega_,120975,848
Amelie_Mauresmo_,139581,1361
Amer_al-Saadi_,114867,703
Amram_Mitzna_,113696,677
Ana_Guevara_,161021,1636
Ana_Palacio_,142593,1419
Anastasia_Myskina_,0,18
Anders_Ebbeson_,127902,1046
Anders_Fogh_Rasmussen_,135243,1251
Andre_Agassi_,138673,1342
Andrei_Mikhnevich_,132620,1184
Andrew_Bunner_,0,19
Andrew_Cuomo_,112856,661
Andrew_Niccol_,0,20
Andrew_Weissmann_,120035,824
Andy_Hebb_,115723,731
Andy_Roddick_,111304,627
Angela_Bassett_,117509,776
Angela_Lansbury_,170535,1674
Angela_Merkel_,0,21
Angelina_Jolie_,124701,951
Angelo_Reyes_,124939,958
Anibal_Ibarra_,121169,858
