Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,860,1447
Aaron_Sorkin_,846,1440
Abdel_Nasser_Assidi_,754,1369
Abdoulaye_Wade_,877,1458
Abdullah_,380,899
Abdullah_Gul_,280,713
Abdullah_al-Attiyah_,198,536
Abdullatif_Sener_,1,1
Abel_Pacheco_,2,4
Abid_Hamid_Mahmud_Al-Tikriti_,3,7
Adam_Sandler_,1039,1562
Adam_Scott_,1268,1649
Adel_Al-Jubeir_,294,741
Adolfo_Aguilar_Zinser_,4,10
Adolfo_Rodriguez_Saa_,245,638
Adrian_McPherson_,106,301
Adrian_Nastase_,5,13
Adrien_Brody_,380,900
Ahmad_Masood_,1301,1656
Ahmed_Chalabi_,387,909
Ahmet_Necdet_Sezer_,296,745
Ai_Sugiyama_,743,1358
Aicha_El_Ouafi_,641,1263
Aitor_Gonzalez_,294,742
Akbar_Hashemi_Rafsanjani_,571,1181
Akhmed_Zakayev_,760,1374
Al_Davis_,883,1465
Al_Gore_,132,370
Al_Pacino_,747,1362
Al_Sharpton_,831,1431
Alan_Ball_,10,28
Alan_Greenspan_,1110,1590
Alan_Mulally_,6,16
Alastair_Campbell_,904,1477
Albert_Costa_,491,1077
Alberto_Fujimori_,835,1433
Alberto_Ruiz_Gallardon_,289,730
Albrecht_Mentz_,7,19
Aldo_Paredes_,457,1021
Alec_Baldwin_,498,1084
Alejandro_Atchugarry_,587,1201
Alejandro_Avila_,149,415
Alejandro_Toledo_,579,1192
Aleksander_Kwasniewski_,309,773
Alex_Barros_,227,603
Alex_Penelas_,300,754
Alex_Sink_,630,1251
Alexander_Downer_,162,449
Alexander_Losyukov_,593,1208
Alexander_Rumyantsev_,289,731
Alexandra_Stevenson_,8,22
Alexandra_Vodjanikova_,9,25
Ali_Abbas_,188,510
Ali_Khamenei_,1030,1555
Ali_Naimi_,38,110
Alice_Fisher_,589,1203
Alicia_Silverstone_,348,843
Alimzhan_Tokhtakhounov_,552,1153
Alison_Lohman_,474,1043
Allen_Iverson_,1022,1550
Allison_Janney_,17,49
Allyson_Felix_,1193,1621
Alvaro_Noboa_,386,908
Alvaro_Silva_Calderon_,298,749
Alvaro_Uribe_,518,1113
Amanda_Beard_,529,1126
Amanda_Bynes_,57,164
Amanda_Coetzer_,10,29
Amber_Tamblyn_,347,840
Amelia_Vega_,250,650
Amelie_Mauresmo_,1246,1640
Amer_al-Saadi_,169,467
Amram_Mitzna_,11,31
Ana_Guevara_,577,1190
Ana_Palacio_,205,551
Anastasia_Myskina_,1326,1659
Anders_Ebbeson_,313,783
Anders_Fogh_Rasmussen_,753,1367
Andre_Agassi_,753,1368
Andrei_Mikhnevich_,12,34
Andrew_Bunner_,13,37
Andrew_Cuomo_,111,315
Andrew_Niccol_,167,462
Andrew_Weissmann_,175,480
Andy_Hebb_,365,875
Andy_Roddick_,111,316
Angela_Bassett_,521,1117
Angela_Lansbury_,494,1079
Angela_Merkel_,43,125
Angelina_Jolie_,225,599
Angelo_Reyes_,331,814
Anibal_Ibarra_,226,601
Ann_Veneman_,113,320
Anna_Kournikova_,928,1496
Anna_Nicole_Smith_,475,1045
Anne_Krueger_,815,1415
