Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,398,884
Aaron_Sorkin_,271,645
Abdel_Nasser_Assidi_,578,1156
Abdoulaye_Wade_,1051,1581
Abdullah_,1161,1623
Abdullah_Gul_,309,716
Abdullah_al-Attiyah_,294,685
Abdullatif_Sener_,429,929
Abel_Pacheco_,108,296
Abid_Hamid_Mahmud_Al-Tikriti_,461,987
Adam_Sandler_,6,16
Adam_Scott_,647,1248
Adel_Al-Jubeir_,1314,1662
Adolfo_Aguilar_Zinser_,634,1231
Adolfo_Rodriguez_Saa_,718,1328
Adrian_McPherson_,1007,1551
Adrian_Nastase_,1,1
Adrien_Brody_,407,894
Ahmad_Masood_,841,1435
Ahmed_Chalabi_,404,890
Ahmet_Necdet_Sezer_,64,182
Ai_Sugiyama_,215,534
Aicha_El_Ouafi_,517,1076
Aitor_Gonzalez_,2,4
Akbar_Hashemi_Rafsanjani_,257,620
Akhmed_Zakayev_,723,1333
Al_Davis_,712,1319
Al_Gore_,700,1305
Al_Pacino_,40,116
Al_Sharpton_,186,471
Alan_Ball_,511,1062
Alan_Greenspan_,651,1254
Alan_Mulally_,889,1468
Alastair_Campbell_,939,1504
Albert_Costa_,363,814
Alberto_Fujimori_,278,660
Alberto_Ruiz_Gallardon_,3,7
Albrecht_Mentz_,142,377
Aldo_Paredes_,1227,1646
Alec_Baldwin_,260,626
Alejandro_Atchugarry_,662,1267
Alejandro_Avila_,4,10
Alejandro_Toledo_,489,1024
Aleksander_Kwasniewski_,382,853
Alex_Barros_,376,841
Alex_Penelas_,46,133
Alex_Sink_,380,849
Alexander_Downer_,101,278
Alexander_Losyukov_,462,988
Alexander_Rumyantsev_,408,896
Alexandra_Stevenson_,245,597
Alexandra_Vodjanikova_,741,1350
Ali_Abbas_,381,851
Ali_Khamenei_,362,811
Ali_Naimi_,67,190
Alice_Fisher_,808,1414
Alicia_Silverstone_,5,13
Alimzhan_Tokhtakhounov_,373,834
Alison_Lohman_,497,1035
Allen_Iverson_,671,1278
Allison_Janney_,130,351
Allyson_Felix_,1054,1582
Alvaro_Noboa_,284,672
Alvaro_Silva_Calderon_,851,1441
Alvaro_Uribe_,543,1108
Amanda_Beard_,456,979
Amanda_Bynes_,65,185
Amanda_Coetzer_,1260,1654
Amber_Tamblyn_,84,235
Amelia_Vega_,277,658
Amelie_Mauresmo_,548,1115
Amer_al-Saadi_,296,690
Amram_Mitzna_,553,1122
Ana_Guevara_,94,258
Ana_Palacio_,4,11
Anastasia_Myskina_,482,1015
Anders_Ebbeson_,607,1193
Anders_Fogh_Rasmussen_,64,183
Andre_Agassi_,1145,1617
Andrei_Mikhnevich_,1028,1565
Andrew_Bunner_,223,551
Andrew_Cuomo_,169,437
Andrew_Niccol_,640,1236
Andrew_Weissmann_,482,1016
Andy_Hebb_,37,107
Andy_Roddick_,995,1541
Angela_Bassett_,306,711
Angela_Lansbury_,169,438
Angela_Merkel_,14,40
Angelina_Jolie_,469,999
Angelo_Reyes_,143,380
Anibal_Ibarra_,1080,1591
Ann_Veneman_,221,548
Anna_Kournikova_,1270,1657
Anna_Nicole_Smith_,498,1037
Anne_Krueger_,761,1374
