Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2794,1025
Aaron_Sorkin_,2785,1019
Abdel_Nasser_Assidi_,2530,833
Abdoulaye_Wade_,4113,1612
Abdullah_,3867,1565
Abdullah_Gul_,2853,1062
Abdullah_al-Attiyah_,4492,1663
Abdullatif_Sener_,3006,1151
Abel_Pacheco_,1584,272
Abid_Hamid_Mahmud_Al-Tikriti_,4415,1655
Adam_Sandler_,1119,118
Adam_Scott_,3589,1472
Adel_Al-Jubeir_,3908,1572
Adolfo_Aguilar_Zinser_,2841,1059
Adolfo_Rodriguez_Saa_,3197,1264
Adrian_McPherson_,4308,1639
Adrian_Nastase_,3665,1503
Adrien_Brody_,2326,702
Ahmad_Masood_,3972,1586
Ahmed_Chalabi_,3127,1225
Ahmet_Necdet_Sezer_,2136,572
Ai_Sugiyama_,1264,153
Aicha_El_Ouafi_,1675,318
Aitor_Gonzalez_,3424,1395
Akbar_Hashemi_Rafsanjani_,1750,355
Akhmed_Zakayev_,1552,257
Al_Davis_,3387,1373
Al_Gore_,2835,1056
Al_Pacino_,1280,158
Al_Sharpton_,3287,1321
Alan_Ball_,3657,1497
Alan_Greenspan_,4191,1622
Alan_Mulally_,2281,668
Alastair_Campbell_,3719,1518
Albert_Costa_,2438,777
Alberto_Fujimori_,3245,1290
Alberto_Ruiz_Gallardon_,1403,196
Albrecht_Mentz_,2420,761
Aldo_Paredes_,3179,1254
Alec_Baldwin_,2179,600
Alejandro_Atchugarry_,1403,197
Alejandro_Avila_,2363,723
Alejandro_Toledo_,2609,892
Aleksander_Kwasniewski_,2609,893
Alex_Barros_,2535,836
Alex_Penelas_,1472,216
Alex_Sink_,3495,1436
Alexander_Downer_,1962,470
Alexander_Losyukov_,2624,907
Alexander_Rumyantsev_,2679,942
Alexandra_Stevenson_,3265,1302
Alexandra_Vodjanikova_,2837,1057
Ali_Abbas_,2266,660
Ali_Khamenei_,2463,796
Ali_Naimi_,1108,114
Alice_Fisher_,3514,1443
Alicia_Silverstone_,2587,873
Alimzhan_Tokhtakhounov_,1173,129
Alison_Lohman_,1333,176
Allen_Iverson_,2556,850
Allison_Janney_,2223,627
Allyson_Felix_,4716,1676
Alvaro_Noboa_,2606,887
Alvaro_Silva_Calderon_,3670,1507
Alvaro_Uribe_,3027,1171
Amanda_Beard_,1708,331
Amanda_Bynes_,458,17
Amanda_Coetzer_,3466,1423
Amber_Tamblyn_,604,41
Amelia_Vega_,1041,101
Amelie_Mauresmo_,2676,939
Amer_al-Saadi_,2862,1069
Amram_Mitzna_,1725,340
Ana_Guevara_,1752,356
Ana_Palacio_,1687,322
Anastasia_Myskina_,2755,990
Anders_Ebbeson_,3668,1506
Anders_Fogh_Rasmussen_,4699,1674
Andre_Agassi_,2771,1007
Andrei_Mikhnevich_,4101,1610
Andrew_Bunner_,2165,591
Andrew_Cuomo_,831,63
Andrew_Niccol_,2884,1081
Andrew_Weissmann_,2360,719
Andy_Hebb_,2461,794
Andy_Roddick_,2604,886
Angela_Bassett_,2736,976
Angela_Lansbury_,571,36
Angela_Merkel_,1701,330
Angelina_Jolie_,1487,221
Angelo_Reyes_,1646,299
