Name,Scores,EMD Ranks
,,,
,,,
Aaron_Peirsol_,117.273,553
Aaron_Sorkin_,134.495,1083
Abdel_Nasser_Assidi_,173.087,1649
Abdoulaye_Wade_,177.809,1661
Abdullah_,139.138,1221
Abdullah_Gul_,106.012,292
Abdullah_al-Attiyah_,163.374,1601
Abdullatif_Sener_,131.02,983
Abel_Pacheco_,135.921,1134
Abid_Hamid_Mahmud_Al-Tikriti_,177.238,1660
Adam_Sandler_,115.314,499
Adam_Scott_,160.235,1582
Adel_Al-Jubeir_,148.604,1415
Adolfo_Aguilar_Zinser_,135.513,1118
Adolfo_Rodriguez_Saa_,139.605,1232
Adrian_McPherson_,196.33,1679
Adrian_Nastase_,136.945,1156
Adrien_Brody_,110.813,387
Ahmad_Masood_,126.404,818
Ahmed_Chalabi_,111.083,392
Ahmet_Necdet_Sezer_,129.479,938
Ai_Sugiyama_,135.275,1110
Aicha_El_Ouafi_,151.22,1460
Aitor_Gonzalez_,174.412,1653
Akbar_Hashemi_Rafsanjani_,103.609,243
Akhmed_Zakayev_,128.844,907
Al_Davis_,149.332,1426
Al_Gore_,139.247,1222
Al_Pacino_,136.66,1150
Al_Sharpton_,144.187,1344
Alan_Ball_,123.606,719
Alan_Greenspan_,139.922,1240
Alan_Mulally_,128.866,910
Alastair_Campbell_,129.295,930
Albert_Costa_,168.735,1632
Alberto_Fujimori_,136.56,1147
Alberto_Ruiz_Gallardon_,106.282,299
Albrecht_Mentz_,128.808,904
Aldo_Paredes_,113.546,453
Alec_Baldwin_,136.257,1140
Alejandro_Atchugarry_,120.335,635
Alejandro_Avila_,144.15,1341
Alejandro_Toledo_,130.81,976
Aleksander_Kwasniewski_,117.051,545
Alex_Barros_,109.279,358
Alex_Penelas_,106.843,311
Alex_Sink_,118.581,585
Alexander_Downer_,105.953,291
Alexander_Losyukov_,112.938,441
Alexander_Rumyantsev_,112.059,415
Alexandra_Stevenson_,160.321,1583
Alexandra_Vodjanikova_,154.614,1511
Ali_Abbas_,109.475,365
Ali_Khamenei_,138.246,1195
Ali_Naimi_,112.32,423
Alice_Fisher_,139.586,1231
Alicia_Silverstone_,129.918,953
Alimzhan_Tokhtakhounov_,117.433,559
Alison_Lohman_,106.463,305
Allen_Iverson_,151.964,1471
Allison_Janney_,131.429,996
Allyson_Felix_,173.746,1650
Alvaro_Noboa_,125.616,794
Alvaro_Silva_Calderon_,131.94,1013
Alvaro_Uribe_,115.833,517
Amanda_Beard_,116.511,534
Amanda_Bynes_,117.285,554
Amanda_Coetzer_,124.804,763
Amber_Tamblyn_,109.005,354
Amelia_Vega_,104.657,262
Amelie_Mauresmo_,113.465,451
Amer_al-Saadi_,98.94,167
Amram_Mitzna_,126.966,839
Ana_Guevara_,131.949,1014
Ana_Palacio_,101.276,209
Anastasia_Myskina_,156.063,1531
Anders_Ebbeson_,162.856,1596
Anders_Fogh_Rasmussen_,166.938,1625
Andre_Agassi_,124.8,762
Andrei_Mikhnevich_,132.024,1016
Andrew_Bunner_,121.088,655
Andrew_Cuomo_,119.442,609
Andrew_Niccol_,128.954,914
Andrew_Weissmann_,160.888,1587
Andy_Hebb_,110.034,376
Andy_Roddick_,131.033,985
