Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2281,674
Aaron_Sorkin_,1652,285
Abdel_Nasser_Assidi_,2673,946
Abdoulaye_Wade_,3114,1252
Abdullah_,2033,512
Abdullah_Gul_,1174,98
Abdullah_al-Attiyah_,3648,1485
Abdullatif_Sener_,2224,639
Abel_Pacheco_,3144,1266
Abid_Hamid_Mahmud_Al-Tikriti_,4274,1653
Adam_Sandler_,2002,494
Adam_Scott_,3779,1532
Adel_Al-Jubeir_,3834,1547
Adolfo_Aguilar_Zinser_,2972,1159
Adolfo_Rodriguez_Saa_,3992,1594
Adrian_McPherson_,4239,1645
Adrian_Nastase_,2723,984
Adrien_Brody_,2053,523
Ahmad_Masood_,2810,1046
Ahmed_Chalabi_,1561,243
Ahmet_Necdet_Sezer_,3684,1499
Ai_Sugiyama_,3520,1443
Aicha_El_Ouafi_,1856,406
Aitor_Gonzalez_,3138,1264
Akbar_Hashemi_Rafsanjani_,865,44
Akhmed_Zakayev_,1621,272
Al_Davis_,1749,339
Al_Gore_,3296,1358
Al_Pacino_,3020,1189
Al_Sharpton_,3181,1283
Alan_Ball_,2588,891
Alan_Greenspan_,3084,1235
Alan_Mulally_,1141,89
Alastair_Campbell_,2462,801
Albert_Costa_,3212,1309
Alberto_Fujimori_,2583,884
Alberto_Ruiz_Gallardon_,1847,398
Albrecht_Mentz_,3181,1284
Aldo_Paredes_,2900,1110
Alec_Baldwin_,3374,1391
Alejandro_Atchugarry_,2375,753
Alejandro_Avila_,3714,1514
Alejandro_Toledo_,2755,1009
Aleksander_Kwasniewski_,2614,906
Alex_Barros_,2708,975
Alex_Penelas_,2015,501
Alex_Sink_,3267,1336
Alexander_Downer_,2783,1029
Alexander_Losyukov_,623,21
Alexander_Rumyantsev_,3287,1349
Alexandra_Stevenson_,2426,779
Alexandra_Vodjanikova_,4004,1597
Ali_Abbas_,1274,128
Ali_Khamenei_,4362,1660
Ali_Naimi_,2605,903
Alice_Fisher_,1441,193
Alicia_Silverstone_,3030,1194
Alimzhan_Tokhtakhounov_,2449,795
Alison_Lohman_,2696,964
Allen_Iverson_,2927,1130
Allison_Janney_,4109,1622
Allyson_Felix_,2880,1094
Alvaro_Noboa_,1420,185
Alvaro_Silva_Calderon_,2170,613
Alvaro_Uribe_,1975,479
Amanda_Beard_,2597,898
Amanda_Bynes_,2926,1128
Amanda_Coetzer_,2372,752
Amber_Tamblyn_,1893,424
Amelia_Vega_,3181,1285
Amelie_Mauresmo_,3934,1575
Amer_al-Saadi_,2369,749
Amram_Mitzna_,1678,301
Ana_Guevara_,3297,1360
Ana_Palacio_,2287,676
Anastasia_Myskina_,4042,1610
Anders_Ebbeson_,3375,1393
Anders_Fogh_Rasmussen_,2043,516
Andre_Agassi_,1963,471
Andrei_Mikhnevich_,1163,96
Andrew_Bunner_,1387,170
Andrew_Cuomo_,2825,1050
Andrew_Niccol_,3107,1245
Andrew_Weissmann_,2366,744
Andy_Hebb_,2616,907
Andy_Roddick_,2932,1132
Angela_Bassett_,3707,1511
Angela_Lansbury_,2279,671
Angela_Merkel_,1851,400
Angelina_Jolie_,2458,800
Angelo_Reyes_,4315,1656
