Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,125491,961
Aaron_Sorkin_,123431,916
Abdel_Nasser_Assidi_,111108,632
Abdoulaye_Wade_,0,1
Abdullah_,103456,521
Abdullah_Gul_,144484,1388
Abdullah_al-Attiyah_,106572,567
Abdullatif_Sener_,0,2
Abel_Pacheco_,0,3
Abid_Hamid_Mahmud_Al-Tikriti_,121381,856
Adam_Sandler_,125879,969
Adam_Scott_,116066,732
Adel_Al-Jubeir_,137292,1238
Adolfo_Aguilar_Zinser_,118961,800
Adolfo_Rodriguez_Saa_,0,4
Adrian_McPherson_,142298,1346
Adrian_Nastase_,101350,493
Adrien_Brody_,150305,1483
Ahmad_Masood_,151747,1498
Ahmed_Chalabi_,122352,887
Ahmet_Necdet_Sezer_,137334,1240
Ai_Sugiyama_,82736,340
Aicha_El_Ouafi_,113553,678
Aitor_Gonzalez_,0,5
Akbar_Hashemi_Rafsanjani_,114980,708
Akhmed_Zakayev_,104100,534
Al_Davis_,143364,1367
Al_Gore_,131337,1090
Al_Pacino_,94355,406
Al_Sharpton_,126258,978
Alan_Ball_,106579,568
Alan_Greenspan_,118859,796
Alan_Mulally_,0,6
Alastair_Campbell_,110923,626
Albert_Costa_,100895,484
Alberto_Fujimori_,155500,1541
Alberto_Ruiz_Gallardon_,166205,1629
Albrecht_Mentz_,87433,359
Aldo_Paredes_,146142,1415
Alec_Baldwin_,110752,623
Alejandro_Atchugarry_,111942,643
Alejandro_Avila_,102431,508
Alejandro_Toledo_,131152,1081
Aleksander_Kwasniewski_,118419,787
Alex_Barros_,0,7
Alex_Penelas_,121456,859
Alex_Sink_,0,8
Alexander_Downer_,112288,650
Alexander_Losyukov_,165866,1628
Alexander_Rumyantsev_,95320.5,412
Alexandra_Stevenson_,99684,469
Alexandra_Vodjanikova_,124180,940
Ali_Abbas_,130555,1065
Ali_Khamenei_,136386,1213
Ali_Naimi_,133706,1148
Alice_Fisher_,122633,895
Alicia_Silverstone_,0,9
Alimzhan_Tokhtakhounov_,95481.5,413
Alison_Lohman_,0,10
Allen_Iverson_,153284,1517
Allison_Janney_,116166,733
Allyson_Felix_,172439,1657
Alvaro_Noboa_,132762,1123
Alvaro_Silva_Calderon_,131238,1085
Alvaro_Uribe_,178129,1669
Amanda_Beard_,141447,1327
Amanda_Bynes_,100027,474
Amanda_Coetzer_,115595,720
Amber_Tamblyn_,107090,574
Amelia_Vega_,109322,604
Amelie_Mauresmo_,142000,1340
Amer_al-Saadi_,155191,1536
Amram_Mitzna_,125335,958
Ana_Guevara_,147769,1444
Ana_Palacio_,118378,785
Anastasia_Myskina_,155976,1549
Anders_Ebbeson_,127260,996
Anders_Fogh_Rasmussen_,150200,1481
Andre_Agassi_,95619,415
Andrei_Mikhnevich_,0,11
Andrew_Bunner_,0,12
Andrew_Cuomo_,132403,1114
Andrew_Niccol_,133028,1133
Andrew_Weissmann_,0,13
Andy_Hebb_,109730,614
Andy_Roddick_,110475,622
Angela_Bassett_,117087,757
Angela_Lansbury_,138354,1264
Angela_Merkel_,100408,479
Angelina_Jolie_,113660,682
Angelo_Reyes_,0,14
Anibal_Ibarra_,0,15
