Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,961,1516
Aaron_Sorkin_,916,1488
Abdel_Nasser_Assidi_,632,1247
Abdoulaye_Wade_,1,1
Abdullah_,131,366
Abdullah_Gul_,908,1484
Abdullah_al-Attiyah_,157,437
Abdullatif_Sener_,2,4
Abel_Pacheco_,3,7
Abid_Hamid_Mahmud_Al-Tikriti_,856,1446
Adam_Sandler_,203,552
Adam_Scott_,349,854
Adel_Al-Jubeir_,646,1261
Adolfo_Aguilar_Zinser_,800,1409
Adolfo_Rodriguez_Saa_,4,10
Adrian_McPherson_,526,1128
Adrian_Nastase_,493,1073
Adrien_Brody_,406,946
Ahmad_Masood_,1433,1668
Ahmed_Chalabi_,411,956
Ahmet_Necdet_Sezer_,352,861
Ai_Sugiyama_,340,838
Aicha_El_Ouafi_,678,1297
Aitor_Gonzalez_,5,13
Akbar_Hashemi_Rafsanjani_,270,710
Akhmed_Zakayev_,534,1139
Al_Davis_,1367,1661
Al_Gore_,319,795
Al_Pacino_,177,486
Al_Sharpton_,831,1430
Alan_Ball_,568,1176
Alan_Greenspan_,649,1264
Alan_Mulally_,6,16
Alastair_Campbell_,626,1241
Albert_Costa_,484,1060
Alberto_Fujimori_,1158,1607
Alberto_Ruiz_Gallardon_,499,1084
Albrecht_Mentz_,350,857
Aldo_Paredes_,464,1033
Alec_Baldwin_,273,715
Alejandro_Atchugarry_,296,757
Alejandro_Avila_,508,1096
Alejandro_Toledo_,509,1099
Aleksander_Kwasniewski_,219,595
Alex_Barros_,7,19
Alex_Penelas_,294,753
Alex_Sink_,8,22
Alexander_Downer_,168,466
Alexander_Losyukov_,258,683
Alexander_Rumyantsev_,315,787
Alexandra_Stevenson_,256,678
Alexandra_Vodjanikova_,940,1501
Ali_Abbas_,253,673
Ali_Khamenei_,693,1309
Ali_Naimi_,265,700
Alice_Fisher_,895,1474
Alicia_Silverstone_,9,25
Alimzhan_Tokhtakhounov_,207,563
Alison_Lohman_,10,28
Allen_Iverson_,710,1332
Allison_Janney_,314,786
Allyson_Felix_,1516,1678
Alvaro_Noboa_,410,954
Alvaro_Silva_Calderon_,696,1315
Alvaro_Uribe_,523,1121
Amanda_Beard_,443,1002
Amanda_Bynes_,61,175
Amanda_Coetzer_,720,1342
Amber_Tamblyn_,32,93
Amelia_Vega_,287,740
Amelie_Mauresmo_,332,821
Amer_al-Saadi_,179,490
Amram_Mitzna_,958,1512
Ana_Guevara_,211,573
Ana_Palacio_,4,11
Anastasia_Myskina_,1144,1604
Anders_Ebbeson_,996,1532
Anders_Fogh_Rasmussen_,1479,1673
Andre_Agassi_,415,963
Andrei_Mikhnevich_,11,31
Andrew_Bunner_,12,34
Andrew_Cuomo_,64,184
Andrew_Niccol_,302,768
Andrew_Weissmann_,13,37
Andy_Hebb_,39,113
Andy_Roddick_,592,1202
Angela_Bassett_,757,1374
Angela_Lansbury_,1,2
Angela_Merkel_,322,801
Angelina_Jolie_,455,1020
Angelo_Reyes_,14,40
Anibal_Ibarra_,15,43
Ann_Veneman_,330,816
Anna_Kournikova_,418,967
Anna_Nicole_Smith_,485,1062
Anne_Krueger_,517,1112
