Rank,Frequency
4,1
5,1
6,1
7,3
8,1
9,1
10,6
12,6
13,5
14,14
15,13
16,16
17,13
18,4
19,7
20,2
21,2
22,4
23,1
24,1
27,2
28,3
29,1
30,2
31,6
32,16
33,19
34,24
35,40
36,65
37,86
38,92
39,110
40,126
41,117
42,118
43,109
44,89
45,71
46,54
47,39
48,38
49,20
50,12
51,5
52,3
53,1
54,4
55,2
56,1
57,1
58,2
63,1
64,1
65,1
66,1
69,1
71,1
74,2
76,2
78,2
79,2
81,1
82,2
83,1
85,1
86,3
88,1
89,2
93,3
94,1
96,3
97,3
99,2
100,2
101,1
103,2
104,1
106,1
107,1
109,1
110,1
111,2
112,2
113,5
114,1
116,2
117,1
119,1
121,2
122,2
123,1
124,5
125,2
126,2
127,2
128,1
130,3
131,1
134,2
135,4
136,3
138,1
140,1
141,3
142,1
143,4
144,2
145,3
146,2
147,2
148,4
149,2
150,4
151,1
152,1
153,1
154,2
156,3
158,1
160,1
161,2
162,2
166,2
168,2
169,2
171,3
172,1
173,1
174,3
175,1
178,3
180,2
182,3
183,2
184,3
185,3
186,1
187,1
188,3
189,2
190,3
192,1
193,2
194,1
195,1
196,1
198,1
199,4
200,1
201,1
203,2
204,2
205,2
206,2
207,1
208,3
209,3
210,2
211,4
213,2
214,1
215,2
216,1
217,2
219,1
220,4
222,1
223,1
224,1
226,3
227,1
228,1
229,2
230,5
231,3
233,1
234,3
235,3
236,1
237,1
238,1
240,3
241,4
243,1
245,2
246,1
249,2
250,3
251,1
252,3
253,1
255,2
256,1
257,2
258,3
259,3
260,2
261,2
262,2
263,3
264,2
266,2
267,2
269,3
270,2
272,3
273,3
274,1
275,1
276,2
277,1
278,2
279,4
280,1
281,2
282,3
283,6
284,3
285,4
286,1
288,2
289,1
290,1
292,2
293,1
294,1
296,3
297,1
298,2
299,1
300,1
301,5
302,2
303,2
304,1
305,3
306,2
307,1
308,2
309,5
310,3
311,2
312,4
313,2
314,1
315,1
316,3
317,1
319,2
320,2
321,3
322,1
323,4
324,4
325,1
326,2
327,6
328,1
329,4
330,4
332,2
333,1
335,2
336,2
338,2
339,3
340,4
341,3
342,4
343,1
344,2
345,3
346,3
347,3
348,2
349,2
350,4
351,5
352,4
353,1
354,4
355,2
356,1
357,4
358,2
359,3
360,3
361,5
362,2
364,2
366,5
367,1
368,2
369,3
370,2
371,2
372,3
374,4
375,3
376,4
377,6
378,2
379,2
381,5
382,5
384,4
385,2
386,3
387,2
388,1
389,3
390,3
391,2
392,3
393,2
394,3
397,1
399,3
400,3
401,3
402,2
403,3
405,3
406,3
407,3
408,4
410,4
411,3
412,3
413,3
414,1
415,3
416,1
417,2
418,5
419,1
420,2
421,2
422,2
424,3
425,2
426,4
427,4
428,1
429,2
430,3
431,2
432,7
433,1
434,2
435,2
436,1
437,2
438,2
439,1
440,1
441,3
442,6
443,3
444,1
445,1
446,3
447,2
448,3
449,1
450,4
451,7
453,4
454,1
