Rank,Frequency
1,1
3,2
5,1
6,1
8,1
9,1
11,1
12,3
13,2
15,2
18,1
20,3
21,2
22,2
23,1
24,3
25,1
26,1
27,4
28,4
29,4
30,2
31,5
32,2
33,3
34,3
35,1
36,2
37,5
38,1
39,1
40,1
41,2
42,6
43,2
44,1
45,4
46,3
47,2
48,3
49,2
50,3
51,1
54,3
55,2
56,1
57,1
58,3
59,3
60,2
61,3
62,4
63,3
64,6
65,6
67,2
68,2
69,2
71,3
72,1
73,3
74,1
75,1
76,2
77,1
78,3
79,5
80,4
81,2
82,2
83,1
84,2
85,4
86,4
87,4
88,2
89,3
90,1
91,2
92,4
93,1
94,3
95,3
96,5
97,3
98,1
99,4
100,3
101,1
102,4
103,4
104,5
105,3
106,2
107,1
108,7
109,1
110,1
111,3
112,1
113,4
114,4
115,5
116,2
117,1
118,3
119,2
121,4
122,3
123,3
124,1
125,3
126,1
127,2
128,2
129,1
130,3
131,2
133,2
134,4
137,2
138,2
139,3
140,6
143,5
145,2
146,1
147,3
148,2
149,1
150,2
151,2
152,3
153,5
155,3
156,2
158,1
160,1
161,1
162,5
163,2
164,1
165,3
166,1
167,1
168,2
170,3
171,1
173,3
174,2
175,2
176,3
177,5
179,3
180,3
181,2
182,7
183,1
184,3
185,1
186,1
187,2
188,3
189,1
190,1
191,2
193,1
194,1
195,4
196,2
198,2
199,2
200,3
201,1
202,1
204,2
205,2
207,2
208,2
209,2
210,1
211,2
212,1
213,1
218,1
219,1
223,2
224,4
225,4
226,3
227,2
228,2
229,2
230,1
231,1
233,2
235,2
237,2
238,1
239,1
240,3
241,2
243,3
245,1
246,3
247,2
248,3
249,1
250,1
252,1
253,2
254,1
255,2
256,3
257,1
258,2
259,2
260,2
261,1
263,3
264,2
265,1
266,2
267,1
268,3
270,2
271,1
272,1
273,3
275,3
277,2
278,1
279,1
283,2
284,2
285,2
286,1
290,1
291,1
292,2
293,2
294,2
295,2
297,1
298,3
299,1
300,1
301,1
302,3
305,1
307,1
308,2
309,3
310,3
314,1
316,1
317,2
318,1
319,1
320,2
321,2
322,1
323,1
324,1
325,3
328,1
329,2
330,3
331,3
332,2
333,2
334,1
335,2
336,1
338,1
339,1
340,2
341,2
343,2
344,3
345,1
346,2
348,3
349,3
350,2
351,2
352,2
353,2
354,1
355,2
356,2
357,6
358,3
359,1
360,2
361,3
362,4
363,3
364,1
365,2
366,2
367,3
368,1
369,2
370,2
371,2
372,5
374,2
375,2
