Rank,Frequency
2,1
5,1
6,1
7,2
8,1
10,3
11,3
12,1
13,4
15,3
16,1
17,4
18,3
19,1
20,3
21,4
22,1
23,3
24,6
25,4
26,4
27,3
29,4
30,2
31,1
32,3
33,1
34,2
35,3
36,2
37,2
38,2
40,2
41,5
42,4
43,3
44,2
45,1
46,5
47,5
48,2
50,3
51,1
53,1
54,4
55,4
56,2
57,4
60,1
61,5
62,2
63,2
64,1
66,1
67,3
68,1
69,1
70,5
71,2
73,2
74,1
76,1
78,2
79,1
81,1
82,2
83,4
84,3
85,2
86,2
87,4
88,5
89,3
90,1
91,1
93,1
94,3
95,1
96,1
97,3
98,3
100,2
101,2
102,1
103,1
104,1
105,1
106,4
107,4
108,3
111,1
112,3
113,2
114,2
115,1
116,1
117,2
118,2
120,1
121,1
124,1
125,1
127,1
128,1
129,2
130,1
131,1
132,1
133,1
134,1
135,1
136,1
137,1
138,3
139,1
141,1
142,1
144,1
145,2
147,1
150,1
151,2
153,1
156,1
157,1
159,2
161,1
162,2
165,1
167,2
170,1
171,1
172,1
173,2
174,1
175,3
177,1
179,1
180,1
181,1
182,3
183,1
184,3
185,1
186,4
189,1
190,1
194,2
196,1
199,1
200,3
201,2
206,1
208,1
209,1
210,2
211,1
213,2
214,1
215,2
217,1
218,2
222,3
223,1
224,1
227,2
228,3
230,2
231,1
235,3
236,1
240,3
242,1
243,1
245,2
246,3
247,1
248,1
249,3
250,2
253,2
254,1
258,1
261,2
262,1
264,2
267,1
268,2
269,2
271,1
272,3
274,2
275,2
276,1
277,4
279,2
281,1
282,1
283,1
284,2
285,1
286,1
287,1
288,3
290,2
292,1
293,2
297,2
298,1
301,1
302,1
303,3
304,2
308,2
309,1
310,1
311,1
314,2
320,2
321,1
322,3
323,1
324,3
326,1
327,1
328,1
329,2
331,1
332,1
333,1
334,1
337,1
338,1
339,2
340,1
342,2
344,2
345,1
346,1
348,2
349,1
350,1
352,2
354,3
358,1
359,1
360,2
361,2
362,1
363,2
364,1
367,2
368,2
369,1
370,1
372,2
373,2
374,1
375,1
377,5
378,4
379,3
382,1
384,1
385,2
387,2
388,1
390,2
391,1
394,2
395,3
397,2
398,2
399,2
401,1
402,4
403,1
404,1
406,2
407,1
408,3
409,1
410,1
411,1
416,3
417,1
420,2
421,2
422,2
423,1
424,1
426,1
428,1
429,2
430,2
431,2
432,1
433,2
435,1
436,3
439,3
440,3
441,2
442,1
443,2
444,2
445,2
446,1
447,2
448,3
449,1
450,1
451,1
452,1
453,2
454,1
455,1
456,3
457,2
458,1
459,1
460,2
463,1
464,2
465,1
466,2
467,1
468,4
469,1
470,1
471,2
472,1
473,3
474,2
475,1
476,1
477,5
478,2
483,1
484,6
485,1
487,1
488,4
489,9
490,6
491,2
492,2
493,4
494,8
495,4
496,6
497,5
498,5
499,9
500,9
501,7
502,7
503,19
504,6
505,12
506,12
507,18
508,18
509,14
510,21
511,12
512,13
513,15
514,15
515,23
516,22
517,18
518,27
519,18
520,19
521,24
522,20
523,24
524,20
525,12
526,9
527,23
528,14
529,17
530,23
531,15
532,13
533,12
534,6
535,11
536,12
537,7
538,11
539,7
540,4
541,4
542,8
543,4
544,3
545,6
546,3
547,5
548,2
549,1
550,2
552,2
553,1
554,2
555,2
556,3
557,1
558,2
559,4
560,1
561,2
562,4
563,3
564,2
565,1
566,1
567,1
568,2
569,3
570,2
574,2
575,1
577,1
578,2
579,2
581,2
583,2
584,1
585,4
586,1
587,2
588,2
590,4
591,1
592,3
593,2
595,2
596,1
597,2
598,1
599,3
601,2
602,2
603,3
604,2
606,3
607,2
608,1
609,2
610,3
611,1
613,1
614,2
615,2
616,1
617,3
618,2
619,2
620,1
621,4
622,3
623,2
624,2
625,2
626,1
628,5
629,1
630,1
633,2
635,1
636,1
637,5
638,1
639,1
641,3
644,4
646,2
648,1
649,1
652,1
653,4
654,1
656,3
657,5
658,3
659,3
661,3
662,4
663,2
667,2
668,2
669,4
670,3
671,3
672,1
674,1
675,1
676,2
677,2
678,2
680,1
681,4
682,2
683,2
685,1
686,2
687,1
688,5
689,4
690,2
691,1
692,2
693,1
694,4
695,2
696,3
698,1
699,2
700,1
701,1
703,3
704,3
705,2
706,3
707,3
708,2
709,1
710,2
711,1
712,1
714,3
715,1
716,2
717,2
719,1
720,2
721,2
722,2
723,1
725,1
726,2
727,4
729,2
730,3
731,3
732,2
733,2
734,2
735,3
736,1
737,2
738,3
740,1
741,1
742,2
743,2
744,3
745,4
747,1
748,1
749,3
750,1
751,3
753,1
754,3
756,2
757,1
758,2
759,2
760,2
761,3
762,2
763,2
765,4
766,1
767,2
768,2
769,2
770,2
771,2
772,3
773,3
774,2
775,1
777,2
778,3
779,2
780,3
783,1
784,5
785,4
786,2
787,3
788,2
789,2
790,1
791,6
792,2
793,5
794,4
795,1
796,3
797,3
798,2
800,1
801,1
802,3
803,1
805,1
806,4
807,3
809,3
810,3
811,1
814,2
815,3
816,3
817,1
818,2
819,1
820,1
821,2
822,4
823,4
824,1
825,1
827,4
828,1
829,5
830,4
831,3
832,2
833,2
834,2
835,3
836,2
837,2
838,2
839,2
840,2
841,1
844,1
845,1
846,1
847,5
849,1
850,3
851,2
853,2
855,2
856,4
857,3
859,3
861,1
862,1
864,3
865,1
868,1
869,2
870,3
872,2
873,3
874,1
876,2
877,2
878,3
879,1
880,2
881,2
882,1
883,1
884,2
885,1
886,3
887,3
889,3
890,2
893,3
895,2
896,2
898,3
899,2
900,1
902,2
903,2
904,1
905,2
906,2
907,3
908,2
909,3
910,1
911,2
912,4
913,1
914,2
917,2
920,3
921,1
922,5
924,3
925,2
926,2
927,1
928,1
929,4
932,2
933,4
934,2
935,1
936,5
938,1
939,2
940,6
942,1
943,2
944,1
945,1
947,1
948,2
949,3
950,1
951,1
952,1
953,2
954,4
956,1
957,5
958,1
959,3
960,3
961,2
962,3
963,3
964,2
965,2
966,1
967,2
968,5
969,1
970,5
971,3
973,3
974,4
976,4
977,1
979,1
980,3
981,4
982,5
984,2
985,4
986,2
987,3
988,1
991,3
992,2
993,1
994,7
995,2
996,3
1000,4
1002,3
1003,3
1004,2
1005,4
1007,3
1008,2
1009,4
1010,2
1011,1
1012,3
1014,1
1015,1
1017,1
1018,1
1019,2
1020,1
1021,2
1022,2
1023,1
1024,1
1025,4
1026,1
1027,4
1028,2
1029,2
1030,3
1031,3
1032,2
1033,3
1034,2
1035,1
1036,3
1037,1
1038,2
1039,4
1040,4
1041,3
1042,1
1043,2
1044,2
1045,3
1046,3
1047,1
1048,1
1049,2
1050,2
1051,6
1052,3
1054,1
1055,1
1056,1
1057,5
1058,1
1059,2
1060,2
1061,1
1062,3
1063,2
1064,4
1065,2
1066,5
1067,2
1068,3
1070,1
1072,1
1073,1
1075,2
1076,2
1077,1
1078,2
1079,1
1080,2
1081,3
1082,2
1083,3
1084,2
1085,1
1086,2
1087,4
1088,3
1089,3
1090,4
1091,4
1092,2
1093,3
1094,5
1095,1
1096,3
1097,2
1098,2
1099,4
1101,3
1103,2
1104,2
1105,2
1106,1
1107,3
1108,1
1109,5
1110,2
1111,2
1113,1
1115,2
1116,2
1117,1
1118,3
1119,1
1120,1
1121,5
1122,4
1123,1
1124,1
1125,2
1126,4
1127,3
1128,1
1129,1
1130,1
1131,5
1132,2
1133,1
1134,4
1135,3
1136,3
1137,6
1138,4
1139,2
1140,4
1141,2
1142,3
1143,3
1144,4
1145,4
1146,2
1147,2
1148,1
1149,2
1150,1
1151,3
1152,3
1154,2
1155,1
1156,1
1157,1
1158,3
1159,4
1160,3
1161,2
1162,2
1163,2
1164,2
1165,1
1166,1
1167,4
1169,4
1170,4
1171,2
1172,2
1173,1
1174,5
1175,3
1176,1
1177,3
1178,3
1179,2
1180,3
1181,3
1182,1
1183,1
1184,4
1185,2
1186,1
1187,5
1188,1
1189,2
1190,2
1191,1
1192,1
1193,3
1195,5
1196,1
1197,1
1198,3
1199,1
1200,5
1201,2
1202,2
1203,3
1204,2
1205,2
1206,3
1208,3
1209,3
1210,2
1211,2
1212,3
1213,2
1215,1
1217,2
1218,3
1219,2
1221,2
1222,6
1223,3
1224,4
1225,1
1226,2
1227,6
1228,1
1229,4
1230,4
1231,7
1232,2
1233,3
1234,2
1235,2
1236,1
1237,3
1238,5
1239,1
1240,2
1241,4
1242,4
1243,1
1244,1
1245,4
1246,2
1247,2
1248,3
1249,5
1250,1
1251,3
1252,3
1253,5
1254,2
1255,5
1256,1
1257,1
1258,2
1259,4
1260,3
1261,2
1262,2
1263,2
1264,2
1265,4
1266,3
1267,1
1269,2
1270,2
1273,1
1274,5
1275,3
1276,2
1277,4
1278,3
1279,3
1281,1
1283,6
1284,2
1285,3
1286,2
1287,4
1288,1
1289,5
1290,1
1291,4
1292,3
1294,1
1295,2
1296,4
1297,3
1298,2
1299,5
1300,1
1301,3
1302,2
1303,5
1305,3
1306,1
1307,1
1308,4
1309,5
1310,2
1311,4
1312,5
1313,2
1314,2
1315,4
1316,2
1317,2
1318,3
1319,2
1320,2
1322,3
1323,4
1324,4
1325,2
1326,3
1327,2
1328,3
1330,2
1331,5
1332,1
1333,7
1334,1
1335,4
1336,2
1337,1
1338,2
1339,4
1340,2
1341,1
1342,4
1343,2
1345,5
1346,4
1347,4
1348,1
1349,1
1350,1
1352,1
1353,3
1354,1
1355,3
1356,3
1357,5
1359,1
1360,1
1361,1
1362,2
1363,5
1364,4
1365,3
1367,6
1368,4
1369,4
1370,6
1371,5
1372,2
1373,3
1374,6
1375,1
1376,10
1377,2
1378,4
1379,4
1380,4
1381,3
1382,5
1383,6
1384,2
1385,5
1386,4
1387,4
1389,3
1391,4
1392,1
1393,5
1394,2
1395,2
1396,4
1397,1
1398,3
1399,4
1400,1
1401,2
1402,1
1403,4
1404,3
1405,2
1406,2
1408,2
1409,4
1410,4
1411,2
1412,3
1413,2
1414,4
1415,3
1416,2
1417,2
1418,7
1419,4
1420,2
1421,3
1422,2
1423,4
1424,4
1425,3
1426,4
1427,5
1428,2
1429,2
1430,2
1431,2
1432,2
1433,3
1434,3
1435,2
1436,6
1437,2
1438,3
1439,6
1440,1
1441,3
1442,3
1443,1
1444,4
1445,2
1446,2
1447,3
1448,1
1449,6
1450,2
1451,3
1452,4
1453,2
1454,3
1455,4
1456,4
1457,4
1458,2
1459,3
1460,1
1461,2
1462,3
1463,2
1464,3
1465,7
1466,1
1467,4
1468,2
1469,1
1470,2
1471,3
1472,2
1473,3
1474,1
1475,5
1476,1
1477,2
1478,3
1479,4
1480,1
1481,4
1482,3
1483,4
1485,3
1486,2
1487,2
1488,1
1489,4
1490,3
1491,1
1492,5
1493,7
1494,6
1495,4
1496,3
1497,1
1498,2
1499,3
1500,1
1501,5
1502,5
1503,3
1504,5
1505,3
1506,4
1507,2
1508,3
1509,4
1510,1
1512,3
1513,5
1514,1
1515,1
1516,2
1517,3
1518,2
1519,1
1520,2
1521,3
1522,1
1523,6
1524,7
1525,3
1526,3
1527,7
1528,4
1529,3
1530,4
1531,5
1532,2
1534,3
1535,5
1536,4
1537,8
1539,2
1540,5
1541,3
1542,3
1543,5
1544,2
1545,4
1546,1
1547,3
1548,2
1549,3
1550,2
1552,3
1553,2
1554,9
1555,4
1556,4
1557,2
1558,3
1559,3
1560,3
1561,6
1562,6
1563,4
1564,3
1565,4
1566,8
1567,5
1568,2
1569,2
1570,2
1571,2
1572,9
1573,2
1574,2
1575,5
1576,6
1577,2
1579,2
1581,4
1582,4
1583,6
1584,6
1585,5
1586,2
1588,3
1589,1
1590,1
1591,3
1592,1
1593,1
1594,6
1595,1
1596,3
1597,3
1598,2
1599,1
1600,1
1601,2
1602,2
1603,4
1604,6
1605,2
1606,5
1607,4
1608,2
1609,3
1610,6
1611,2
1612,4
1613,6
1614,6
1616,3
1617,5
1618,6
1619,4
1620,4
1621,6
1622,5
1623,1
1624,2
1625,2
1626,5
1627,2
1628,1
1629,4
1630,2
1631,4
1632,8
1633,2
1634,2
1635,5
1636,4
1637,7
1638,7
1639,9
1640,16
1641,30
1642,47
1643,63
1644,104
1645,111
1646,121
1647,137
1648,122
1649,112
1650,69
1651,64
1652,42
1653,21
1654,9
1655,16
1656,2
1657,6
1658,5
1659,5
1661,2
1662,2
1663,1
1664,5
1665,4
1666,4
1667,3
1668,5
1669,5
1670,2
1671,8
1672,1
1673,3
1674,5
1675,1
1676,4
1677,4
1678,5
1679,3
1680,4
