Rank,Frequency
1,3
2,9
3,12
4,14
5,13
6,15
7,17
8,25
9,16
10,14
11,9
12,13
13,11
14,8
15,9
16,11
17,12
18,6
19,9
20,5
21,7
22,7
23,8
24,6
25,4
26,5
27,2
29,3
30,1
31,7
32,4
34,1
35,1
36,1
37,3
38,1
39,1
40,2
41,1
46,1
47,2
49,3
50,2
51,1
52,1
53,1
54,2
55,1
58,1
59,2
62,1
64,1
66,1
68,2
69,1
70,1
72,1
73,3
74,1
75,1
76,1
77,3
78,3
80,1
82,1
84,1
85,3
86,1
87,1
89,1
90,1
91,2
92,1
93,1
95,1
97,2
101,1
102,2
103,2
105,3
107,2
109,1
110,2
111,5
112,2
114,2
115,1
116,1
117,1
118,2
119,2
120,1
123,2
125,2
126,4
128,4
129,1
130,2
132,4
133,5
134,5
135,7
136,6
137,14
138,11
139,15
140,27
141,20
142,21
143,28
144,33
145,42
146,44
147,51
148,51
149,35
150,36
151,45
152,53
153,46
154,57
155,45
156,48
157,35
158,31
159,27
160,31
161,29
162,21
163,16
164,14
165,10
166,14
167,8
168,6
169,9
170,4
171,3
172,3
173,1
174,2
175,4
176,2
179,2
180,1
181,1
182,1
183,2
184,1
186,1
187,1
189,2
190,1
192,1
193,1
196,1
197,2
199,4
200,1
201,4
202,3
203,4
204,2
206,2
207,1
208,3
209,2
211,2
212,1
213,3
214,3
215,1
216,1
217,2
218,2
219,1
220,1
221,1
223,1
227,1
228,1
229,2
230,3
231,1
232,2
233,3
234,1
235,3
236,2
237,2
238,3
242,1
244,1
245,4
247,1
248,3
249,1
250,3
251,2
252,4
253,1
256,1
257,1
258,2
260,2
262,1
263,2
265,2
266,1
267,2
268,2
269,2
270,3
271,3
272,2
273,1
274,3
275,2
276,3
277,2
278,1
279,2
281,1
283,1
284,1
285,2
287,2
290,1
291,2
293,2
296,1
297,3
299,1
302,1
303,2
305,1
306,2
307,2
308,2
310,2
311,1
313,3
316,1
317,1
318,1
320,3
321,1
322,1
323,1
324,3
325,2
326,2
327,2
328,6
329,4
330,2
331,1
332,2
334,1
335,2
336,2
340,3
342,2
343,2
344,1
345,1
346,3
347,2
348,2
349,3
351,3
353,1
357,2
359,3
360,2
363,2
365,1
367,1
369,3
370,1
371,1
372,2
373,1
376,2
377,3
378,1
379,1
380,1
383,3
384,1
385,1
386,2
389,1
391,2
394,1
395,1
396,1
398,2
400,1
401,2
402,3
404,3
407,1
408,4
410,1
411,1
412,2
413,1
415,1
417,1
419,5
421,2
422,1
423,1
424,2
425,1
428,1
429,2
430,2
433,1
434,1
435,1
436,1
437,1
439,1
440,2
441,1
442,1
443,1
445,1
448,1
449,2
451,2
455,2
456,1
457,1
458,1
459,1
460,2
461,2
462,1
463,1
464,1
465,1
467,1
468,1
470,2
472,1
473,2
475,2
476,3
477,2
479,1
480,1
482,1
484,1
485,3
486,1
489,2
490,1
491,1
492,2
493,1
494,2
495,2
496,2
499,3
500,1
501,3
502,3
503,1
505,1
506,1
508,2
509,1
511,1
513,3
514,3
515,3
516,3
517,1
518,1
520,3
523,1
524,1
525,2
528,1
529,1
530,1
531,2
532,1
533,2
534,2
536,1
537,1
538,2
539,2
540,1
541,1
544,1
546,2
547,1
548,4
549,3
551,2
552,1
555,1
559,1
561,1
563,4
566,3
568,1
569,1
570,1
571,1
572,3
574,2
575,1
577,1
578,1
579,2
580,1
581,1
583,2
584,2
585,3
586,2
588,2
590,1
592,1
594,1
596,1
597,2
598,1
599,1
601,2
602,3
603,1
605,1
606,2
607,2
608,1
609,1
610,2
611,2
612,3
613,1
614,1
616,2
617,1
618,3
619,4
620,2
621,1
623,1
625,2
626,1
627,1
630,1
631,2
632,1
634,1
635,3
636,5
637,2
638,4
639,2
641,1
642,1
644,1
645,1
647,1
650,2
653,2
654,1
655,1
657,2
658,1
659,1
660,2
662,3
663,1
664,1
665,2
668,1
671,2
672,5
673,1
674,1
675,1
676,2
678,3
680,1
681,2
682,2
684,2
686,1
687,1
690,1
692,2
693,3
694,3
695,1
696,1
698,3
699,2
701,4
702,2
703,1
706,1
707,4
708,2
709,2
710,2
711,2
713,1
714,1
715,2
716,3
717,2
719,1
720,1
721,2
724,1
726,1
731,1
732,1
733,4
734,1
736,2
738,2
739,3
740,1
741,2
742,2
743,1
744,2
745,3
746,1
747,2
748,1
749,2
750,1
751,1
754,2
756,1
758,1
759,2
761,2
764,1
765,1
766,1
767,1
768,1
770,4
771,2
772,1
773,1
774,1
775,1
776,2
777,1
778,1
779,2
782,2
783,4
785,1
787,1
788,3
789,1
790,1
791,1
792,1
793,2
794,2
795,2
798,2
799,2
800,1
801,1
802,2
803,2
804,2
805,1
806,1
807,2
809,1
810,2
811,2
813,2
814,1
816,4
819,1
820,1
821,1
823,1
824,1
826,1
829,3
830,1
831,2
832,1
833,2
835,3
837,1
839,1
841,1
842,1
843,2
844,1
845,1
846,3
847,3
848,1
849,2
851,2
852,1
853,1
854,2
857,1
858,1
861,1
862,2
863,1
864,1
865,2
866,2
868,1
869,2
871,2
872,3
873,4
874,1
875,2
876,1
877,3
878,2
879,1
881,1
882,1
883,3
884,2
886,2
887,1
889,1
892,1
893,3
896,1
898,1
899,2
900,1
901,2
902,1
903,1
904,1
905,2
907,1
908,1
909,2
910,1
911,4
912,1
914,2
915,2
916,2
917,1
919,1
920,2
921,2
923,1
924,1
926,2
927,3
929,2
930,2
931,3
932,1
934,1
935,2
936,2
938,4
939,3
940,2
942,4
943,2
944,1
945,2
946,2
947,1
948,1
950,3
951,1
953,1
955,1
960,2
961,1
962,1
963,3
965,2
966,2
967,1
968,3
969,4
970,3
971,1
972,1
973,1
976,1
978,2
979,2
980,3
983,1
984,2
985,1
986,5
987,1
988,1
990,3
991,2
993,1
994,1
995,2
996,3
997,1
998,2
999,1
1000,1
1002,1
1005,2
1006,1
1007,2
1009,1
1011,2
1012,1
1013,4
1014,2
1015,1
1016,1
1017,1
1018,1
1019,1
1020,2
1021,3
1022,2
1023,3
1025,1
1026,1
1027,1
1028,2
1029,4
1030,2
1031,2
1032,5
1034,1
1035,1
1036,2
1037,6
1038,2
1039,1
1041,3
1042,3
1043,3
1045,1
1046,1
1048,2
1049,1
1050,2
1051,1
1053,3
1054,4
1055,2
1056,1
1057,3
1058,3
1060,1
1061,2
1062,1
1063,2
1065,2
1066,1
1067,2
1068,2
1069,2
1070,1
1071,1
1072,1
1073,1
1074,3
1075,3
1076,2
1077,1
1079,2
1080,1
1081,2
1082,3
1083,1
1084,2
1089,1
1090,6
1092,1
1093,2
1094,3
1095,2
1096,2
1097,2
1098,2
1100,3
1101,2
1102,1
1103,1
1105,5
1106,3
1109,1
1110,4
1111,2
1112,1
1113,1
1114,2
1115,3
1116,2
1117,1
1118,1
1119,3
1120,2
1121,3
1122,3
1124,1
1125,2
1126,4
1127,2
1128,2
1129,2
1130,1
1131,2
1132,2
1133,1
1134,2
1135,2
1136,3
1138,2
1139,3
1140,2
1141,1
1142,1
1143,1
1144,2
1145,2
1146,1
1147,3
1148,1
1149,1
1150,1
1151,1
1152,1
1153,1
1154,1
1156,1
1158,2
1159,1
1160,2
1162,2
1163,2
1164,1
1165,1
1167,4
1168,2
1169,1
1170,3
1172,2
1176,3
1177,1
1178,1
1179,3
1180,2
1181,3
1182,3
1184,1
1185,2
1186,1
1187,3
1188,2
1189,3
1190,2
1191,1
1192,1
1193,2
1194,3
1195,2
1196,1
1197,1
1198,1
1199,1
1201,1
1202,3
1203,3
1204,3
1205,1
1206,2
1207,3
1208,2
1209,1
1210,4
1211,2
1213,2
1214,3
1215,4
1216,3
1217,4
1218,4
1219,4
1220,4
1221,3
1222,4
1223,7
1224,10
1225,4
1226,9
1227,12
1228,9
1229,10
1230,13
1231,13
1232,15
1233,15
1234,17
1235,15
1236,21
1237,22
1238,21
1239,23
1240,23
1241,24
1242,26
1243,15
1244,25
1245,23
1246,24
1247,22
1248,29
1249,18
1250,22
1251,24
1252,27
1253,22
1254,24
1255,14
1256,15
1257,15
1258,26
1259,12
1260,8
1261,12
1262,12
1263,9
1264,10
1265,6
1266,5
1267,3
1268,5
1269,8
1270,3
1271,6
1272,2
1273,4
1274,2
1275,7
1276,1
1277,3
1278,4
1279,3
1280,3
1282,3
1283,2
1284,1
1285,1
1286,4
1287,2
1288,3
1289,5
1293,2
1294,3
1295,2
1297,1
1298,3
1299,2
1300,1
1301,1
1302,3
1305,4
1306,1
1308,1
1309,2
1310,4
1311,1
1312,3
1313,5
1314,2
1315,2
1316,1
1317,2
1318,2
1320,1
1321,2
1322,1
1323,3
1324,1
1325,2
1326,1
1327,2
1330,2
1331,1
1332,2
1334,2
1335,1
1336,2
1337,1
1339,2
1340,1
1341,3
1342,1
1343,3
1344,3
1345,2
1346,3
1347,1
1349,1
1350,2
1353,1
1354,1
1355,1
1356,3
1357,2
1358,4
1359,2
1360,1
1361,4
1362,3
1363,3
1365,1
1366,4
1367,2
1369,2
1370,2
1371,3
1372,2
1373,1
1374,4
1375,3
1376,1
1377,1
1379,1
1380,1
1381,2
1383,1
1384,1
1386,2
1387,4
1388,3
1389,5
1390,2
1391,3
1392,1
1393,4
1394,2
1395,2
1396,2
1397,3
1398,3
1399,1
1400,1
1401,3
1402,2
1403,1
1404,1
1405,3
1406,2
1407,4
1408,3
1409,2
1410,2
1411,6
1412,2
1413,1
1414,4
1415,1
1416,1
1417,4
1418,2
1420,3
1421,2
1422,2
1423,1
1424,3
1425,1
1426,2
1427,1
1428,3
1429,6
1430,3
1431,4
1432,4
1434,2
1435,4
1436,3
1437,3
1438,1
1439,3
1441,1
1442,2
1443,2
1444,1
1445,1
1446,2
1447,1
1448,2
1449,4
1450,2
1451,4
1452,5
1453,1
1454,2
1455,1
1456,1
1457,4
1458,5
1459,4
1460,4
1461,4
1462,1
1463,2
1464,5
1466,3
1467,3
1468,2
1469,2
1470,4
1471,6
1472,3
1473,4
1474,4
1476,3
1478,4
1479,4
1480,3
1481,5
1482,3
1483,2
1484,1
1485,2
1486,5
1487,3
1488,4
1490,7
1491,1
1492,4
1493,6
1494,2
1495,2
1496,3
1497,3
1498,5
1499,1
1500,6
1501,4
1502,3
1503,6
1504,1
1505,1
1506,5
1507,6
1508,1
1509,2
1510,4
1511,5
1512,4
1513,2
1514,9
1515,6
1516,4
1517,2
1518,4
1519,3
1520,4
1521,3
1522,3
1523,6
1524,1
1526,1
1527,3
1528,3
1529,3
1530,1
1531,3
1532,4
1533,5
1534,3
1535,5
1536,4
1537,4
1539,3
1540,4
1541,6
1542,7
1543,2
1544,2
1545,4
1546,3
1547,5
1548,3
1549,5
1550,4
1551,3
1552,3
1553,7
1554,3
1555,4
1556,8
1557,6
1558,3
1559,3
1560,2
