Rank,Frequency
3,1
5,1
6,1
9,2
10,4
12,2
13,1
15,1
18,1
20,1
21,3
22,2
23,2
24,4
25,2
26,1
27,3
28,4
29,2
30,2
31,1
32,2
33,1
34,3
35,1
36,3
37,3
39,1
40,1
43,3
47,2
48,3
51,2
53,1
54,5
56,3
57,1
60,3
61,3
62,1
65,1
67,2
68,2
70,1
72,2
73,2
74,2
75,1
76,1
77,1
79,1
80,1
82,2
83,2
84,3
85,2
86,1
87,2
90,2
91,1
92,2
94,2
95,3
96,1
98,3
99,1
100,1
102,1
103,1
104,1
105,1
106,1
107,1
110,1
111,5
112,2
115,1
116,1
119,3
121,1
122,2
123,1
124,3
125,4
126,3
127,2
128,5
129,3
130,1
131,1
132,1
133,2
134,1
135,2
136,3
137,1
138,2
139,1
140,1
141,2
142,1
143,1
144,2
145,1
146,1
147,1
148,1
149,2
150,1
151,2
152,1
156,1
157,4
158,2
159,2
162,1
165,1
166,2
167,1
169,5
170,1
171,2
173,1
174,3
175,3
176,2
177,1
178,2
179,2
180,1
181,5
182,1
183,2
185,2
186,3
187,1
188,2
189,1
190,1
191,2
193,2
194,1
195,1
196,1
197,3
198,1
200,1
202,2
203,4
204,2
207,3
208,1
209,4
210,1
211,3
213,3
214,1
215,1
216,2
217,2
219,3
220,1
221,3
222,4
223,2
224,1
226,1
227,1
229,2
230,1
231,2
233,1
234,2
235,2
236,1
238,1
239,2
240,2
241,2
243,1
244,1
245,3
247,2
248,1
249,1
250,2
251,2
252,1
253,1
255,1
256,3
257,4
258,1
260,1
261,2
265,2
267,2
269,1
271,4
272,3
273,2
274,1
275,3
276,5
277,2
278,1
280,2
281,2
282,4
283,7
284,1
285,3
286,3
287,1
289,4
290,3
291,2
292,1
293,1
294,2
296,2
298,2
300,2
301,4
302,2
303,2
304,3
305,2
307,3
309,3
310,2
311,2
312,1
314,1
315,4
317,1
320,2
321,3
322,2
323,1
324,3
325,5
326,1
327,1
328,2
330,2
331,3
332,1
334,2
336,3
337,1
338,2
339,3
340,2
341,2
342,4
343,2
344,1
346,1
347,3
349,2
351,2
352,3
353,2
354,2
356,1
357,3
358,1
359,1
360,1
361,1
362,1
363,1
364,3
365,2
367,1
368,5
369,4
370,3
371,4
372,2
373,4
374,3
376,2
377,1
