Rank,Frequency
1,1
2,2
3,1
4,1
5,2
6,1
7,2
8,2
9,2
12,1
13,1
14,2
16,1
17,1
18,3
21,1
23,3
26,3
27,1
28,1
29,1
31,2
32,2
33,1
34,1
35,2
36,4
37,3
38,3
39,2
40,1
41,3
43,2
44,1
45,1
46,1
47,1
48,2
49,5
50,3
51,3
52,3
53,2
55,3
56,4
57,3
58,3
59,3
60,2
62,3
63,2
64,2
65,1
66,1
67,2
68,4
69,1
70,3
71,5
72,3
73,3
74,3
75,4
76,4
78,5
79,3
80,3
81,7
82,2
83,1
84,2
85,1
86,3
87,2
88,5
89,4
90,4
91,3
93,4
94,2
95,4
96,3
97,2
98,3
99,5
100,1
101,4
103,7
104,4
105,5
106,2
107,1
108,2
109,3
110,3
111,3
112,3
113,3
114,6
115,5
116,5
117,1
118,4
119,4
120,5
121,2
122,1
123,8
124,2
125,2
126,9
127,5
128,1
129,1
130,1
131,3
132,5
133,3
134,10
135,6
136,4
137,1
138,6
139,5
140,3
141,4
142,3
143,5
144,6
145,3
146,3
147,4
148,3
149,1
150,5
151,4
152,4
153,1
154,2
155,9
156,3
157,3
158,7
159,3
160,6
161,3
162,7
164,2
165,1
166,4
167,3
168,7
169,7
170,3
171,6
172,4
173,3
174,1
175,3
176,7
177,5
178,3
180,3
181,5
182,4
183,5
184,5
185,4
186,4
187,7
188,2
189,4
190,4
191,2
192,1
193,5
194,4
195,2
196,2
197,2
198,4
199,2
200,4
201,4
202,2
203,4
204,4
205,6
206,4
207,1
208,3
209,4
210,6
211,2
212,3
213,1
214,3
215,4
216,5
217,1
218,1
219,9
220,3
221,3
222,5
223,2
224,4
225,5
226,4
227,4
228,1
229,8
230,2
231,2
232,3
233,3
234,2
235,5
236,1
237,4
238,4
239,3
240,4
241,6
242,6
243,3
244,1
245,3
247,3
248,1
249,4
250,4
251,1
252,5
253,1
254,1
255,2
256,4
257,3
258,2
259,3
260,2
261,1
262,3
263,3
264,1
265,2
266,4
268,4
269,2
270,3
271,1
272,6
273,2
274,2
275,2
276,4
277,2
278,1
279,1
280,5
281,2
282,3
283,4
284,4
286,4
287,3
288,2
289,3
290,5
291,3
292,1
293,1
294,1
295,4
296,4
297,4
298,5
299,1
300,3
301,1
303,1
304,2
305,5
306,3
307,2
308,1
309,5
310,5
311,3
312,5
313,3
314,3
315,1
316,2
317,2
318,2
319,2
320,3
321,2
322,4
323,2
324,3
325,3
326,3
328,2
329,3
330,5
331,3
332,1
333,2
334,1
335,2
336,2
337,1
338,4
339,6
340,3
341,1
342,5
343,1
344,3
345,2
346,4
347,2
348,4
349,4
350,4
352,4
353,4
354,2
355,2
356,2
357,4
358,3
359,2
360,3
361,2
362,2
363,4
364,2
365,1
366,3
367,3
368,2
369,3
370,1
372,2
373,3
374,3
375,2
376,1
377,2
378,3
379,1
380,4
381,1
383,1
384,2
385,3
386,2
387,3
388,3
389,3
390,2
392,2
393,2
394,2
395,2
396,3
398,1
399,2
400,3
401,2
403,5
404,1
405,3
406,3
407,3
408,4
409,1
410,1
411,2
412,2
413,5
414,1
415,2
416,1
417,2
418,1
419,7
420,1
421,1
423,4
424,1
425,3
426,6
427,2
428,3
429,2
430,3
431,3
433,1
434,5
435,2
436,5
437,3
438,3
439,2
440,1
441,4
442,2
443,1
444,1
445,1
446,1
448,4
449,3
450,2
452,5
453,4
454,1
455,1
456,3
457,1
458,1
459,1
461,2
463,1
464,2
466,4
467,1
468,3
470,2
471,1
472,1
474,3
477,5
478,2
479,2
480,1
481,1
482,3
483,1
484,1
485,3
487,3
488,2
489,3
491,2
493,3
494,1
495,3
496,2
497,1
498,2
499,2
500,4
501,1
502,1
503,3
504,1
505,1
506,1
507,5
508,1
509,2
510,1
511,5
512,2
513,2
514,1
515,5
516,1
517,1
518,3
521,3
522,3
523,2
524,2
525,1
526,1
527,2
528,3
529,1
530,1
531,5
532,1
533,2
534,4
536,2
537,1
538,2
539,1
540,4
541,4
543,3
544,4
545,1
546,3
547,4
548,3
550,2
551,1
552,4
553,3
554,2
555,3
556,1
557,2
558,3
559,1
560,2
561,1
562,4
563,1
564,2
565,2
566,1
568,3
569,2
570,2
571,2
573,1
574,2
575,4
576,3
577,3
578,3
579,6
580,1
581,3
582,2
583,2
585,2
586,2
587,6
588,2
589,1
591,1
592,1
594,2
595,2
596,1
597,2
600,3
601,1
602,1
603,3
604,2
605,2
606,1
607,1
608,1
609,1
610,1
611,2
612,2
613,4
614,2
615,2
616,3
617,1
618,1
