Rank,Frequency
11,1
12,1
13,1
14,3
15,2
16,3
17,2
18,4
19,5
20,2
21,1
22,3
23,6
24,1
26,2
27,1
28,2
29,4
30,5
31,4
32,1
33,4
34,4
35,2
36,8
37,1
38,6
39,2
40,1
41,1
42,2
43,1
44,5
45,1
46,5
47,3
48,4
50,2
51,3
52,3
53,5
54,3
55,4
56,5
57,5
58,3
59,2
60,2
61,2
62,1
63,1
64,7
65,1
66,5
67,1
68,3
70,3
71,3
72,6
73,1
74,5
75,3
77,2
81,1
82,4
83,1
84,2
85,1
86,7
87,1
88,1
89,5
90,1
91,4
92,3
93,2
94,2
96,4
97,1
98,3
99,3
102,4
105,3
106,3
107,1
109,2
110,2
111,1
112,2
113,2
114,1
115,1
116,3
117,2
119,1
120,2
121,3
122,3
123,5
124,1
125,2
126,1
127,1
128,2
129,1
130,1
131,1
132,1
133,2
134,2
136,2
137,2
138,2
140,3
141,2
144,2
145,1
146,4
147,3
148,1
149,1
151,1
152,1
154,1
155,1
156,6
157,1
158,1
159,1
163,1
164,1
165,1
167,1
168,3
170,1
171,2
172,1
173,1
174,1
176,1
177,2
180,2
181,2
182,1
183,2
185,5
187,2
188,1
189,1
190,1
191,4
192,1
193,2
194,1
195,3
196,2
197,1
201,2
202,3
203,2
204,2
205,1
206,1
207,2
208,2
209,1
210,3
212,1
213,1
215,1
216,1
217,1
218,1
219,2
220,4
221,4
222,1
223,3
224,2
225,1
226,3
227,4
228,2
229,2
230,1
231,1
232,1
233,1
234,2
236,1
238,3
240,1
241,1
242,1
243,4
244,3
245,2
246,4
247,1
248,3
249,2
250,2
251,3
252,4
253,1
255,4
256,4
257,1
258,1
259,1
260,2
262,3
263,1
264,1
265,2
266,4
267,2
268,4
269,2
270,3
271,2
273,3
274,3
275,2
277,1
278,4
279,1
280,1
281,1
282,1
283,2
287,2
288,1
289,1
290,1
291,3
292,1
293,3
296,3
297,2
298,1
299,4
300,2
301,3
302,3
304,1
305,1
307,2
308,1
309,1
312,4
316,3
317,3
318,3
319,1
321,1
322,1
323,3
324,2
325,1
326,5
327,2
328,3
329,3
331,6
332,1
333,2
336,1
337,1
338,2
339,1
340,2
341,1
342,4
343,1
344,2
347,1
348,1
349,2
350,2
351,1
354,1
355,1
356,1
359,3
360,3
361,1
362,2
363,1
364,1
365,1
366,5
367,4
368,2
369,3
371,4
372,1
373,3
374,2
375,2
376,6
377,2
379,1
380,1
381,1
382,1
383,1
384,1
385,3
386,5
387,3
388,3
389,3
390,6
391,8
392,6
393,6
394,9
395,5
396,6
397,18
398,11
399,14
400,15
401,25
402,22
403,22
404,7
405,13
406,22
407,29
408,24
409,31
410,28
411,33
412,30
413,23
414,27
415,44
416,44
417,40
418,41
419,44
420,45
421,31
422,36
423,29
424,31
425,30
426,35
427,29
428,34
429,24
430,30
431,23
432,16
433,23
434,12
435,10
436,9
437,12
438,15
439,6
440,12
441,11
442,4
443,6
444,3
445,7
446,3
447,5
448,6
449,5
450,3
451,2
452,1
453,1
454,1
455,1
456,2
457,1
458,3
459,1
460,3
461,1
462,1
463,4
464,1
466,3
467,3
468,4
469,1
470,1
471,2
472,2
473,2
474,3
475,4
477,4
478,3
479,1
480,1
481,2
483,4
484,3
485,2
486,1
487,2
488,1
489,2
490,1
491,4
492,3
493,5
494,1
495,1
496,1
497,3
498,2
500,5
501,6
502,2
503,2
506,3
507,3
508,3
509,2
510,3
511,1
512,6
513,2
514,2
516,1
518,2
519,2
520,1
521,2
522,1
523,1
524,1
525,3
526,2
527,3
528,1
529,2
531,2
532,3
