Rank,Frequency
1,1
4,1
6,1
7,1
11,3
13,1
14,2
19,1
20,1
22,1
23,1
24,2
25,1
27,1
28,2
31,1
32,1
33,4
34,1
36,3
38,4
39,2
41,3
42,4
43,2
44,2
45,4
46,2
47,7
48,10
49,12
50,6
51,10
52,14
53,14
54,11
55,25
56,19
57,14
58,10
59,12
60,4
61,8
62,5
63,2
64,8
65,6
66,4
67,3
68,2
69,4
70,2
71,1
72,2
73,4
74,2
75,2
76,4
78,2
79,1
80,1
81,2
82,2
83,3
84,3
85,5
86,2
87,8
88,3
90,2
91,3
92,1
93,2
94,4
95,2
96,1
97,1
98,3
99,1
100,2
101,2
103,1
104,2
105,1
106,2
107,3
108,1
109,1
110,5
111,2
112,1
113,4
114,2
115,2
116,4
117,3
118,1
119,1
120,2
122,1
123,4
124,1
125,4
127,3
128,3
129,3
130,1
131,1
132,2
133,3
134,3
135,2
136,2
137,1
138,5
139,1
140,2
141,1
142,5
143,1
144,6
145,2
146,3
147,3
148,1
149,4
150,2
152,3
153,3
154,2
155,3
156,4
157,3
161,6
162,2
163,3
164,3
165,1
166,3
168,4
169,4
170,1
171,4
172,1
174,3
175,4
176,1
177,4
178,3
179,2
180,2
181,2
182,1
183,5
184,2
185,3
186,3
187,3
188,2
189,2
190,4
191,4
192,1
193,4
194,1
195,1
197,3
198,2
199,4
200,3
201,1
203,3
204,1
205,6
206,4
207,3
208,2
209,1
211,1
212,2
213,4
214,1
215,5
216,2
217,2
218,4
219,7
220,2
222,4
223,3
225,1
226,3
227,4
228,2
229,4
230,1
232,2
233,1
235,2
236,4
237,2
238,7
239,5
240,2
241,3
242,2
243,1
244,4
245,1
246,3
247,2
248,3
249,1
250,1
251,1
252,1
253,2
254,1
255,2
256,2
257,1
258,5
260,2
261,1
263,3
264,1
265,3
266,4
267,2
268,2
269,1
270,3
271,1
272,2
273,5
275,5
277,2
278,1
279,3
281,2
283,3
284,4
285,5
286,4
287,2
288,5
289,3
290,2
291,1
292,6
293,1
294,4
295,2
296,1
297,4
298,1
300,4
301,2
302,2
303,3
304,1
305,2
306,2
307,4
308,2
310,2
311,6
313,3
314,1
315,1
316,1
317,2
318,1
319,1
320,1
321,5
322,2
323,3
324,1
325,4
326,1
327,2
328,6
329,2
331,3
332,3
333,2
335,3
336,2
338,2
339,1
340,3
342,2
344,1
345,3
347,2
348,4
349,5
350,2
351,2
352,2
353,3
354,2
355,3
356,3
357,1
359,3
361,1
363,2
364,5
365,1
366,1
367,2
368,2
369,1
370,1
371,3
372,1
374,3
375,1
376,1
377,2
378,2
379,1
380,1
381,1
383,3
384,3
386,5
387,4
388,6
390,1
391,2
392,6
393,2
394,2
395,1
396,2
397,3
398,2
399,3
400,3
402,3
403,2
404,2
406,3
407,3
408,3
409,2
410,2
411,1
414,2
415,2
416,1
417,2
418,3
419,2
420,2
421,2
422,3
423,1
424,3
425,2
426,4
427,1
429,5
430,3
431,2
432,3
433,1
434,3
436,1
437,4
438,1
439,4
440,1
441,1
442,2
443,5
444,1
445,3
446,1
447,1
449,2
450,1
452,2
453,1
458,2
460,4
461,1
462,2
463,4
464,3
465,1
466,2
467,5
468,1
469,1
471,1
472,1
474,2
475,1
476,3
478,1
479,4
480,3
481,2
482,4
483,6
484,3
485,1
486,2
487,1
488,1
489,1
490,4
492,3
493,2
494,1
495,3
496,1
497,4
498,1
500,1
501,2
502,1
503,2
504,1
505,3
509,1
510,1
511,2
512,1
514,1
515,3
516,2
517,2
518,2
519,2
520,3
521,3
522,4
523,1
524,1
525,2
526,1
527,3
528,3
529,2
531,2
532,1
533,1
534,1
536,1
537,1
538,1
539,2
540,2
541,1
542,1
544,2
545,3
546,2
547,1
549,2
550,2
552,2
553,1
554,3
555,3
556,1
557,1
558,2
559,1
561,1
562,2
563,5
564,6
566,2
567,3
568,1
569,2
571,1
572,1
574,1
576,2
578,3
579,3
580,1
581,3
582,1
583,2
585,1
586,4
587,2
588,3
592,1
594,3
595,2
596,4
598,2
600,2
601,2
602,2
603,1
604,2
605,1
606,3
607,2
608,2
610,1
611,2
612,2
613,3
614,3
615,2
616,3
617,3
618,3
619,5
620,5
621,1
622,1
623,2
624,7
625,2
626,5
627,4
628,4
629,2
630,7
631,3
632,7
633,7
634,5
635,6
636,6
637,11
638,6
639,3
640,10
641,10
642,10
643,10
644,9
645,12
646,6
647,15
648,12
649,13
650,12
651,8
652,13
653,9
654,10
655,10
656,6
657,15
658,7
659,1
660,7
661,7
662,7
663,3
664,1
665,11
666,6
667,7
668,1
669,3
670,4
671,1
672,5
673,2
674,3
676,1
677,3
678,3
681,3
682,1
683,2
684,1
685,5
686,1
687,3
688,2
689,1
690,2
691,1
693,1
694,4
695,2
696,1
697,1
698,1
699,1
700,3
701,1
702,2
703,1
705,2
707,2
708,2
709,2
710,1
711,2
712,2
713,1
714,2
715,1
716,3
717,2
718,3
719,1
720,5
721,1
723,3
724,4
725,1
727,4
728,2
729,1
730,2
732,2
733,3
734,2
735,2
736,2
738,5
739,2
740,3
741,2
742,2
743,3
744,1
745,2
746,1
747,1
750,3
751,1
752,3
754,1
756,2
757,3
758,1
760,1
761,5
762,3
763,1
764,2
765,2
766,1
767,3
768,1
769,3
770,1
771,3
772,4
773,1
774,2
775,2
776,2
778,1
779,2
780,3
781,2
782,1
783,3
784,1
785,4
786,2
788,1
789,1
791,1
792,2
793,2
794,5
796,2
797,3
798,4
800,1
801,3
802,1
803,4
804,3
805,1
806,2
807,1
809,1
811,3
812,2
813,1
815,1
816,4
817,2
818,1
819,1
820,1
821,1
822,1
823,2
824,2
825,2
826,2
827,1
829,3
834,1
836,4
837,2
838,2
839,1
840,1
841,2
842,3
843,2
845,3
846,1
847,1
848,2
849,2
850,1
851,1
852,4
853,1
855,3
859,1
861,1
863,2
864,4
865,3
866,2
867,1
868,2
869,1
870,3
872,4
873,2
874,1
875,2
877,3
879,2
880,3
881,3
883,1
884,1
885,3
886,2
887,2
888,2
889,4
890,5
891,2
893,1
894,3
895,2
896,2
898,2
899,4
900,3
901,2
903,4
904,1
905,5
907,4
908,4
909,3
910,4
911,2
912,2
913,3
914,3
915,5
916,6
917,7
918,4
919,9
920,7
921,10
922,7
923,12
924,14
925,9
926,16
927,11
928,15
929,15
930,20
931,13
932,22
933,25
934,24
935,26
936,26
937,26
938,30
939,29
940,29
941,37
942,38
943,22
944,30
945,33
946,28
947,43
948,28
949,38
950,33
951,35
952,33
953,23
954,31
955,31
956,25
957,20
958,31
959,23
960,26
961,16
962,20
963,22
964,22
965,18
966,11
967,16
968,15
969,6
970,12
971,17
972,14
973,10
974,9
975,8
976,9
977,2
978,8
979,4
980,6
981,3
982,6
983,2
984,1
985,2
986,3
987,3
988,2
989,4
990,3
992,4
993,2
994,3
995,2
996,1
997,5
998,1
999,2
1000,1
1001,2
1002,2
1003,5
1006,5
1008,2
1009,1
1010,2
1011,1
1012,2
1013,1
1014,1
1015,1
1016,3
1017,2
1018,2
1019,2
1020,2
1021,2
1022,3
1023,1
1024,2
1026,2
1027,2
1028,4
1029,1
1030,1
1031,3
1032,1
1033,3
1034,2
1035,1
1036,3
1037,4
1038,4
1039,2
1040,1
1041,3
1042,1
1043,1
1044,3
1045,1
1046,1
1047,6
1048,2
1049,3
1050,1
1051,1
1052,5
