Rank,Frequency
1,1
2,2
5,1
6,2
7,1
8,1
9,1
10,2
11,1
12,1
14,2
15,2
16,1
17,1
19,1
20,1
22,1
23,1
26,1
29,2
36,1
37,2
39,2
40,1
41,1
42,1
43,2
44,1
45,1
46,2
47,2
48,1
49,2
50,5
51,4
52,6
53,3
54,2
55,4
56,3
57,1
58,1
59,3
61,3
62,3
64,3
65,1
66,1
67,1
68,1
69,2
70,1
71,1
72,2
73,2
74,2
76,1
77,2
79,1
80,1
81,1
82,1
83,2
84,3
85,2
88,2
89,1
91,1
93,2
94,1
96,1
97,3
99,1
100,3
101,1
102,4
103,2
104,3
105,6
106,4
107,3
108,5
109,1
110,10
111,12
112,16
113,17
114,32
115,40
116,35
117,34
118,52
119,66
120,49
121,68
122,66
123,68
124,89
125,70
126,81
127,74
128,68
129,59
130,56
131,31
132,41
133,34
134,26
135,27
136,14
137,12
138,14
139,14
140,14
141,6
142,4
143,6
144,4
145,3
146,2
147,1
148,2
149,2
150,2
151,1
152,2
153,3
155,2
156,4
157,3
158,3
159,3
160,2
161,1
163,2
164,1
166,3
167,1
168,1
169,2
170,1
171,1
172,2
173,1
174,2
175,2
176,3
177,3
178,4
179,1
180,2
182,4
184,4
185,1
186,1
187,2
188,3
189,3
190,1
191,1
192,1
193,1
194,2
195,3
196,1
197,1
198,2
199,3
200,4
201,5
202,3
203,3
204,2
205,2
207,4
208,2
209,1
210,5
211,3
212,3
213,1
214,3
215,2
216,2
219,2
220,1
221,1
222,2
223,2
224,4
225,2
226,4
227,3
230,2
231,1
232,2
233,3
234,2
235,2
236,1
237,2
238,2
239,1
240,4
241,1
242,1
243,4
244,3
245,1
246,6
248,3
249,2
251,3
252,3
253,1
254,2
255,3
257,3
258,4
259,2
260,1
261,3
262,2
263,2
264,2
265,2
266,2
267,6
268,2
269,1
270,4
271,1
272,3
273,4
274,3
275,4
278,2
280,6
281,6
282,4
284,2
285,4
286,3
287,1
288,6
289,4
290,4
291,6
292,4
293,7
294,4
295,7
296,4
297,6
298,4
299,5
300,1
301,4
302,4
303,4
304,3
305,4
306,8
307,2
308,5
309,7
310,5
311,5
312,3
313,5
314,3
315,3
316,5
317,3
318,2
320,1
321,4
322,4
324,4
325,3
327,4
328,3
329,3
330,2
331,2
332,5
333,1
334,1
335,1
336,4
337,9
339,1
340,3
342,4
343,4
344,5
345,2
346,2
347,1
348,1
350,1
351,1
352,7
353,1
354,3
355,2
356,3
357,3
358,4
359,1
360,3
361,1
362,2
363,3
364,2
365,5
366,5
367,3
368,3
369,2
370,2
371,5
372,3
373,2
374,1
375,2
377,1
378,4
379,2
380,2
381,1
382,1
383,1
384,1
385,4
386,2
387,4
388,4
389,4
390,1
391,4
392,4
393,1
394,2
395,1
396,1
397,1
400,3
401,2
403,2
405,2
406,5
407,1
408,2
409,2
410,7
411,2
412,3
413,5
414,5
415,3
416,6
417,1
418,1
419,3
420,4
421,2
422,2
423,2
424,2
425,1
426,1
427,4
428,3
430,2
431,3
432,6
434,3
435,2
436,4
437,6
438,2
439,5
440,4
441,4
442,5
443,6
444,2
445,3
446,1
447,7
448,9
449,4
450,4
451,8
452,10
453,6
454,9
455,4
456,8
457,4
458,3
459,9
460,14
461,14
462,12
463,7
464,13
465,12
466,11
467,5
468,9
469,19
470,9
471,13
472,15
473,12
474,11
475,7
476,9
477,4
478,9
479,4
480,11
481,9
482,5
483,7
484,8
485,5
486,5
487,1
488,4
489,3
490,9
491,2
492,6
493,8
494,8
495,2
496,4
497,1
498,7
500,7
501,3
502,3
503,1
504,5
505,7
506,1
507,2
508,5
509,2
510,2
511,3
512,1
513,7
514,7
515,5
516,5
517,5
518,5
519,3
520,5
521,3
522,3
523,4
524,5
525,3
526,3
528,3
529,2
530,3
532,4
533,2
534,4
535,2
536,3
537,3
538,2
539,2
540,2
541,2
542,4
543,5
544,6
545,3
546,4
547,4
548,3
549,2
550,4
551,3
552,3
553,4
554,3
555,4
556,6
557,2
558,2
559,3
560,6
561,2
562,3
563,6
564,6
565,7
566,4
567,2
568,3
570,3
571,4
572,2
573,4
574,3
575,3
576,2
577,3
578,2
579,2
580,2
581,3
582,3
583,2
585,3
586,4
587,2
588,5
589,3
590,4
591,4
592,4
593,3
594,4
595,6
596,6
597,4
598,2
599,5
600,1
601,1
602,7
603,4
604,2
605,2
606,1
607,2
608,5
609,5
611,2
612,2
613,2
614,1
615,1
616,1
617,4
618,3
619,2
620,1
621,6
622,4
623,5
624,5
625,3
626,3
