Rank,Frequency
2,1
5,1
6,1
7,1
13,2
16,2
17,1
18,1
24,1
28,2
30,2
31,2
33,1
34,3
35,4
36,4
37,1
38,3
39,2
40,4
41,3
42,1
43,1
44,1
45,1
46,3
47,3
48,1
49,1
50,1
54,1
55,1
57,2
59,2
60,2
66,2
67,1
68,1
69,2
71,1
72,1
74,1
75,3
79,2
80,2
81,1
82,1
86,1
87,1
89,1
91,2
94,1
95,2
98,1
99,1
101,1
104,1
105,2
108,1
109,2
110,1
111,2
113,3
114,2
115,1
116,1
117,4
119,1
120,1
123,1
124,1
126,2
128,1
129,1
130,1
133,1
134,1
135,2
136,1
137,1
138,2
139,1
140,2
142,1
143,2
144,4
146,2
147,1
151,3
152,4
154,1
158,1
159,3
160,3
161,1
164,1
167,1
169,2
172,1
174,1
176,3
177,3
178,2
179,2
180,1
181,1
182,1
184,2
185,4
186,1
188,2
190,2
191,1
192,1
193,1
194,4
195,1
196,3
197,2
198,1
199,2
200,3
202,1
203,1
204,2
205,4
207,1
208,3
209,1
210,1
212,2
213,2
214,1
215,1
217,1
218,1
219,2
220,3
221,2
222,1
223,3
224,3
225,2
226,2
227,1
228,1
230,2
231,3
232,3
235,2
239,1
240,2
241,1
242,4
243,1
245,3
246,2
248,1
249,6
252,2
253,3
254,3
255,2
256,1
257,2
258,4
259,2
260,1
261,1
262,5
263,2
264,2
265,1
266,3
267,2
268,2
269,1
270,2
271,3
273,2
274,2
275,1
276,3
277,2
278,1
279,1
280,1
281,2
282,3
283,2
284,2
285,3
287,1
288,1
289,4
290,3
291,4
292,2
293,1
294,4
295,1
296,3
298,2
299,2
300,4
301,3
302,2
303,1
304,4
305,2
306,2
307,6
308,1
309,3
310,4
311,4
312,10
313,9
314,6
315,4
316,8
317,5
318,6
319,5
320,3
321,12
322,11
323,9
324,7
325,7
326,8
327,12
328,9
329,9
330,7
331,10
332,9
333,6
334,11
335,9
336,7
337,6
338,10
339,5
340,6
341,2
342,4
343,7
344,3
345,2
346,6
347,6
348,3
349,7
350,2
351,1
352,1
353,4
354,2
355,2
356,1
357,3
358,2
359,1
361,1
362,3
364,5
365,1
366,3
367,5
368,1
369,3
372,6
373,1
374,3
375,2
376,1
377,3
378,2
379,4
380,2
381,4
382,4
383,1
384,2
385,3
386,3
387,4
388,4
390,6
391,13
392,1
393,4
394,5
395,2
396,5
397,3
398,2
399,6
400,6
401,6
402,5
403,5
404,4
405,2
406,7
407,11
408,4
409,7
410,5
411,6
412,3
413,2
414,3
415,5
416,2
417,4
418,2
419,4
420,4
421,1
422,3
423,3
424,5
425,3
426,1
427,3
428,3
430,1
432,3
433,3
434,2
435,1
436,3
437,2
438,4
439,4
440,2
441,1
442,4
443,2
444,3
445,1
446,5
448,3
449,1
451,1
452,1
453,2
454,2
455,5
457,4
458,2
459,2
460,1
461,2
462,1
464,2
466,2
467,5
468,1
469,1
470,1
471,1
472,3
473,1
475,3
476,3
477,3
478,4
479,2
480,1
481,3
482,7
483,2
484,2
485,3
486,3
487,3
488,1
489,4
490,3
492,2
493,3
494,1
495,2
496,1
498,3
499,2
501,3
502,1
504,3
505,2
506,2
507,3
508,3
509,2
510,2
511,3
512,2
513,2
514,3
515,1
516,3
518,1
519,3
520,2
521,1
522,2
524,3
525,1
526,1
527,3
528,1
529,6
530,2
531,3
532,4
533,1
534,1
536,1
537,1
538,6
540,2
541,1
542,4
544,2
545,1
546,2
547,2
548,2
549,2
550,3
551,4
552,1
553,1
554,2
555,5
556,4
557,2
558,2
560,3
561,5
562,3
564,1
565,2
566,3
567,2
568,1
569,3
570,2
572,1
573,1
575,1
576,3
577,2
578,3
579,2
580,3
581,2
582,5
583,1
584,4
585,3
586,1
587,1
588,3
590,4
591,1
592,2
593,4
594,2
595,6
597,4
598,3
599,1
600,4
601,3
602,2
604,2
605,2
606,2
607,5
608,1
609,3
610,3
612,4
613,2
614,2
616,2
617,3
618,3
619,3
620,2
621,1
622,1
623,3
624,4
626,1
627,3
628,1
629,3
630,3
631,4
632,3
634,3
635,3
636,2
637,2
638,3
639,1
640,1
641,2
642,1
644,3
646,3
647,5
648,3
650,2
651,2
652,1
653,3
654,1
656,1
657,5
658,7
659,1
660,2
661,5
663,2
664,2
665,1
667,3
668,3
669,3
670,3
671,3
672,2
673,3
675,4
676,2
677,1
678,5
679,3
680,4
681,1
683,3
684,4
685,1
686,1
687,4
688,3
689,2
690,2
692,6
693,3
694,5
695,2
696,2
697,2
698,2
699,2
700,1
701,6
702,6
703,3
705,3
706,4
707,5
708,2
709,3
710,1
711,1
712,1
714,3
715,5
716,3
717,3
719,2
720,2
721,2
722,5
723,3
724,4
726,2
727,1
728,3
729,2
730,1
731,4
732,2
733,2
734,4
737,4
738,4
739,4
740,3
741,2
742,3
743,2
744,2
745,2
746,4
747,3
748,3
749,4
750,7
751,4
752,1
753,4
754,2
755,3
756,5
757,5
758,2
759,1
760,3
761,3
762,1
763,2
764,3
765,2
766,1
767,3
768,3
769,4
770,3
771,3
772,3
773,2
774,4
775,1
776,6
777,1
778,1
779,2
780,1
781,1
782,5
783,2
784,1
785,2
786,1
787,3
788,3
789,2
791,2
792,2
793,4
794,5
795,2
796,2
797,2
798,3
799,4
800,3
801,1
802,3
803,1
804,4
805,4
806,3
807,2
808,1
809,4
810,1
811,2
812,4
813,1
814,3
815,5
817,2
818,7
819,1
820,3
821,3
822,3
823,1
824,4
825,2
826,3
827,4
828,5
829,6
830,5
831,6
832,1
833,7
834,5
835,5
836,6
837,3
838,7
839,8
840,1
841,5
842,5
843,3
844,5
845,8
846,7
847,6
848,10
849,11
850,15
851,6
852,14
853,8
854,14
855,10
856,12
857,16
858,22
859,12
860,16
861,12
862,8
863,18
864,13
865,15
866,12
867,11
868,16
869,10
870,12
871,14
872,17
873,12
874,9
875,11
876,14
877,7
878,13
879,9
880,12
881,12
882,7
883,9
884,5
885,3
886,1
887,7
888,12
889,8
890,6
891,9
892,5
893,6
894,3
895,1
896,3
897,5
898,2
899,2
900,7
901,4
902,4
903,2
904,2
905,2
906,4
907,3
908,4
909,1
910,3
911,2
912,1
913,3
914,2
915,1
916,4
917,3
918,4
919,1
920,3
921,3
922,3
923,1
924,2
925,6
926,5
927,4
928,1
929,4
930,2
931,2
932,1
933,3
934,2
935,2
936,1
937,5
938,4
939,2
940,6
941,3
942,3
943,2
944,3
945,2
946,2
947,3
948,2
949,3
950,3
951,1
952,1
953,3
954,1
955,6
956,3
957,4
958,1
960,3
961,7
962,2
965,2
966,3
967,1
968,2
969,3
970,2
971,3
972,2
973,2
974,2
975,4
976,3
977,1
978,2
979,1
980,2
981,3
982,3
983,1
984,4
985,2
986,3
987,1
988,4
990,2
991,3
992,2
993,3
994,2
995,3
997,2
998,3
999,1
1001,2
1002,3
1003,3
1005,1
1006,2
1007,5
1008,3
1009,1
1010,6
1011,2
1012,2
1013,3
1014,1
1015,2
1016,3
1017,4
1018,1
1019,2
1021,1
1022,4
1023,1
1024,2
1025,2
1027,2
1028,3
1029,1
1030,2
1031,4
1032,3
1033,4
1035,3
1036,5
1037,4
1038,3
1039,4
1040,3
1041,4
1042,7
1043,6
1044,4
1045,3
1046,10
1047,9
1048,6
1049,11
1050,10
1051,14
1052,12
1053,6
1054,13
1055,12
1056,22
1057,24
1058,24
1059,14
1060,26
1061,27
1062,20
1063,28
1064,29
1065,32
1066,24
1067,20
1068,27
1069,32
1070,27
1071,29
1072,31
1073,15
1074,26
1075,15
1076,28
1077,19
1078,24
1079,20
1080,19
1081,21
1082,15
1083,17
1084,18
1085,20
1086,20
1087,10
1088,16
1089,11
1090,12
1091,12
1092,12
1093,10
1094,8
1095,10
1096,10
1097,6
1098,4
1099,6
1100,4
1101,7
1102,6
1103,8
1104,3
1105,3
1106,5
1107,1
1108,3
1109,3
1110,2
1111,4
1112,2
1113,2
1114,3
1116,3
1117,1
1118,1
1119,6
1120,1
1121,2
1123,2
1124,1
1125,3
1126,2
1127,3
1128,2
1129,5
1130,2
1131,2
1132,2
1133,3
1134,2
1135,2
1137,3
1138,2
1139,1
1140,2
1141,2
1142,1
1143,1
1144,4
1145,2
1147,1
1148,6
1150,3
1151,1
1152,1
1154,3
1155,1
1157,2
1158,1
1159,1
1160,2
1161,6
1162,2
1163,2
1164,2
1165,1
1166,3
1167,3
1168,6
1170,2
1171,3
1172,3
1173,4
1174,1
1175,5
1176,1
1178,6
1179,4
1180,8
1181,1
1182,1
1183,3
1184,1
1185,1
1186,2
1187,4
1189,3
1190,4
1191,2
1192,2
1193,3
1194,5
1195,4
1196,1
1197,5
1199,2
1200,2
1201,2
1202,3
1203,2
1204,8
1205,3
1206,2
1207,4
1208,3
1209,5
1210,2
1211,1
1212,1
1213,5
1214,2
1215,1
1217,3
1218,1
1219,4
1220,4
1221,2
1222,2
1223,2
1224,5
1225,3
1226,5
1227,2
1228,2
1229,2
1230,4
1231,2
1232,2
1233,3
1234,1
1235,3
1236,3
1238,3
1239,3
1240,1
1242,1
1243,3
1244,2
1245,4
1246,4
1247,1
1248,1
1249,4
1250,2
1251,5
1252,1
1254,1
1255,3
1257,1
1259,2
1260,2
1261,2
1262,4
1263,2
1264,5
1265,2
1267,1
1269,1
1270,3
1271,5
1272,3
1273,4
1274,2
1275,1
1276,4
1277,1
1278,4
1279,2
1280,6
1281,1
1282,4
1283,1
1284,2
1286,3
1287,2
1288,2
1289,2
1290,3
1291,1
1292,4
1293,4
1294,2
1296,2
1297,2
1298,8
1299,2
1300,1
1301,4
1302,1
1303,4
1304,3
1305,1
1306,1
1307,1
1308,1
1309,2
1310,2
1311,1
1312,1
1313,2
1315,2
1316,2
1317,4
1318,2
1319,3
1320,1
1322,1
1324,2
1325,3
1326,4
1327,3
1329,1
1331,2
1333,2
1334,2
1335,3
1336,4
1338,3
1339,2
1340,3
1341,1
1342,3
1343,2
1344,2
1345,2
1346,1
1347,1
1348,3
1349,4
1350,2
1352,3
1353,3
1354,2
1355,1
1356,2
1360,3
1361,2
1362,2
1363,2
1364,1
1366,1
1367,3
1368,1
1369,6
1370,1
1371,3
1373,3
1374,1
1375,2
1376,1
1377,1
1378,2
1380,3
1381,1
1382,4
1383,2
1384,1
1386,1
1387,2
1388,3
1389,2
1390,6
1391,1
1392,3
1393,1
1394,2
1396,5
1397,2
1398,6
1400,1
1401,3
1402,2
1403,1
1404,1
1405,3
1406,2
1407,1
1408,1
1410,1
1413,4
1414,4
1415,1
1416,3
1417,2
1418,1
1420,3
1421,1
1422,2
1423,3
1424,1
1425,4
1426,2
1427,2
1429,5
1430,2
1431,1
1433,4
1434,4
1435,2
1436,4
1437,7
1438,1
1439,5
1440,4
1441,1
1442,1
1443,3
1444,5
1445,2
1446,4
1447,2
1448,4
1449,2
1450,3
1451,3
1453,4
1454,3
1455,2
1457,2
1458,3
1460,2
1461,3
1465,1
1466,4
1467,1
1468,5
1469,2
1470,1
1471,2
1472,1
1473,2
1474,4
1475,3
1476,1
1478,1
1479,1
1480,2
1482,2
1483,2
1484,3
1485,1
1486,1
1487,3
1488,1
1489,3
1490,1
1491,1
1492,3
1493,3
1494,4
1495,2
1496,4
1497,4
1498,3
1500,2
1501,3
1502,2
1503,2
1504,3
1505,1
1506,1
1507,5
1508,4
1509,3
1511,3
1512,1
1513,1
1514,2
1516,6
1517,2
1519,1
1520,1
1521,3
1522,3
1523,3
1524,2
1525,1
1526,3
1527,3
1528,3
1529,4
1530,3
1532,3
1533,1
1534,2
1536,3
1537,2
1538,5
1539,3
1541,2
1543,1
1544,3
1545,2
1546,2
1547,3
1548,1
1549,2
1550,5
1551,2
1552,2
1553,3
1554,4
1555,1
1556,3
1558,1
1559,2
1560,5
1561,3
1563,3
1564,2
1565,2
1566,2
1567,5
1568,4
1570,1
1571,1
1572,4
1573,2
1574,4
1576,1
1577,4
1578,2
1579,1
1581,2
1582,2
1583,2
1584,1
1585,2
1586,5
1589,2
1590,4
1593,4
1594,4
1595,2
1596,2
1597,1
1598,1
1599,1
1600,1
1601,1
1602,2
1603,3
1605,1
1607,2
1608,3
1609,3
1610,1
1612,4
1613,3
1614,1
1615,2
1616,2
1617,2
1618,3
1619,2
1620,1
1621,2
1622,1
1623,2
1625,2
1626,2
1627,1
1628,3
1629,3
1630,5
1631,3
1632,2
1633,2
1635,3
1636,1
1637,4
1638,2
1639,2
1640,2
1641,1
1642,3
1643,1
1644,2
1645,1
1646,2
1647,3
1649,3
1651,1
1652,2
1653,4
1654,2
1655,1
1656,1
1657,3
1658,1
1660,1
1661,2
1662,4
1663,3
1664,5
1667,3
1668,5
1669,1
1670,1
1671,3
1672,4
1673,3
1674,3
1675,1
1676,3
1677,2
1679,2
