Rank,Frequency
2,1
7,1
8,1
9,1
11,1
14,1
15,2
16,2
19,1
22,1
23,1
26,1
28,2
33,2
36,1
37,1
39,1
41,1
42,1
44,1
47,2
48,1
51,1
52,1
56,1
58,1
60,3
61,3
62,1
63,1
64,1
65,2
66,1
67,3
69,1
70,2
72,2
75,2
76,1
78,3
81,1
83,1
84,1
86,2
87,1
88,2
91,1
94,1
95,1
96,1
98,2
99,3
100,1
102,1
103,3
104,1
106,1
108,1
112,3
113,2
115,3
116,1
120,2
121,1
122,1
123,1
124,1
125,1
126,1
128,1
129,2
130,1
131,1
132,3
134,4
136,3
138,1
139,1
140,2
141,1
143,1
144,2
145,2
146,1
147,1
149,3
152,1
153,1
154,2
155,3
156,3
157,1
158,2
159,2
160,1
161,1
162,1
163,2
164,2
165,2
166,2
167,1
168,3
170,1
171,1
173,1
174,1
175,2
176,1
177,1
178,2
179,1
180,1
181,2
182,4
183,1
184,2
185,1
186,3
187,4
188,1
189,1
190,2
192,2
193,1
195,3
196,1
197,1
202,4
203,1
206,1
207,2
208,1
209,1
210,3
211,1
213,1
214,2
217,1
218,2
219,2
220,4
221,1
222,1
223,3
224,2
225,4
226,3
227,3
228,2
229,1
230,1
231,1
232,1
233,1
235,1
236,6
237,1
241,1
244,1
245,3
247,1
249,2
251,2
252,2
253,1
254,1
255,1
257,1
258,1
259,2
260,2
261,1
262,1
263,1
264,2
265,1
266,2
267,1
269,3
270,1
271,3
272,2
274,5
275,2
277,3
278,1
279,1
280,1
283,3
284,3
285,1
286,1
287,1
288,3
289,5
290,4
291,2
292,6
293,4
294,4
295,8
296,10
297,5
298,9
299,6
300,8
301,16
302,4
303,15
304,9
305,9
306,14
307,14
308,11
309,15
310,8
311,9
312,11
313,15
314,19
315,16
316,12
317,15
318,15
319,10
320,10
321,7
322,14
323,9
324,8
325,12
326,6
327,5
328,3
329,9
330,6
331,6
332,2
333,4
334,5
336,1
337,1
339,3
340,1
341,5
342,6
343,2
345,3
346,2
348,2
351,3
352,1
353,1
354,1
355,3
356,3
358,1
359,1
360,1
361,1
362,1
363,2
365,1
366,1
367,1
368,1
369,3
371,1
373,2
375,2
376,4
379,1
380,4
381,2
382,1
385,1
386,1
387,1
388,3
389,2
390,2
391,1
392,2
396,3
399,1
401,4
403,3
404,3
405,1
406,3
407,3
408,1
409,2
410,1
413,2
414,1
415,4
416,3
417,3
418,2
419,2
420,1
421,3
422,1
423,2
425,2
427,1
429,3
430,3
431,7
433,3
434,4
435,4
436,2
437,7
438,11
439,6
440,8
441,15
442,8
443,18
444,16
445,18
446,9
447,22
448,29
449,22
450,22
451,25
452,29
453,21
454,41
455,33
456,31
457,27
458,37
459,39
460,47
461,30
462,31
463,33
464,38
465,40
466,37
467,27
468,36
469,29
470,30
471,28
472,27
473,26
474,21
475,23
476,20
477,15
478,15
479,11
480,8
481,14
482,18
483,7
484,7
485,4
486,9
487,4
488,5
489,7
490,6
491,1
492,1
493,4
494,1
495,4
497,2
498,1
499,1
500,2
501,1
502,2
503,1
504,2
505,1
506,2
507,1
508,4
509,1
510,1
511,3
513,1
515,2
516,1
518,2
519,1
521,2
522,2
523,1
524,1
525,3
526,1
527,1
528,1
529,2
