Rank,Frequency
2,2
3,2
4,2
5,1
7,3
8,1
10,1
11,2
13,2
14,2
18,1
19,3
21,2
23,3
24,1
25,1
26,3
28,1
29,3
31,1
32,3
33,1
35,1
36,1
37,1
38,2
39,2
40,3
41,3
43,1
44,1
45,4
46,3
47,3
48,3
49,3
51,2
52,1
53,2
54,2
56,5
59,3
60,2
61,1
62,2
63,1
64,2
65,4
66,3
67,1
68,3
70,1
72,3
73,3
74,1
75,1
78,4
80,3
81,1
82,2
83,2
84,2
85,1
86,3
87,1
88,3
89,4
90,2
92,1
93,1
94,3
96,2
97,1
98,1
99,2
100,2
101,2
102,1
103,4
104,1
105,3
106,2
107,2
108,1
109,2
110,1
112,4
113,4
115,1
116,1
117,2
118,1
119,1
120,1
121,2
122,3
123,3
124,4
127,4
128,5
130,2
132,1
133,2
134,2
136,1
137,2
138,3
139,4
140,4
141,2
142,1
143,2
145,2
147,1
148,4
151,2
152,1
153,2
155,4
156,3
157,2
158,4
159,1
160,2
161,1
162,2
163,1
164,2
166,4
167,2
168,3
169,2
170,3
171,3
172,1
174,2
175,3
176,2
177,2
178,1
179,4
180,3
181,5
182,2
183,3
185,4
186,1
187,3
188,1
189,3
190,3
191,2
192,2
193,1
195,3
197,3
198,1
199,2
200,2
201,5
202,2
203,2
204,4
206,2
207,5
208,2
210,2
211,1
212,1
213,1
214,1
215,3
216,3
217,2
218,3
219,2
220,3
221,3
222,4
223,2
224,1
226,1
227,2
229,2
230,3
231,2
232,4
233,2
234,1
235,2
236,1
237,3
238,1
239,2
240,3
241,7
242,1
243,3
244,1
245,2
247,1
248,4
249,2
250,1
251,1
252,1
253,1
254,2
255,1
256,3
257,1
258,3
259,3
260,2
261,1
262,1
263,1
264,4
265,4
266,1
268,2
269,1
272,1
273,4
274,1
275,4
276,4
278,1
279,1
280,4
281,4
282,2
283,3
284,1
285,6
286,4
287,2
288,3
289,1
290,2
291,2
292,2
293,4
294,3
295,6
296,2
298,2
299,2
300,2
301,5
302,1
303,1
304,2
306,4
307,1
308,1
309,4
310,2
312,1
313,2
314,3
315,2
316,1
318,2
319,2
320,4
321,3
322,3
323,1
325,1
327,1
328,2
329,2
330,1
331,2
332,2
333,3
334,4
335,2
336,2
338,2
339,2
341,1
343,1
344,3
345,1
346,5
347,2
348,1
349,1
350,7
351,2
352,2
353,2
354,3
355,5
356,6
357,6
358,3
359,2
360,5
361,7
362,7
363,11
364,9
365,13
366,6
367,12
368,22
369,10
370,15
371,23
372,23
373,25
374,22
375,31
376,26
377,24
378,31
379,38
380,29
381,30
382,42
383,42
384,43
385,33
386,49
387,42
388,37
389,35
390,44
391,32
392,38
393,34
394,37
395,24
396,39
397,26
398,25
399,22
400,24
401,18
402,20
403,14
404,12
405,15
406,15
407,13
408,8
409,10
410,10
411,7
412,8
413,8
414,2
415,1
416,1
418,1
419,2
420,2
421,1
422,4
423,5
424,1
425,4
426,1
427,6
428,3
429,3
430,2
432,4
433,1
435,2
436,1
439,3
440,3
441,3
442,1
443,1
444,2
445,2
446,2
447,3
448,2
449,1
450,1
451,2
453,1
454,4
455,1
457,1
458,1
459,5
460,2
461,1
462,3
463,5
464,4
465,3
466,1
468,2
469,3
471,2
473,2
474,3
475,2
476,3
477,1
478,6
480,1
481,2
482,4
483,3
484,2
485,5
486,3
487,4
488,2
489,3
490,1
491,4
492,2
493,1
494,4
495,4
496,1
497,2
499,2
500,3
501,1
503,1
504,2
506,4
507,1
508,4
509,4
510,3
511,5
512,2
513,2
515,1
516,3
517,1
519,3
520,1
521,1
525,3
526,5
527,1
528,3
529,2
530,3
531,1
532,2
533,1
535,1
536,3
537,2
538,3
539,2
541,5
543,3
544,2
545,1
546,3
547,4
548,5
549,1
550,1
551,1
552,1
553,2
554,1
555,1
556,1
557,3
558,1
559,2
560,2
561,1
563,2
564,2
565,3
567,1
568,2
569,1
570,4
571,1
572,1
573,1
574,4
575,2
576,4
577,1
578,1
580,2
581,2
582,2
584,1
585,2
586,1
587,1
588,2
589,3
590,3
591,1
592,2
593,1
594,1
595,3
596,4
597,1
598,1
599,1
600,3
603,2
604,2
605,3
606,5
608,1
609,1
610,1
611,1
612,1
613,1
614,3
615,4
616,2
617,1
619,4
621,1
622,2
624,2
625,2
626,2
627,2
628,1
629,1
630,3
631,1
632,2
633,2
636,2
637,1
638,3
639,2
640,1
641,3
642,2
643,3
644,1
645,1
646,1
647,1
648,1
649,1
651,4
652,1
653,2
654,2
655,2
656,2
657,2
658,2
659,3
660,1
661,2
664,1
665,2
666,1
667,2
669,3
670,1
671,1
672,1
673,3
674,2
675,1
676,1
677,1
678,3
679,1
680,2
681,3
682,2
683,4
684,1
685,2
686,1
689,1
690,3
691,6
692,2
693,3
694,1
695,2
697,3
698,1
699,4
700,7
701,4
702,3
703,3
704,2
705,2
706,2
707,2
708,1
709,1
711,1
712,1
713,1
714,7
715,1
716,1
717,1
718,2
719,2
720,4
722,4
723,3
724,2
725,2
726,2
727,2
728,2
730,2
732,3
734,4
736,2
738,3
739,1
742,2
743,1
744,2
745,1
746,2
748,3
749,3
750,3
751,3
752,4
753,3
754,1
756,1
757,2
758,1
759,1
760,4
762,4
763,2
764,1
765,2
766,1
767,4
768,1
769,1
770,1
772,1
773,3
774,4
775,1
776,5
777,1
778,2
779,2
780,1
781,1
782,8
783,1
784,1
785,7
786,2
788,2
789,1
790,5
791,4
792,2
793,5
794,3
795,4
796,2
797,5
798,1
799,5
800,3
801,4
802,10
803,6
804,10
805,6
806,9
807,1
808,4
809,4
810,5
811,6
812,7
813,6
814,8
815,9
816,9
817,8
818,2
819,5
820,7
821,3
822,2
823,5
824,9
825,4
826,6
827,5
828,10
829,10
830,6
831,6
832,3
833,6
834,8
835,4
836,5
837,5
838,6
839,7
840,3
841,2
842,5
843,3
844,3
846,1
847,4
848,3
849,4
850,1
852,5
853,1
854,5
855,1
856,4
858,2
859,3
860,2
861,6
862,3
863,1
864,2
865,3
866,3
867,4
868,5
869,3
870,8
871,6
872,5
873,4
874,4
875,5
876,2
877,5
878,5
879,4
880,6
881,7
882,3
883,8
884,5
885,3
886,4
887,13
888,8
889,5
890,11
891,3
892,15
893,11
894,8
895,9
896,9
897,3
898,4
899,11
900,13
901,13
902,9
903,12
904,7
905,10
906,12
907,11
908,9
909,10
910,7
911,14
912,7
913,6
914,6
915,6
916,4
917,10
918,8
919,9
920,6
921,2
922,4
923,6
924,1
925,5
926,3
928,5
929,5
930,4
931,4
932,2
933,6
934,5
935,3
936,4
937,4
938,2
939,2
940,3
941,3
942,1
943,2
944,1
945,2
946,1
947,1
949,2
950,1
951,2
953,2
954,2
955,4
956,1
957,2
958,4
959,1
960,3
961,4
962,2
963,1
964,3
965,3
966,2
967,2
968,2
969,1
970,6
971,5
972,5
973,2
975,1
976,4
977,3
978,1
979,2
980,1
981,3
984,1
985,4
986,1
987,3
990,3
991,4
992,1
993,2
994,2
995,2
996,1
997,4
998,2
1000,3
1001,4
1002,3
1003,1
1005,2
1006,2
1009,1
1010,2
1011,1
1014,2
1016,2
1017,3
1018,3
1019,3
1020,4
1022,1
1023,2
1025,4
1028,2
1029,3
1031,2
1033,4
1034,1
1035,1
1037,1
1038,1
1040,3
1041,2
1045,2
1046,2
1048,3
1049,1
1050,4
1051,2
1053,2
1055,3
1056,2
1057,3
1058,4
1059,1
1060,1
1061,1
1062,2
1063,2
1064,3
1065,3
1066,2
1067,2
1068,3
1069,4
1071,4
1074,3
1075,1
1076,3
1077,1
1078,2
1079,2
1080,1
1081,4
1082,3
1083,3
1084,3
1085,3
1086,2
1088,1
1089,2
1090,2
1091,1
1092,4
1093,4
1094,2
1095,2
1096,2
1097,2
1099,2
1100,4
1101,2
1102,4
1103,2
1104,1
1105,1
1106,5
1107,4
1108,2
1109,2
1110,1
1112,1
1113,1
1114,3
1116,2
1119,3
1120,5
1122,5
1123,1
1124,1
1125,2
1126,2
1127,1
1128,2
1129,2
1130,5
1131,1
1132,2
1133,4
1134,3
1135,3
1136,1
1137,2
1138,1
1139,2
1140,6
1142,1
1143,3
1144,3
1145,1
1146,3
1147,2
1148,5
1149,3
1150,1
1152,2
1153,3
1154,2
1155,1
1158,2
1159,3
1160,1
1161,1
1162,1
1163,1
1166,3
1167,4
1169,2
1170,3
1171,5
1172,2
1173,2
1174,1
1177,2
1178,3
1179,2
1180,2
1181,6
1182,2
1183,1
1184,4
1185,2
1186,3
1187,5
1188,2
1189,1
1190,2
1191,2
1192,2
1193,4
1194,3
1195,3
1196,2
1197,2
1198,2
1199,3
1200,3
1201,2
1203,1
1204,3
1205,2
1206,2
1207,1
1208,1
1209,1
1210,3
1212,2
1213,6
1214,2
1215,1
1216,1
1217,2
1218,3
1219,1
1220,1
1221,2
1222,3
1224,4
1225,1
1226,1
1227,3
1228,4
1229,1
1230,4
1233,1
1234,1
1236,1
1238,4
1239,3
1240,2
1241,4
1242,3
1246,1
1247,2
1249,2
1250,1
1251,1
1252,3
1253,2
1255,1
1256,2
1257,5
1258,2
1262,3
1263,1
1264,3
1265,3
1266,3
1267,2
1269,3
1270,1
1272,4
1273,2
1274,1
1275,2
1276,2
1277,2
1278,3
1279,4
1281,5
1282,1
1284,1
1285,2
1287,2
1288,2
1289,4
1290,4
1292,1
1293,2
1295,1
1296,2
1297,2
1298,2
1299,4
1301,3
1302,3
1303,4
1304,2
1305,4
1306,1
1309,2
1310,2
1311,1
1312,2
1313,2
1314,1
1315,2
1316,3
1317,3
1319,1
1322,2
1323,2
1324,3
1325,1
1326,5
1327,2
1328,3
1329,4
1331,2
1332,3
1333,1
1334,1
1335,4
1337,2
1340,1
1341,2
1342,1
1343,1
1344,2
1345,1
1346,3
1347,2
1349,2
1350,1
1351,1
1352,4
1353,2
1354,2
1355,1
1356,3
1357,2
1358,4
1359,4
1360,5
1361,3
1362,1
1364,2
1365,2
1366,2
1368,6
1369,3
1370,2
1371,3
1372,2
1373,1
1374,1
1375,3
1376,2
1377,4
1378,1
1379,2
1380,1
1381,3
1382,3
1383,1
1384,2
1385,3
1386,2
1388,3
1389,2
1390,3
1391,3
1392,7
1393,3
1394,1
1395,1
1397,1
1398,1
1399,4
1400,1
1401,2
1402,3
1403,2
1404,2
1406,2
1407,3
1408,1
1409,2
1410,2
1411,5
1412,1
1413,3
1414,3
1416,2
1417,4
1418,1
1419,2
1420,3
1421,2
1422,3
1423,2
1424,3
1425,2
1426,2
1427,1
1428,3
1429,5
1430,4
1431,2
1432,5
1433,4
1434,5
1435,1
1436,2
1437,3
1438,4
1439,1
1440,4
1441,4
1442,2
1443,5
1444,1
1445,3
1446,4
1447,2
1448,1
1450,4
1451,3
1452,5
1453,3
1454,2
1455,4
1456,1
1457,1
1458,2
1459,2
1460,2
1461,4
1462,2
1463,5
1464,3
1465,2
1466,3
1467,4
1468,1
1469,2
1470,5
1471,3
1472,1
1474,1
1475,1
1476,3
1477,2
1478,3
1479,4
1481,4
1482,4
1483,3
1484,4
1485,4
1486,4
1487,1
1488,3
1489,1
1490,1
1491,1
1493,3
1494,3
1495,3
1496,7
1497,2
1498,2
1499,2
1500,6
1502,2
1503,1
1504,3
1505,1
1506,2
1507,1
1508,5
1509,1
1511,1
1512,3
1513,4
1514,4
1515,5
1516,3
1518,1
1519,3
1520,4
1521,2
1522,1
1523,4
1524,1
1525,1
1526,3
1528,2
1529,2
1530,1
1531,2
1533,4
1534,3
1535,1
1536,3
1537,2
1538,3
1539,6
1540,4
1541,2
1542,1
