Rank,Frequency
7,1
14,1
16,1
18,1
20,1
21,1
22,2
25,1
26,1
27,1
28,1
29,1
30,5
31,2
33,5
34,1
35,3
36,3
37,4
38,1
39,2
40,3
41,4
42,1
43,5
44,5
46,2
47,3
48,1
49,2
50,2
51,3
52,5
53,3
54,3
55,3
56,5
57,5
58,3
59,4
60,1
61,2
62,1
64,3
65,3
66,4
68,3
70,1
71,1
72,3
73,7
74,3
76,2
77,4
78,4
79,2
80,3
81,4
82,2
84,2
85,2
86,1
87,1
88,1
89,3
90,3
91,3
92,3
94,1
95,1
96,1
97,2
98,1
99,1
100,4
101,3
102,2
103,1
104,3
105,1
106,2
107,1
108,1
109,2
111,4
112,2
113,2
114,1
115,1
116,1
118,4
120,2
121,2
122,2
123,1
124,2
125,3
126,1
127,1
128,1
132,4
133,4
134,2
135,3
136,3
137,2
138,3
139,2
140,2
141,1
142,2
143,3
144,1
145,2
146,1
147,1
148,1
149,1
151,2
152,1
153,2
154,4
155,1
156,1
158,1
161,2
162,1
163,4
164,1
166,1
167,1
168,1
171,1
173,2
174,2
175,3
176,3
177,1
179,1
181,1
183,2
184,3
185,1
186,2
189,1
191,1
193,3
194,2
195,1
196,2
197,1
198,1
199,2
200,4
201,2
202,2
203,1
204,5
206,1
207,3
210,2
211,1
212,2
213,2
214,1
215,1
216,3
217,2
218,2
219,3
221,2
222,1
223,4
224,1
228,3
230,1
231,1
232,2
234,4
235,1
236,1
237,2
238,1
241,1
242,1
245,1
246,2
247,1
248,2
249,2
250,1
251,3
252,2
253,2
254,3
256,1
257,1
258,2
259,4
261,2
263,1
264,2
265,2
266,1
267,2
268,1
269,1
270,1
272,4
273,1
274,2
275,3
276,1
278,1
279,1
280,1
281,2
282,1
283,2
284,4
285,1
286,1
287,1
288,3
289,1
291,4
292,3
293,1
295,2
298,1
299,4
300,1
301,3
302,2
303,7
304,1
305,2
308,2
311,1
312,1
313,1
314,2
315,1
316,1
317,5
318,4
319,1
320,2
322,3
323,2
324,2
325,2
326,3
329,1
331,2
332,1
333,1
334,3
335,1
338,2
339,3
340,1
341,5
342,3
343,3
344,7
346,2
348,2
349,2
350,2
351,3
352,2
354,3
355,1
356,4
357,1
358,2
360,3
361,1
362,4
363,1
364,4
365,1
366,4
367,1
368,3
370,3
371,6
372,3
373,2
374,2
375,1
376,4
377,3
378,3
379,5
380,3
382,2
383,1
385,2
387,1
388,3
389,2
390,2
392,5
393,2
394,2
395,3
396,1
397,4
398,3
399,3
400,1
401,2
402,1
403,3
404,4
405,4
406,3
407,2
408,6
409,3
410,2
411,3
412,2
413,3
414,3
416,1
417,1
418,6
420,1
421,2
422,3
423,1
426,1
427,4
428,2
429,1
430,1
431,3
432,1
433,1
434,1
435,3
436,2
437,1
438,1
439,1
440,3
441,2
442,2
443,5
444,3
445,2
446,6
447,3
448,1
449,1
450,4
451,1
452,4
453,1
454,3
455,1
456,2
457,1
458,4
459,1
460,3
461,2
462,1
463,5
464,1
467,1
468,1
469,1
471,1
472,1
474,3
475,1
476,2
477,4
478,1
479,3
480,4
481,2
482,5
483,1
484,3
485,1
486,2
487,3
488,2
489,2
490,3
494,2
495,1
496,1
497,2
498,3
500,2
501,1
502,4
503,3
504,3
505,2
506,2
508,3
509,3
510,2
511,6
512,1
513,1
516,2
517,4
518,1
519,3
520,1
521,2
522,2
523,1
524,1
527,1
528,1
529,3
530,3
531,5
532,2
533,1
534,2
535,3
537,2
538,1
539,1
540,1
542,3
543,5
544,2
545,4
546,2
549,1
550,3
552,3
553,3
554,3
555,3
556,1
557,2
558,3
559,1
560,2
561,3
562,3
563,4
564,4
565,2
566,3
567,2
568,3
569,1
570,2
571,1
572,4
573,3
574,2
575,1
576,1
577,5
578,2
579,3
580,1
581,1
582,3
583,1
584,1
585,1
586,1
588,3
589,3
590,2
591,1
592,1
593,1
594,4
595,1
597,1
599,3
600,3
601,1
602,1
603,3
604,1
605,1
606,1
607,1
608,2
610,1
611,3
612,1
613,1
614,2
619,4
620,4
621,2
622,1
623,4
624,5
625,3
626,4
627,1
628,2
629,5
630,6
631,5
632,4
633,7
634,3
635,3
636,4
637,8
638,3
639,5
640,11
641,8
642,9
643,6
644,7
645,6
646,13
647,10
648,6
649,13
650,7
651,8
652,11
653,11
654,11
655,11
656,16
657,15
658,14
659,14
660,16
661,13
662,12
663,15
664,11
665,10
666,9
667,13
668,14
669,13
670,12
671,8
672,9
673,6
674,8
675,7
676,7
677,11
678,6
679,6
680,3
681,3
682,7
683,3
684,4
685,6
686,4
687,1
688,2
689,4
690,4
692,3
693,1
694,2
695,1
696,1
697,1
698,2
699,2
700,3
701,2
702,5
703,1
704,4
705,2
706,3
709,1
710,1
711,2
712,3
713,1
714,1
715,2
717,1
718,2
719,3
720,2
721,1
722,1
723,1
724,3
725,2
727,5
728,3
729,1
730,1
731,1
732,5
733,2
734,1
736,2
737,2
738,1
739,2
740,1
741,1
742,1
743,1
745,3
746,2
747,3
749,2
750,1
751,3
752,2
754,1
755,1
756,1
757,1
758,1
760,2
761,1
762,3
763,4
764,1
765,2
766,1
767,3
768,3
