Rank,Frequency
8,2
10,3
16,1
17,2
18,2
19,2
20,2
22,1
24,1
25,2
26,3
30,1
31,1
32,2
33,3
34,4
35,1
36,1
37,1
38,3
39,1
42,3
43,2
44,3
45,2
46,1
47,3
48,1
49,4
50,2
51,4
52,3
53,4
54,2
56,1
57,2
58,2
60,2
63,1
64,2
65,4
66,2
67,2
68,4
69,1
70,1
71,1
72,2
75,3
76,2
79,2
80,1
81,5
82,2
83,2
85,1
86,4
87,1
89,3
90,1
91,1
94,2
95,1
96,5
97,5
99,3
100,3
101,2
102,3
103,4
104,3
105,1
106,3
107,2
108,2
109,2
110,2
111,3
113,3
114,2
115,2
116,3
117,1
118,4
119,2
120,2
122,3
123,1
125,1
126,3
127,1
129,1
130,2
134,1
135,1
136,1
137,4
138,1
139,1
140,2
141,3
142,1
143,1
144,1
146,2
147,1
148,3
149,1
150,3
151,3
152,1
153,1
155,3
156,1
159,4
160,2
161,1
162,1
163,1
164,2
167,3
168,2
169,1
170,1
171,2
172,1
175,1
177,2
179,3
181,3
182,3
183,2
184,3
186,1
187,1
188,1
189,1
190,1
191,1
193,1
194,1
195,2
196,1
197,1
199,1
201,1
202,1
204,3
205,3
206,2
208,2
209,2
210,3
211,1
212,1
213,6
214,1
216,2
217,3
218,7
219,5
220,7
221,8
222,6
223,4
224,8
225,9
226,8
227,8
228,5
229,6
230,4
231,6
232,2
233,3
234,9
235,4
236,4
237,7
238,3
239,4
240,3
241,3
242,5
243,3
244,2
245,3
246,1
247,2
248,2
249,4
250,2
251,1
253,3
254,1
255,2
256,1
258,2
259,1
260,2
261,2
262,3
264,3
265,3
268,4
269,1
270,1
271,4
272,2
273,1
274,1
275,3
276,1
277,2
278,1
279,2
280,3
281,1
282,2
283,2
284,2
285,3
287,1
288,1
289,2
290,1
291,1
292,1
293,4
294,1
295,1
297,5
299,3
300,2
301,3
304,1
308,3
310,1
312,1
313,3
314,2
316,1
318,1
319,2
320,1
321,2
322,2
323,2
324,1
325,1
326,1
327,1
328,1
329,1
330,1
332,2
333,2
334,1
335,2
336,1
337,3
338,1
340,1
341,3
342,1
344,1
345,1
346,2
348,1
349,1
350,1
351,2
352,1
353,3
354,1
356,2
357,1
358,1
360,3
361,1
362,1
363,1
364,1
365,1
366,3
367,3
368,4
369,1
372,2
373,4
374,1
375,2
376,3
377,1
378,3
379,3
380,1
381,2
385,2
386,1
387,1
388,1
389,5
390,2
391,3
392,1
395,1
396,1
397,1
398,5
400,2
401,1
402,3
403,1
404,2
405,3
406,3
407,3
410,1
411,3
412,1
413,2
414,1
415,2
416,2
418,4
419,1
420,2
421,1
422,2
423,1
424,3
425,1
426,3
427,2
428,1
429,1
430,1
431,2
432,1
433,2
434,5
435,6
436,5
437,4
438,1
439,7
440,3
441,3
442,6
443,6
444,6
445,6
446,10
447,9
448,5
449,8
450,8
451,15
452,11
453,14
454,9
