Rank,Frequency
1,49
2,64
3,65
4,51
5,30
6,18
7,8
8,14
9,7
10,4
11,4
17,1
21,1
23,1
28,1
33,1
34,1
38,1
43,1
44,1
45,1
46,1
47,1
50,2
51,1
55,1
58,1
59,1
61,1
64,2
66,1
67,1
68,2
73,1
75,2
76,2
77,3
79,2
81,1
85,3
86,1
87,2
90,2
92,1
93,2
94,3
95,1
96,1
98,4
100,1
102,1
103,1
106,4
108,1
109,4
110,2
111,2
112,4
113,1
115,1
116,3
117,2
118,1
119,3
120,3
122,3
124,1
125,2
126,3
127,3
128,7
129,2
130,2
131,1
133,1
134,6
135,3
136,2
137,2
138,3
139,2
142,1
143,1
144,2
145,4
146,1
147,1
148,1
149,2
151,1
152,1
153,3
154,2
155,2
156,3
157,3
158,2
160,4
161,2
163,3
164,1
165,1
166,1
167,2
168,5
169,4
170,2
172,2
173,3
174,2
176,3
177,1
178,2
179,1
182,5
184,4
185,2
186,2
187,2
188,3
189,2
190,1
192,1
193,3
195,1
196,1
198,3
199,2
200,3
201,2
202,2
203,2
204,4
205,5
206,2
207,2
208,1
209,2
210,1
211,3
212,2
215,4
216,2
217,1
218,3
220,2
221,3
222,2
223,2
224,2
225,2
226,6
227,3
228,2
229,3
230,3
231,1
233,3
234,2
235,2
236,3
237,2
238,2
239,4
240,3
241,1
242,2
243,4
244,2
245,5
246,3
247,3
248,1
249,1
250,2
252,4
254,2
255,3
257,1
258,1
259,2
260,4
261,2
262,1
263,2
264,1
265,6
266,1
267,3
268,1
269,4
270,3
271,3
272,7
274,1
275,3
276,5
277,2
278,9
279,4
280,5
281,5
282,10
283,14
284,20
285,11
286,20
287,17
288,14
289,24
290,19
291,22
292,28
293,38
294,36
295,32
296,26
297,30
298,33
299,46
300,57
301,41
302,27
303,46
304,29
305,36
306,47
307,35
308,46
309,34
310,17
311,31
312,21
313,26
314,22
315,25
316,14
317,18
318,16
319,10
320,14
321,8
322,4
323,11
324,4
325,5
326,3
327,2
328,1
329,5
330,4
331,1
332,1
333,3
334,2
335,3
336,3
337,3
338,2
339,1
340,1
341,2
342,2
343,2
344,1
345,1
347,2
349,3
350,2
351,2
352,2
353,2
354,2
355,1
356,2
357,1
358,1
359,1
360,3
361,3
362,1
363,3
364,3
365,3
366,1
367,1
368,2
369,2
370,2
371,2
372,3
374,1
375,2
376,1
378,1
379,1
380,6
381,3
382,2
384,1
385,2
386,1
387,2
388,1
389,2
390,2
392,2
393,2
394,4
395,2
396,4
397,2
399,5
400,2
401,4
402,1
403,2
407,1
408,4
409,2
410,2
411,2
412,1
414,2
416,1
419,1
420,1
421,1
424,2
425,5
426,1
427,3
428,1
429,4
430,1
432,2
435,2
436,1
437,1
438,2
439,1
440,3
441,2
442,1
443,4
444,2
445,1
446,1
447,1
448,1
449,2
450,2
451,3
452,1
454,2
456,2
457,1
458,1
460,2
461,3
462,1
465,2
467,2
468,2
469,1
471,2
472,4
473,1
474,2
475,1
476,1
477,1
478,3
479,1
481,2
483,2
484,5
486,2
487,1
488,2
491,1
492,1
494,4
496,1
497,1
498,5
499,1
500,3
501,2
502,2
503,1
504,3
505,1
506,2
507,2
508,3
509,4
510,5
511,2
512,2
513,2
514,2
515,2
516,3
518,1
520,4
521,1
523,2
525,3
526,2
528,2
529,3
530,1
531,2
532,3
534,2
535,1
536,3
537,2
538,1
539,1
540,3
541,5
542,2
543,2
545,2
546,2
547,1
548,2
549,1
550,2
551,3
552,4
553,1
554,4
555,2
556,1
557,3
558,1
559,2
561,1
563,2
564,4
565,1
566,1
567,5
568,2
569,3
570,2
573,1
575,2
577,4
578,2
579,1
580,2
581,2
582,1
583,2
584,3
585,4
587,1
588,1
589,2
590,1
591,3
592,1
593,1
594,1
595,3
596,1
597,1
598,2
599,2
601,1
602,2
604,2
605,2
606,4
607,3
608,2
609,2
610,2
611,3
612,2
613,2
614,1
615,1
616,1
617,2
618,1
619,2
620,3
621,1
622,3
623,1
624,3
625,1
626,4
627,3
629,2
630,2
631,1
633,2
634,2
635,2
636,2
637,1
638,1
639,1
640,1
641,3
642,5
643,2
644,2
646,1
647,1
648,3
649,1
650,1
651,3
653,2
654,2
655,3
657,3
658,3
662,1
663,2
664,1
665,1
666,1
667,5
668,2
669,1
670,2
671,1
672,1
673,5
674,2
675,1
676,3
679,2
680,4
681,2
682,1
683,1
684,1
685,2
686,1
688,2
690,1
691,2
692,1
694,2
695,2
696,2
697,2
698,1
699,4
700,4
701,2
702,3
704,1
705,4
706,2
707,1
709,1
710,2
711,3
712,3
713,3
714,1
716,2
717,1
718,3
719,3
720,4
721,2
723,3
724,1
725,3
727,1
728,2
729,2
731,1
732,1
733,1
734,1
735,2
736,3
737,3
738,2
739,2
740,1
741,1
742,3
743,2
745,4
746,2
747,1
748,3
749,2
750,1
751,2
752,1
753,2
754,3
755,1
756,5
757,1
759,3
760,2
761,5
763,2
764,3
765,2
766,1
767,2
768,1
769,2
770,3
771,2
772,1
773,4
774,2
775,3
776,1
777,2
779,1
780,1
782,1
783,1
784,3
786,1
787,2
788,2
789,1
791,3
792,3
793,3
794,3
795,1
796,1
797,1
798,1
799,2
800,2
801,1
802,5
803,1
804,3
805,1
806,2
807,3
808,2
809,2
810,2
811,2
812,2
813,2
814,2
815,2
816,3
818,2
822,4
823,1
824,2
825,8
827,1
828,2
829,4
830,5
831,2
832,1
833,1
834,2
835,2
836,3
837,2
839,2
840,2
841,2
842,2
844,2
845,2
846,5
847,1
848,2
849,3
850,1
851,5
852,4
853,1
854,1
855,2
857,1
858,1
860,4
861,2
862,1
863,1
867,5
868,2
869,2
872,3
873,1
874,1
875,2
876,2
878,2
879,1
880,1
881,2
883,3
884,1
885,3
886,1
887,5
890,2
891,2
892,1
893,1
894,4
895,1
896,1
897,1
898,1
899,4
900,5
902,2
903,3
904,1
905,4
906,1
907,1
908,1
909,3
910,3
911,2
912,4
913,1
915,4
916,1
917,2
918,2
919,5
920,5
921,8
922,4
923,6
924,4
925,8
926,6
927,9
928,8
929,10
930,11
931,16
932,6
933,10
934,19
935,15
936,11
937,15
938,10
939,20
940,15
941,18
942,10
943,22
944,20
945,24
946,16
947,20
948,11
949,24
950,15
951,22
952,22
953,23
954,14
955,18
956,19
957,15
958,17
959,15
960,21
961,13
962,14
963,13
964,13
965,5
966,14
967,5
968,14
969,11
970,9
971,9
972,7
973,6
974,7
975,5
976,4
977,5
978,5
979,6
980,3
981,4
982,3
983,3
984,1
985,2
986,3
987,3
988,2
989,1
990,5
991,5
993,4
994,2
995,4
996,2
997,4
998,1
999,2
1000,4
1001,2
1002,4
1003,2
1004,3
1005,1
1006,3
1007,4
1008,1
1009,2
1010,6
1012,2
1013,2
1014,1
1015,3
1016,2
1017,1
1018,2
1019,3
1020,3
1021,1
1023,1
1024,3
1026,1
1027,1
1029,1
1030,4
1031,1
1032,2
1034,4
1035,3
1037,1
1038,5
1039,1
1040,1
1041,1
1042,1
1043,1
1044,1
1045,3
1046,2
1047,3
1048,2
1049,3
1050,1
1051,2
1052,2
1053,1
1054,1
1055,2
1056,3
1057,1
1058,2
1059,3
1061,1
1063,2
1064,1
1065,2
1066,2
1067,1
1068,2
1069,4
1070,2
1071,2
1072,2
1074,4
1075,2
1076,1
1077,1
1079,1
1080,2
1081,2
1082,3
1083,4
1084,2
1087,4
1088,1
1089,1
1090,1
1091,1
1092,4
1093,1
1094,3
1095,3
1096,2
1097,1
1098,4
1099,3
1100,5
1101,1
1102,1
1103,1
1104,1
1105,2
1107,1
1108,2
1110,1
1111,2
1112,3
1113,2
1114,3
1115,2
1116,2
1117,4
1118,1
1119,4
1120,3
1121,3
1122,2
1123,1
1124,1
1125,3
1126,2
1127,1
1129,2
1130,1
1131,3
1132,1
1134,2
1135,1
1137,1
1139,4
1140,1
1141,1
1142,2
1143,1
1144,3
1146,2
1147,2
1148,1
1149,3
1150,3
1151,3
1152,4
1153,1
1154,2
1156,4
1158,3
1159,3
1160,2
1161,2
1162,1
1163,3
1164,2
1165,2
1166,3
1167,4
1168,2
1169,3
1170,1
1171,2
1174,2
1175,2
1176,4
1177,2
1178,1
1179,2
1180,5
1181,2
1183,1
1184,1
1186,4
1187,3
1188,5
1189,2
1190,2
1192,1
1193,3
1194,1
1195,2
1196,1
1197,4
1198,3
1199,3
1201,2
1202,2
1203,1
1204,3
1205,1
1206,3
1207,2
1208,2
1209,3
1210,2
1212,3
1213,2
1216,1
1217,1
1218,1
1219,3
1220,3
1221,2
1222,1
1223,3
1224,2
1225,5
1226,2
1227,1
1228,2
1229,3
1230,1
1231,2
1232,3
1233,3
1234,4
1235,1
1236,3
1237,1
1238,4
1239,2
1240,2
1241,1
1242,3
1244,1
1245,3
1246,4
1247,2
1248,4
1250,1
1251,2
1252,2
1253,2
1254,3
1255,1
1256,3
1257,2
1258,2
1259,1
1260,1
1261,2
1262,3
1263,2
1266,3
1267,4
1268,4
1269,2
1270,1
1271,1
1274,2
1275,3
1276,1
1277,2
1278,2
1279,3
1280,1
1283,2
1284,2
1285,1
1286,2
1287,2
1288,4
1289,3
1290,3
1291,2
1292,5
1293,1
1294,2
1295,5
1296,4
1297,2
1298,1
1299,3
1300,3
1301,2
1302,2
1303,1
1304,3
1305,3
1306,2
1307,2
1308,4
1309,1
1310,2
1311,3
1312,2
1313,5
1314,1
1315,3
1318,2
1319,2
1320,4
1321,5
1322,1
1323,3
1325,1
1326,2
1327,1
1329,1
1330,5
1331,5
1332,2
1333,1
1334,3
1335,5
1337,3
1338,3
1339,1
1340,2
1341,2
1342,2
1343,3
1344,4
1346,1
1347,3
1348,1
1349,1
1350,1
1351,6
1352,2
1354,2
1355,1
1356,2
1357,2
1358,3
1359,5
1360,3
1361,1
1362,7
1365,4
1366,7
1367,1
1368,3
1369,2
1370,2
1371,2
1372,4
1373,4
1374,2
1375,2
1376,3
1377,3
1378,3
1379,1
1380,4
1382,2
1383,4
1384,1
1385,3
1387,1
1388,2
1389,3
1390,1
1392,2
1393,1
1394,4
1395,1
1396,1
1397,1
1398,5
1399,1
1400,1
1401,4
1402,1
1403,1
1405,2
1406,1
1407,5
1408,3
1409,1
1410,2
1411,1
1412,1
1413,4
1414,3
1415,3
1416,3
1417,2
1418,1
1419,4
1420,1
1421,3
1423,5
1424,1
1425,1
1426,2
1427,2
1428,2
1429,1
1430,3
1432,4
1433,2
1434,3
1435,1
1436,2
1437,1
1438,1
1439,6
1440,1
1441,5
1442,1
1443,3
1444,1
1445,2
1446,3
1447,4
1448,3
1449,3
1450,3
1451,3
1452,2
1453,5
1454,3
1455,4
1456,3
1457,1
1458,5
1459,3
1460,7
1461,3
1462,3
1463,1
1464,3
1465,4
1466,1
1467,2
1468,3
1469,3
1470,3
1471,6
1472,2
1473,4
1474,5
1475,4
1476,2
1477,3
1478,2
1479,3
1480,4
1481,1
1482,1
1483,3
1484,3
1485,5
1486,5
1487,3
1488,3
1489,4
1490,8
1491,1
1492,3
1493,2
1495,2
1496,1
1497,4
1498,5
1499,4
1500,2
1501,1
1502,1
1503,4
1504,1
1505,4
1506,3
1507,4
1508,4
1509,2
1510,2
1511,3
1512,1
1513,2
1514,1
1515,3
1516,4
1517,2
1519,4
1520,2
1521,1
1522,3
1523,1
1524,3
1525,1
1526,4
1527,1
1528,3
1529,1
1531,3
1533,3
1534,3
1535,6
1536,2
1537,1
1538,4
1539,4
1540,4
1541,2
1542,3
1543,1
1544,2
1546,1
1547,5
1548,4
1549,5
1551,2
1552,5
1553,1
1554,1
