Rank,Frequency
2,1
3,2
4,3
5,2
6,1
7,2
8,3
9,1
10,1
12,5
13,6
14,2
15,1
16,5
17,5
18,1
19,5
20,4
23,1
24,3
25,3
26,5
27,2
28,3
29,3
30,4
31,3
32,7
33,6
34,6
35,5
36,5
38,3
39,6
40,2
41,7
42,2
43,4
44,4
45,4
46,1
47,5
48,1
49,4
50,6
51,4
52,5
53,5
54,4
55,1
56,2
57,2
58,9
59,5
60,4
61,7
62,4
63,2
64,3
65,4
66,5
67,3
68,4
69,7
70,2
71,4
72,4
73,1
74,2
75,3
76,2
77,5
78,6
79,4
80,4
81,4
82,1
83,4
84,1
85,5
86,2
87,2
88,3
89,1
90,6
91,5
93,3
94,2
95,4
96,2
97,2
98,4
99,4
100,1
101,3
102,2
103,5
104,4
105,3
106,3
107,3
108,3
109,1
110,3
111,1
112,4
113,1
114,1
115,1
116,5
117,5
118,3
119,2
120,4
121,2
122,1
123,2
124,2
125,3
126,1
127,1
128,2
129,1
130,1
131,2
132,3
133,4
134,5
135,1
136,3
137,1
138,2
139,3
140,3
141,1
142,4
143,1
144,2
145,2
146,2
147,6
148,1
149,3
151,2
152,3
153,4
154,2
155,1
156,1
157,4
158,2
159,2
160,1
161,2
162,1
163,4
165,4
166,3
167,1
168,2
169,1
170,5
171,1
172,1
173,2
174,1
175,3
176,4
177,2
178,3
179,2
180,3
181,3
182,2
183,4
184,3
185,1
186,2
189,5
190,1
191,3
193,1
194,1
195,4
196,5
197,4
198,2
199,5
200,5
201,3
202,4
203,2
204,3
205,1
206,1
207,1
208,3
210,2
211,1
212,1
213,3
214,6
215,1
216,1
217,1
219,2
220,1
221,3
222,1
223,3
224,1
225,2
226,2
228,3
230,4
232,2
233,6
234,2
235,1
236,1
238,1
239,1
240,4
241,1
242,3
243,4
245,1
246,1
247,2
248,1
249,4
250,1
251,1
252,4
253,1
254,2
255,3
256,3
257,4
258,3
260,6
261,1
262,2
263,1
264,1
265,2
266,3
267,1
268,2
269,1
270,3
272,2
273,2
274,2
276,1
277,5
278,3
279,1
280,1
281,4
282,1
283,1
284,2
285,2
287,4
288,5
291,1
292,1
293,1
294,3
295,1
296,2
297,5
298,1
299,3
300,2
301,3
302,3
304,2
305,2
306,1
308,2
310,2
311,2
312,2
314,5
315,2
316,2
317,2
318,2
320,4
321,2
322,3
323,5
324,2
325,1
327,4
328,4
329,1
331,1
332,1
333,1
334,1
335,1
336,1
337,3
338,1
339,3
341,2
342,2
343,1
344,4
345,1
346,2
347,3
348,2
349,3
350,2
351,1
353,1
354,1
355,4
356,3
358,1
359,1
360,1
361,1
362,2
363,2
364,2
365,1
367,2
368,4
369,3
370,1
372,3
373,1
374,2
375,2
376,1
377,2
379,1
380,5
381,3
382,3
384,2
385,4
387,2
388,2
389,2
390,1
391,1
392,1
393,2
394,3
395,2
396,3
397,1
398,2
399,2
400,2
401,1
402,3
403,1
406,3
407,1
408,1
409,2
410,1
411,3
412,1
413,3
414,2
415,3
416,1
417,2
418,3
420,2
421,3
423,3
424,1
425,1
426,1
427,2
428,3
430,2
431,1
433,4
434,1
435,2
436,1
437,2
438,2
440,2
442,2
443,1
444,1
445,2
446,1
448,2
449,2
451,2
452,3
453,1
454,2
455,1
456,2
457,1
458,1
459,2
460,3
461,1
462,4
463,1
464,2
466,4
468,1
470,2
471,3
472,1
473,1
474,1
475,1
476,1
477,1
478,1
479,3
480,3
481,1
483,4
484,3
485,2
486,4
487,6
488,4
489,2
490,4
491,10
492,4
493,3
494,4
495,8
496,4
497,7
498,8
499,12
500,10
501,11
502,10
503,11
504,8
505,11
506,19
507,8
508,12
509,15
510,11
511,9
512,17
513,12
514,11
515,15
516,14
517,11
518,14
519,12
520,15
521,6
522,4
523,12
524,12
525,9
526,10
527,9
528,11
529,10
530,9
531,2
532,2
533,8
534,6
535,4
537,2
538,6
539,1
540,2
541,1
542,2
543,1
544,3
545,4
546,3
547,2
548,2
549,4
550,2
551,2
552,3
553,2
554,4
556,2
558,2
559,2
561,4
562,2
564,2
565,1
566,3
567,1
570,2
572,3
573,2
575,1
577,1
578,1
579,1
580,1
581,3
582,2
583,2
585,1
586,1
587,2
588,2
589,1
590,3
591,2
592,2
593,2
594,1
595,3
596,1
597,2
598,1
599,1
600,5
602,1
604,2
606,4
607,2
608,1
609,2
611,1
612,1
613,4
617,2
618,2
621,4
623,5
624,2
625,2
626,4
628,1
630,1
632,1
633,4
635,1
636,1
637,1
638,2
640,1
641,3
642,1
643,2
644,1
645,3
648,1
649,3
650,1
651,4
652,1
653,1
654,1
655,2
656,3
657,1
658,3
659,1
662,2
663,1
664,2
665,1
666,1
667,1
668,2
670,3
673,3
674,2
676,3
677,1
679,1
680,2
681,3
683,1
684,1
685,2
686,2
688,2
690,2
691,3
692,1
693,1
694,1
695,1
696,3
698,4
700,2
701,2
702,3
703,2
704,1
706,1
707,1
709,3
710,2
711,3
713,1
715,2
716,2
717,1
718,1
719,2
720,1
722,2
723,3
724,1
726,2
727,1
728,1
729,2
732,3
734,2
735,2
736,1
737,1
738,1
739,2
740,2
741,1
742,3
743,3
744,2
745,4
748,1
749,3
750,1
751,1
752,2
753,1
754,2
755,3
757,1
758,2
759,3
760,2
762,1
763,2
765,1
766,1
767,4
768,2
769,1
770,1
771,2
773,2
774,3
776,2
777,2
778,1
779,3
781,3
782,1
783,4
784,2
785,1
786,3
788,1
790,1
791,1
792,2
793,1
794,2
795,1
796,2
797,3
798,2
799,5
800,1
801,2
802,2
803,2
804,1
805,1
806,2
808,2
809,1
812,2
813,2
814,1
815,6
816,2
817,2
818,1
820,1
822,1
823,2
824,3
825,2
828,1
830,1
831,4
832,4
833,3
835,1
836,1
837,2
838,4
839,3
840,1
841,3
843,1
844,2
845,4
846,2
847,2
848,2
849,1
850,1
851,1
852,2
854,2
855,2
856,2
857,3
858,2
860,2
861,1
862,4
863,3
864,2
865,1
866,1
867,1
868,1
869,1
870,3
871,2
872,2
873,3
874,3
875,2
876,1
878,2
879,2
880,1
881,1
882,1
883,4
884,1
887,2
888,1
889,1
890,2
892,2
893,1
894,1
896,2
897,1
898,2
900,2
901,3
902,1
905,1
906,1
908,1
909,3
913,1
914,1
916,2
917,2
918,3
919,2
920,2
921,3
922,2
923,3
924,2
925,1
926,2
927,1
928,3
929,2
930,1
931,4
932,3
933,4
935,1
936,3
937,1
938,1
940,1
941,3
944,1
946,2
948,3
949,1
950,3
951,1
952,3
953,1
956,1
958,1
959,1
960,3
961,2
962,1
965,2
966,2
968,1
969,2
970,2
971,1
972,4
973,1
974,2
975,1
976,2
977,2
978,1
979,2
980,2
981,2
982,1
984,4
985,2
986,1
987,1
988,2
989,4
991,2
993,2
994,4
995,2
997,3
998,1
999,1
1000,3
1001,1
1002,1
1003,2
1005,1
1006,1
1007,1
1008,1
1010,4
1011,2
1012,1
1013,5
1014,5
1015,3
1017,4
1018,2
1019,2
1020,2
1022,2
1023,3
1024,2
1025,3
1027,1
1028,2
1029,3
1030,2
1031,1
1033,1
1034,1
1035,2
1036,2
1037,2
1038,1
1039,3
1042,2
1044,2
1045,1
1047,1
1048,2
1049,3
1050,1
1051,1
1052,2
1054,2
1056,1
1057,1
1058,1
1059,3
1060,1
1061,3
1063,2
1064,1
1065,1
1066,1
1068,2
1069,1
1070,1
1071,3
1072,2
1075,2
1078,3
1079,3
1080,5
1082,3
1083,3
1084,2
1085,2
1086,1
1087,1
1088,3
1089,4
1090,1
1091,2
1092,1
1093,2
1094,2
1095,1
1097,1
1098,1
1099,2
1100,2
1101,1
1102,1
1103,2
1104,2
1105,1
1106,4
1107,3
1108,2
1109,1
1110,1
1111,1
1112,1
1113,5
1114,2
1115,2
1116,2
1117,3
1118,2
1119,3
1121,2
1123,2
1124,1
1125,3
1126,3
1127,2
1128,7
1129,2
1130,4
1131,8
1132,3
1133,6
1134,5
1135,6
1136,9
1137,14
1138,13
1139,13
1140,11
1141,10
1142,16
1143,22
1144,20
1145,19
1146,15
1147,27
1148,15
1149,36
1150,29
1151,45
1152,38
1153,44
1154,39
1155,31
1156,42
1157,36
1158,44
1159,33
1160,33
1161,28
1162,36
1163,37
1164,48
1165,41
1166,38
1167,49
1168,27
1169,28
1170,34
1171,37
1172,33
1173,25
1174,24
1175,21
1176,11
1177,17
1178,17
1179,15
1180,18
1181,11
1182,13
1183,13
1184,6
1185,6
1186,6
1187,8
1188,8
1189,6
1190,6
1191,2
1192,5
1193,2
1194,1
1196,3
1197,5
1200,2
1202,1
1203,1
1204,2
1206,2
1207,1
1208,4
1210,2
1211,2
1212,2
1213,2
1215,4
1216,3
1217,1
1219,3
1220,3
1221,1
1222,1
1223,3
1224,1
1226,4
1227,2
1228,1
1230,1
1232,3
1233,2
1234,4
1235,2
1236,1
1237,1
1238,2
1239,2
1240,1
1241,2
1242,1
1243,2
1244,2
1245,4
1246,2
1249,1
1251,2
1252,2
1254,2
1255,3
1256,1
1257,2
1258,2
1261,2
1262,2
1263,1
1264,2
1265,1
1269,1
1270,1
1272,1
1275,4
1276,3
1277,4
1278,1
1279,2
1280,2
1281,2
1282,5
1283,1
1284,2
1285,1
1286,2
1287,5
1288,2
1289,4
1290,1
1291,2
1292,1
1293,1
1295,1
1296,2
1297,1
1298,2
1299,6
1300,2
1301,2
1302,1
1303,3
1304,4
1306,1
1307,2
1308,1
1309,1
1310,3
1312,3
1313,4
1314,2
1315,4
1317,3
1318,1
1319,2
1320,2
1321,2
1322,5
1324,3
1325,1
1326,1
1327,3
1329,5
1330,2
1331,3
1332,3
1333,2
1335,3
1336,5
1337,1
1340,2
1341,2
1342,2
1344,1
1345,2
1346,4
1348,2
1349,1
1350,2
1351,3
1352,1
1354,2
1355,5
1356,4
1357,8
1359,2
1360,2
1361,2
1362,1
1363,5
1364,3
1366,3
1367,2
1368,2
1369,1
1370,1
1371,2
1372,3
1373,1
1374,1
1375,3
1376,3
1377,4
1378,2
1379,2
1380,1
1381,3
1382,3
1384,4
1386,3
1387,2
1388,1
1389,1
1390,4
1391,3
1392,3
1393,1
1394,1
1395,2
1396,1
1397,3
1398,4
1399,4
1400,2
1401,1
1403,1
1404,2
1405,2
1406,4
1407,2
1408,1
1409,1
1410,1
1411,3
1412,4
1413,3
1414,1
1415,4
1416,3
1417,6
1420,3
1421,2
1422,3
1423,1
1424,2
1425,4
1426,3
1427,2
1428,5
1429,3
1430,1
1431,7
1432,2
1433,1
1434,3
1435,4
1436,2
1437,3
1438,1
1439,6
1440,2
1441,4
1442,1
1443,1
1445,1
1447,1
1448,1
1449,3
1450,3
1451,4
1452,1
1453,6
1454,1
1455,3
1456,2
1457,1
1458,3
1459,4
1460,3
1461,2
1462,3
1463,1
1464,3
1465,3
1466,1
1467,2
1468,2
1469,3
1470,2
1472,1
1473,2
1474,6
1475,10
1476,1
1478,1
1479,1
1480,1
1481,3
1482,4
1483,1
1484,1
1485,4
1486,3
1487,2
1488,4
1489,3
1490,4
1491,4
1492,4
1494,6
1495,7
1496,3
1497,4
1498,4
1499,1
