Rank,Frequency
5,3
6,2
7,1
8,1
10,1
11,1
13,4
17,2
18,4
20,1
21,1
22,3
25,1
26,2
27,1
28,1
30,2
32,2
33,1
35,6
37,1
38,2
39,2
40,2
41,4
42,3
45,1
46,4
47,2
48,1
50,5
51,1
54,3
55,3
56,2
57,1
58,2
59,2
60,5
61,1
62,2
63,2
64,5
65,3
66,1
68,3
70,2
71,2
72,1
73,5
74,3
75,1
76,3
77,3
78,2
79,6
80,1
81,3
82,5
83,11
84,13
85,9
86,16
87,25
88,22
89,35
90,57
91,52
92,67
93,50
94,64
95,67
96,85
97,76
98,97
99,72
100,72
101,52
102,55
103,49
104,60
105,30
106,35
107,25
108,29
109,12
110,15
111,7
112,5
113,6
114,4
115,3
116,4
117,1
118,3
119,3
120,4
121,5
122,2
123,4
126,1
127,2
128,2
130,1
131,3
132,1
133,3
134,2
135,2
136,1
137,1
138,4
139,2
140,2
141,1
144,5
145,1
146,2
147,2
148,3
149,2
150,1
151,3
152,5
153,2
154,1
155,3
156,3
157,3
158,2
159,4
161,6
162,1
163,2
164,1
165,2
166,3
168,5
169,2
170,2
171,4
172,2
174,3
175,3
176,2
177,1
178,1
179,2
180,1
181,1
183,2
184,2
185,1
186,3
187,1
188,4
189,3
190,1
191,3
192,2
193,1
194,3
195,2
196,2
197,2
198,1
199,2
200,1
201,1
204,1
205,5
206,3
207,1
208,1
209,7
211,1
212,3
214,1
215,2
216,2
217,1
218,3
219,1
220,2
221,1
222,5
223,1
224,1
225,2
228,3
229,2
231,2
232,4
233,2
234,1
235,1
236,2
237,1
238,2
239,1
240,3
242,4
243,2
246,3
247,2
248,2
249,1
250,1
252,1
255,3
256,3
257,3
258,2
259,4
260,2
263,1
264,3
265,2
266,3
267,6
268,2
269,3
270,2
271,1
273,3
274,4
275,2
276,2
277,1
278,2
280,1
281,1
282,3
283,1
284,4
285,2
286,2
288,4
289,3
290,1
291,3
293,3
294,1
295,1
296,1
297,2
298,1
300,3
301,2
302,5
303,4
304,2
305,2
306,2
307,2
308,2
311,1
312,6
313,4
314,2
315,1
316,2
317,1
318,6
319,3
320,1
321,2
322,3
323,1
324,1
325,3
326,2
327,1
328,5
329,3
330,3
331,1
332,1
333,4
334,1
336,6
337,5
338,1
339,1
340,4
341,2
342,3
343,1
344,4
345,1
346,3
347,3
348,3
349,1
350,2
351,4
352,3
354,1
355,4
357,5
358,1
359,1
360,3
361,2
362,1
363,2
364,2
365,2
366,1
368,4
369,1
370,1
373,2
374,4
375,2
376,3
377,4
378,4
379,4
380,2
381,3
382,2
383,2
384,4
385,2
386,2
389,1
390,1
391,1
392,5
393,2
395,1
396,2
397,1
399,4
400,2
401,4
402,2
403,3
404,1
405,2
406,5
407,1
408,2
409,3
410,2
411,1
412,3
413,1
414,2
415,2
416,1
417,1
418,2
419,1
421,1
422,2
423,2
425,1
426,3
427,2
428,3
429,4
430,2
431,4
433,2
434,1
435,3
436,4
437,3
438,4
439,1
440,4
442,4
443,1
444,4
445,2
446,2
447,3
448,3
449,4
450,5
451,3
452,7
453,5
454,3
455,2
456,11
457,4
458,10
459,4
460,8
461,11
462,8
463,8
464,2
465,13
466,8
467,13
468,17
469,9
470,14
471,18
472,13
473,26
474,13
475,10
476,20
477,8
478,16
479,18
480,21
481,12
482,12
483,20
484,9
485,10
486,10
487,14
488,12
489,12
490,11
491,17
492,10
493,10
494,3
495,7
496,7
497,9
498,8
499,7
500,5
501,10
502,1
503,2
504,4
505,6
506,4
507,2
508,6
509,2
511,4
512,4
514,2
515,1
516,1
517,8
518,1
519,6
520,3
521,2
523,3
525,1
526,2
527,3
528,4
529,4
530,2
531,1
532,4
533,2
534,2
535,2
536,1
537,2
538,2
539,2
540,2
541,1
542,1
543,1
544,2
545,3
546,2
547,2
548,2
549,3
550,2
551,2
552,1
553,2
554,2
557,4
558,4
559,1
560,1
561,3
562,5
563,2
564,1
565,1
566,1
567,2
568,2
569,1
570,3
572,3
573,2
574,1
575,1
576,5
577,2
578,3
580,3
581,1
582,4
583,1
584,1
585,1
586,1
588,1
589,2
591,1
592,3
593,1
594,1
595,1
596,3
597,2
598,3
599,2
602,4
603,3
604,4
605,1
606,2
607,2
609,3
610,1
611,1
612,1
614,1
615,1
616,3
617,3
618,1
619,3
620,2
621,1
624,1
626,1
627,4
628,2
629,1
630,1
631,5
632,1
633,2
635,1
636,2
637,3
638,3
639,4
641,3
642,1
643,2
644,1
645,1
646,5
647,2
648,2
649,2
650,4
651,1
652,3
653,3
654,3
655,1
656,2
657,2
658,1
662,4
663,2
664,1
665,3
666,1
667,2
669,3
670,2
671,5
672,2
673,2
674,1
675,1
676,2
677,4
678,2
679,2
680,1
681,3
682,1
684,3
685,3
686,4
687,1
688,1
690,5
691,2
692,1
694,2
695,1
696,2
700,1
702,1
703,1
704,4
706,3
707,2
709,1
710,1
711,2
712,2
713,1
714,1
715,1
716,1
717,2
718,3
719,2
721,5
722,1
723,2
725,1
726,3
728,1
729,2
730,4
731,2
732,1
734,1
735,2
736,2
737,3
738,1
739,1
740,1
741,2
742,2
743,5
744,1
745,3
746,2
750,2
751,1
754,2
755,1
756,1
757,2
758,2
759,2
760,2
762,2
763,2
764,2
765,3
767,6
768,3
769,1
770,1
773,4
774,2
775,1
777,4
778,1
779,1
780,3
781,1
782,3
783,2
784,2
785,2
786,2
787,1
789,3
790,3
791,3
792,2
794,2
795,1
796,1
797,3
798,2
799,2
800,3
801,5
803,1
804,1
805,1
806,4
807,3
809,3
811,2
814,2
815,4
817,1
818,1
819,1
820,5
821,2
822,2
823,3
824,1
825,1
826,2
827,1
828,2
829,1
831,2
833,4
835,5
836,2
837,2
840,2
841,2
842,5
843,1
844,1
845,1
846,2
848,1
849,2
850,1
851,1
853,3
854,2
855,1
856,2
857,1
858,1
859,1
860,3
861,3
862,2
863,3
865,2
866,3
867,2
868,1
871,3
872,2
874,2
875,5
876,3
877,4
878,2
879,2
881,3
882,1
883,2
884,4
886,2
888,1
889,1
890,1
891,2
892,2
893,1
894,4
895,2
898,3
899,4
900,2
901,1
902,2
903,1
904,1
905,3
906,2
907,4
908,2
909,2
910,6
911,2
912,1
913,2
914,2
915,1
916,1
917,3
918,3
919,3
920,1
921,3
922,6
923,1
925,3
926,1
927,2
928,6
929,4
930,1
931,2
932,1
935,1
937,1
938,1
939,1
940,1
941,2
943,2
944,1
945,1
946,3
947,1
948,3
949,2
950,2
951,5
953,2
954,3
955,1
956,1
958,2
960,1
961,2
962,2
963,4
964,3
965,2
966,5
968,2
970,3
971,2
972,2
973,1
975,3
976,1
977,2
978,1
980,8
981,1
982,3
983,2
984,2
985,1
986,3
987,1
988,1
989,1
990,1
991,2
992,3
993,1
994,1
995,3
996,3
997,2
998,1
999,3
1000,1
1002,3
1003,2
1004,3
1005,2
1006,2
1008,1
1009,1
1010,3
1011,1
1012,1
1013,4
1014,3
1015,2
1017,1
1019,1
1020,1
1021,4
1023,2
1026,2
1027,5
1028,2
1029,4
1031,2
1033,2
1035,1
1037,6
1038,1
1039,2
1041,1
1043,2
1044,1
1046,1
1048,2
1050,2
1051,5
1054,3
1055,2
1056,1
1057,2
1058,2
1059,3
1060,1
1061,2
1062,2
1063,2
1064,1
1065,2
1066,3
1068,1
1070,3
1071,2
1072,1
1073,3
1074,1
1075,1
1076,5
1077,2
1079,2
1080,3
1081,1
1082,3
1083,3
1085,2
1086,4
1087,1
1089,1
1091,2
1092,1
1093,1
1094,1
1096,1
1098,4
1099,3
1101,3
1103,1
1104,6
1106,1
1107,2
1108,1
1109,3
1110,2
1111,2
1112,1
1113,4
1114,4
1115,1
1116,2
1117,2
1118,2
1119,3
1120,2
1122,2
1123,1
1124,2
1125,1
1126,3
1127,3
1128,3
1129,2
1130,5
1131,2
1132,2
1133,2
1134,1
1136,1
1138,1
1139,1
1140,1
1142,2
1143,1
1145,2
1146,1
1147,1
1148,2
1149,1
1150,3
1151,3
1152,2
1153,2
1154,1
1155,3
1157,4
1158,1
1160,3
1161,4
1164,5
1165,3
1166,3
1167,3
1168,1
1169,1
1170,2
1172,1
1173,2
1174,4
1175,1
1176,2
1178,1
1179,2
1180,3
1181,4
