Rank,Frequency
1,1
3,1
4,2
9,1
13,1
14,2
16,1
19,2
22,1
23,1
24,2
25,1
26,4
29,2
30,1
31,2
32,2
33,3
34,5
35,2
36,1
37,4
39,3
40,3
41,1
43,2
44,1
45,2
46,3
47,2
48,2
49,2
50,1
51,5
53,1
54,3
55,1
57,1
58,2
59,5
60,2
61,5
63,2
64,2
65,1
66,1
67,1
68,2
69,1
70,5
71,3
72,2
73,5
74,1
76,2
77,4
78,2
79,2
80,2
81,2
82,1
83,1
84,1
85,2
86,2
87,2
88,2
89,1
90,2
91,1
92,1
93,2
94,4
95,1
96,2
97,1
98,3
99,2
100,1
101,1
102,2
103,2
104,2
105,1
106,3
107,1
108,1
109,1
110,1
111,1
112,4
113,1
114,1
115,3
116,4
117,1
118,1
119,4
120,1
121,2
122,2
125,3
126,2
127,2
128,3
129,3
130,5
131,4
132,2
133,1
134,4
135,4
137,3
138,2
139,1
142,4
144,2
145,1
146,1
147,1
148,2
149,1
150,1
151,1
152,2
153,1
154,1
155,2
157,3
158,3
159,2
161,2
162,3
164,1
165,2
166,3
167,3
168,3
170,4
172,3
173,1
174,1
175,2
177,1
178,1
180,3
182,2
183,3
184,4
185,3
188,2
190,4
191,1
192,1
193,2
194,1
195,3
200,3
201,1
202,1
203,1
204,4
205,2
206,1
207,2
208,1
209,3
210,1
211,3
213,2
214,4
216,1
217,3
219,2
220,1
221,4
223,1
224,1
225,2
226,1
227,1
229,3
231,1
232,1
233,3
235,1
236,3
237,3
238,1
239,3
241,2
242,1
243,1
244,1
245,1
246,2
248,4
249,1
251,1
252,1
253,2
254,2
255,2
256,2
257,2
258,1
259,2
260,2
261,1
262,4
263,2
264,2
265,1
266,2
267,2
269,1
270,1
271,1
272,1
273,1
276,4
278,1
279,2
280,3
281,3
282,1
284,1
286,1
287,3
289,1
291,2
292,1
293,2
294,3
296,2
297,2
298,1
300,1
301,1
302,4
303,3
305,1
306,4
307,5
308,2
309,1
310,2
311,1
312,1
313,2
314,2
315,2
316,1
317,3
319,2
320,1
321,1
322,1
324,3
325,3
326,1
327,3
328,3
330,2
331,4
332,2
333,2
334,2
335,2
336,1
337,3
338,2
339,3
340,4
341,3
343,6
344,1
345,3
347,1
348,1
349,2
352,1
353,1
354,2
356,1
358,4
359,1
360,1
363,4
364,2
367,3
369,1
370,2
371,3
373,1
374,3
375,1
377,2
378,1
379,4
380,4
381,3
382,1
383,2
384,1
385,2
386,2
388,2
391,1
392,4
393,2
394,2
395,1
396,1
397,1
398,1
399,3
400,2
401,1
402,2
403,1
405,3
406,2
407,3
408,1
409,2
412,2
413,3
415,3
416,3
417,1
418,1
419,1
420,3
421,3
422,1
423,2
424,1
425,1
426,5
427,2
428,1
429,6
430,1
431,3
432,2
434,2
436,2
437,4
438,2
440,2
441,2
442,3
443,2
444,1
445,2
446,3
447,2
448,2
449,2
450,1
451,3
454,1
455,3
456,2
457,1
