Rank,Frequency
5,1
15,1
16,2
17,2
19,3
22,2
23,2
24,1
25,1
26,1
27,1
29,5
30,2
31,1
32,3
33,1
34,1
36,2
37,1
38,1
39,2
40,2
43,5
44,2
45,1
46,1
47,1
48,1
49,2
50,1
51,3
52,1
53,3
54,1
55,1
56,2
59,1
60,1
61,3
63,2
64,2
65,2
67,1
68,2
69,1
70,1
72,1
73,3
74,1
76,1
77,1
78,4
79,2
80,2
82,2
83,2
84,1
86,1
87,2
89,2
90,1
92,2
93,3
95,1
96,2
98,1
99,3
100,1
101,2
102,1
103,6
105,3
106,1
107,1
110,3
111,1
112,3
114,2
116,1
118,1
119,2
120,2
121,1
122,1
124,4
125,1
126,1
127,2
128,1
129,1
130,1
131,1
132,3
133,1
134,2
135,3
136,1
137,1
138,1
140,1
141,1
142,2
143,1
145,1
147,1
148,1
149,2
150,1
151,1
153,1
154,1
155,3
156,1
157,2
158,1
161,1
162,1
163,1
166,2
168,1
169,1
171,1
173,1
174,1
177,1
180,2
182,1
183,2
186,2
187,1
188,1
191,2
193,3
194,2
195,1
196,3
197,1
199,2
201,2
202,1
203,3
204,1
205,2
207,2
208,1
210,1
211,1
212,1
213,1
214,1
215,2
216,1
217,1
218,1
219,1
220,2
221,1
222,3
224,2
225,1
226,1
228,2
229,5
230,1
231,3
232,3
233,6
234,1
235,1
238,2
240,1
241,1
242,1
245,3
246,1
247,2
248,1
249,1
250,1
252,1
253,1
256,1
257,1
258,1
260,2
261,2
262,1
263,1
264,1
265,1
269,2
270,1
271,2
272,1
273,3
274,3
275,2
276,1
277,2
278,1
279,3
280,1
281,2
282,1
283,2
286,1
288,3
289,3
290,2
293,1
295,3
296,1
298,1
299,2
300,2
301,1
302,3
303,1
304,1
305,1
306,2
307,2
308,2
309,1
310,1
311,3
312,2
314,1
315,1
316,2
317,2
318,1
319,3
320,1
321,1
323,2
324,3
326,3
327,1
328,1
329,1
331,1
333,1
334,1
335,1
338,1
340,3
344,2
345,1
346,1
347,1
348,2
349,3
350,2
353,3
354,2
356,3
358,1
359,1
360,2
361,1
362,2
363,3
364,1
366,1
368,2
371,1
372,3
374,1
377,1
378,2
379,1
382,2
383,1
384,1
386,2
387,2
388,1
391,2
392,2
393,3
394,1
395,1
398,3
399,1
400,2
401,2
403,1
404,1
405,3
406,3
407,2
408,4
409,2
410,2
411,4
412,2
413,1
416,2
419,1
420,1
421,2
423,2
424,3
425,1
426,3
427,1
428,2
429,1
430,1
431,1
432,1
434,1
435,2
437,1
438,1
439,2
443,2
445,3
446,1
449,1
450,1
451,1
452,1
454,3
455,2
456,2
458,2
459,1
461,2
462,1
463,4
464,1
466,3
467,4
468,2
469,1
470,4
471,3
473,2
474,1
475,1
476,1
477,4
478,2
482,1
483,2
484,2
485,1
488,1
489,1
490,1
491,1
492,2
493,2
494,1
495,1
498,1
499,1
500,2
501,1
503,1
504,3
505,1
506,2
507,3
510,3
511,2
512,2
513,1
514,1
515,3
516,2
517,2
518,3
519,1
520,2
521,1
522,1
525,3
529,3
531,1
532,1
533,4
534,1
535,1
536,4
537,2
538,4
539,2
540,3
541,2
542,5
543,2
544,2
545,3
546,7
547,3
548,4
549,2
550,7
551,7
552,5
553,10
554,12
555,4
556,11
557,16
558,20
559,9
560,16
561,13
562,18
563,22
564,18
565,19
566,22
567,18
568,22
569,28
570,25
571,28
572,27
573,31
574,28
575,29
576,19
577,23
578,28
579,25
580,24
581,27
582,24
583,25
584,20
585,25
586,14
587,22
588,16
589,14
590,19
591,12
592,9
593,13
594,9
595,11
596,8
597,4
598,6
599,3
600,5
601,1
602,2
603,2
604,3
605,5
606,2
607,3
608,2
609,1
610,2
611,1
612,1
613,3
614,3
615,6
616,1
619,4
620,2
621,2
622,1
623,1
625,1
626,1
627,4
628,2
629,3
630,1
633,1
635,1
636,1
637,2
638,2
639,1
640,1
643,1
645,2
646,6
647,4
649,1
650,2
651,2
652,1
653,1
654,2
655,4
656,3
657,1
658,5
659,3
660,3
661,3
662,1
663,5
664,1
665,4
666,4
667,3
668,6
669,6
670,3
671,6
672,11
673,10
674,9
675,6
676,8
677,13
678,5
679,11
680,8
681,11
682,12
683,5
684,11
685,12
686,13
687,8
688,8
689,10
690,9
691,9
692,14
693,9
694,6
695,8
696,7
697,5
698,10
699,4
700,12
701,9
702,6
703,4
704,8
705,10
706,1
707,6
708,5
709,5
710,3
711,1
712,3
713,3
714,1
715,1
716,1
717,3
718,4
719,2
720,6
721,4
722,2
723,3
724,1
725,4
726,2
728,2
729,1
730,3
731,2
732,1
733,2
734,1
735,1
737,4
738,2
739,4
740,1
741,2
743,3
744,2
745,1
746,3
747,3
749,2
750,2
751,1
752,1
753,2
754,1
755,2
756,1
757,3
758,2
760,4
761,2
762,4
763,2
764,2
765,1
766,2
767,1
768,2
769,2
770,2
772,1
773,2
774,5
775,1
776,1
779,2
780,1
781,1
782,3
783,4
784,1
785,3
786,5
787,2
788,4
789,1
790,2
791,2
793,3
795,2
796,3
797,2
798,1
799,3
800,4
801,1
802,2
803,3
804,1
805,3
806,4
807,1
808,1
811,4
812,1
813,2
815,2
816,2
817,1
818,4
819,1
820,2
822,4
825,2
826,1
827,2
828,2
829,5
830,3
831,3
832,1
833,2
834,5
835,2
836,2
838,1
839,1
840,3
841,3
842,2
843,3
844,2
845,1
846,1
848,2
849,3
850,1
852,3
853,3
854,4
855,5
856,2
857,3
858,3
859,3
860,3
861,3
862,5
863,7
864,4
865,3
866,5
867,8
868,4
869,9
870,5
871,3
872,10
873,8
874,4
875,6
876,9
877,9
878,19
879,9
880,11
881,4
882,12
883,17
884,11
885,12
886,11
887,14
888,13
889,12
890,15
891,11
892,15
893,17
894,18
895,13
896,17
897,14
898,16
899,12
900,16
901,13
902,13
903,18
904,16
905,9
906,7
907,12
908,15
909,14
910,13
911,17
912,8
913,6
914,5
915,4
916,10
917,4
918,5
919,14
920,6
921,8
922,1
923,7
924,5
925,1
926,6
927,3
928,3
929,5
930,2
931,3
932,4
933,7
934,2
935,3
936,4
937,2
938,1
939,5
940,3
941,2
942,2
943,3
944,1
945,5
946,3
947,1
948,2
949,4
950,4
951,7
952,4
953,2
955,2
956,1
957,1
958,2
960,1
961,3
962,3
963,1
964,2
965,1
966,4
967,2
968,4
969,3
971,2
972,3
973,3
974,1
975,3
976,2
977,1
979,1
980,1
983,2
984,4
985,5
987,5
988,3
989,2
990,5
991,2
993,3
994,6
995,2
996,1
998,5
999,1
1000,1
1001,4
1002,3
1003,3
1004,3
1005,2
1006,2
1007,2
1008,2
1010,3
1012,3
1013,2
1014,2
1015,3
1016,2
1018,3
1020,4
1021,2
1022,6
1023,4
1024,4
1025,4
1026,2
1027,3
1028,3
1029,3
1030,6
1031,2
1032,4
1033,1
1034,2
1035,5
1036,2
1037,6
1038,4
1039,1
1040,1
1041,4
1042,2
1043,3
1044,3
1045,1
1046,3
1048,4
1049,1
1050,2
1051,1
1052,2
1055,3
1056,1
1057,1
1058,3
1059,4
1061,2
1064,2
1065,4
1066,2
1067,2
1068,4
1069,2
1070,2
1071,2
1072,8
1073,3
1074,5
1075,2
1077,2
1078,2
1079,1
1080,3
1081,4
1083,4
1084,3
1085,2
1086,3
1087,2
1088,2
1089,5
1090,1
1091,3
1092,2
1093,3
1094,1
1096,4
1097,3
1098,4
1099,3
1102,1
1103,3
1106,3
1107,4
1108,3
1109,3
1110,1
1111,2
1113,1
1114,5
1115,3
1116,4
1117,3
1118,4
1119,2
1120,1
1121,3
1122,5
1123,3
1124,1
1125,8
1126,2
1127,2
1128,3
1129,2
1131,2
1132,1
1133,1
1134,4
1135,3
1136,3
1137,1
1138,2
1139,4
1140,3
1141,2
1142,1
1143,1
1144,4
1145,1
1146,4
1147,4
1149,3
1150,1
1151,2
1152,3
1153,7
1154,2
1155,5
1156,3
1157,2
1158,2
1159,4
1160,2
1161,1
1162,1
1163,3
1164,1
1165,2
1166,1
1167,4
1169,1
1170,2
1171,1
1172,3
1173,1
1174,5
1175,1
1176,1
1177,3
1178,2
1179,2
1180,2
1181,3
1182,1
1183,2
1185,2
1186,3
1187,2
1188,4
1189,1
1190,2
1191,1
1192,1
1193,5
1194,3
1195,3
1196,1
1197,3
1198,2
1199,2
1200,3
1201,4
1202,6
1203,3
1204,2
1205,3
1206,2
1207,4
1208,1
1209,2
1210,3
1211,2
1212,2
1213,2
1214,2
1215,3
1216,3
1218,5
1219,1
1220,2
1221,2
1222,2
1223,5
1224,5
1225,1
1226,4
1227,4
1228,2
1229,4
1230,3
1231,1
1232,5
1233,2
1234,2
1235,2
1236,2
1237,5
1238,3
1239,5
1240,5
1241,2
1242,5
1243,2
1244,6
1246,1
1247,5
1249,1
1250,2
1251,1
1252,3
1253,3
1254,2
1255,3
1256,3
1257,3
1258,2
1259,5
1260,2
1261,1
1262,4
1263,3
1264,5
1265,2
1266,1
1267,11
1268,4
1269,1
1270,2
1271,2
1272,4
1274,1
1275,1
1276,2
1277,3
1278,4
1279,2
1280,4
1281,2
1282,3
1283,3
1284,1
1285,2
1286,3
1287,3
1288,1
1289,1
1290,3
1291,2
1292,1
1293,5
1294,3
1295,2
1296,6
1297,2
1298,5
1299,1
1300,4
1301,1
1302,4
1303,1
1304,1
1305,3
1306,4
1307,1
1308,1
1309,7
1310,2
1311,1
1312,2
1313,2
1314,2
1315,3
1316,1
1317,3
1318,4
1319,2
1320,4
1321,1
1322,3
1323,1
1324,3
1325,4
1326,5
1328,4
1329,1
1330,3
1331,3
1332,3
1333,5
1334,2
1335,1
1337,1
1338,2
1339,2
1340,2
1341,1
1342,2
1343,2
1344,3
1345,5
1346,3
1347,4
1348,3
1350,2
1351,1
1353,4
1354,3
1355,6
1356,6
1357,1
1358,2
1359,3
1360,4
1361,5
1362,5
1363,6
1364,5
1365,1
1366,2
1367,1
1369,1
1370,4
1371,1
1372,3
1373,3
1374,2
1376,2
1377,5
1378,3
1379,5
1380,2
1381,3
1382,5
1383,5
1384,2
1385,5
1386,3
1387,1
1388,3
1389,1
1390,1
1391,3
