Rank,Frequency
1,1
2,1
6,1
9,1
10,2
13,2
14,1
16,2
17,1
18,1
19,1
20,2
21,1
22,1
23,1
24,3
25,3
26,2
27,4
28,4
29,2
30,1
31,3
32,5
33,2
34,1
35,1
36,1
37,2
38,2
39,5
40,2
41,1
42,1
44,3
45,1
46,1
48,3
49,4
50,1
51,4
52,4
53,2
54,3
55,4
56,1
57,4
58,1
59,1
60,3
61,3
62,4
63,3
64,3
65,2
66,2
67,4
69,1
70,3
71,1
72,3
73,6
74,1
75,2
77,1
78,4
79,3
80,2
81,3
82,2
84,4
85,2
86,4
87,6
88,1
89,1
90,2
92,1
93,2
94,4
95,1
96,2
97,7
98,2
99,1
100,3
101,8
102,6
103,2
104,2
105,2
106,2
109,3
110,3
111,1
112,3
113,3
114,2
115,1
116,4
117,1
118,2
120,3
121,2
122,1
124,3
125,2
126,1
127,2
128,2
129,3
131,1
132,1
133,1
134,1
135,3
136,4
137,5
141,3
142,3
143,2
144,4
145,2
146,1
147,1
148,2
149,3
150,1
151,5
153,1
154,1
155,3
156,2
158,1
159,4
160,1
161,3
163,3
164,2
165,2
166,2
167,3
168,1
170,2
171,2
172,1
173,2
174,4
175,2
176,1
177,2
178,2
179,1
181,2
182,1
183,2
184,1
185,3
186,3
187,1
188,2
189,2
190,2
191,1
192,1
193,2
195,3
197,1
198,2
199,1
201,1
202,1
203,2
204,3
205,2
206,1
207,2
208,4
209,2
210,3
211,3
212,1
213,2
214,1
215,1
216,4
217,2
218,3
223,1
224,3
225,2
226,1
227,1
228,3
230,2
231,1
232,3
233,2
234,3
235,2
236,2
238,1
239,1
240,4
241,3
242,4
243,2
244,2
245,1
246,3
247,1
248,3
249,3
251,3
253,5
254,2
255,1
256,4
257,1
258,3
259,2
260,1
261,1
262,3
263,1
264,2
266,1
267,1
268,4
269,1
270,1
271,1
272,1
273,2
275,3
276,3
277,1
278,3
279,2
280,1
281,3
283,2
284,2
286,1
287,1
288,6
289,2
290,4
291,1
292,3
293,2
294,1
295,2
296,3
297,1
298,2
299,1
300,2
301,2
302,5
304,1
305,1
306,3
307,2
309,1
310,1
311,3
312,2
314,4
317,1
319,3
320,3
322,2
323,2
324,5
325,2
326,1
327,1
328,1
329,1
331,1
333,2
334,3
335,1
337,3
338,2
339,1
340,1
341,2
342,1
343,1
344,1
345,3
346,2
347,1
348,1
349,3
350,2
351,2
352,1
353,1
354,2
355,1
356,2
357,3
358,2
359,3
360,2
361,1
362,2
363,2
364,1
365,1
366,4
367,1
369,1
370,2
372,2
373,1
375,1
376,2
377,1
378,2
379,1
380,4
381,2
382,4
383,1
384,1
385,2
386,3
387,5
388,1
389,1
390,4
391,2
392,5
393,5
394,2
395,4
396,5
397,1
398,3
399,4
400,8
401,8
402,9
403,5
404,11
405,14
406,5
407,13
408,9
409,9
410,13
411,20
412,12
413,18
414,16
415,16
416,19
417,17
418,15
419,24
420,20
421,23
422,22
423,14
424,9
425,11
426,14
427,16
428,11
429,10
430,13
431,10
432,6
433,12
434,15
435,13
436,8
437,8
438,6
439,4
440,6
441,7
442,8
443,4
444,1
445,1
446,3
447,4
448,2
449,4
450,2
452,4
453,3
454,1
455,4
456,2
457,2
459,2
462,2
463,1
464,1
465,4
466,1
467,1
468,1
469,1
470,3
471,2
472,3
473,2
475,2
476,6
479,2
480,2
481,5
482,2
483,1
485,1
486,3
487,3
488,3
489,2
490,1
491,2
492,2
493,4
495,1
496,2
497,3
498,3
499,3
501,5
502,4
503,2
504,2
505,3
506,3
507,2
508,1
509,1
510,3
511,2
512,1
515,2
516,1
517,3
518,2
519,1
520,1
521,3
522,4
523,5
524,4
525,3
526,6
527,6
528,4
529,6
530,7
531,6
532,11
533,4
534,10
535,10
536,10
537,10
538,16
539,13
540,13
541,12
542,23
543,23
544,21
545,23
546,25
547,24
548,23
549,24
550,32
551,31
552,33
553,36
554,26
555,38
556,41
557,39
558,44
559,39
560,36
561,40
562,34
563,42
564,39
565,34
566,48
567,22
568,26
569,25
570,21
571,23
572,25
573,21
574,20
575,16
576,21
577,14
578,14
579,13
580,14
581,7
582,6
583,2
584,7
585,6
586,6
587,8
588,3
589,2
590,2
591,7
592,1
593,1
594,4
595,3
596,4
597,4
598,1
599,3
600,1
601,2
602,3
603,5
604,3
605,1
606,3
607,1
609,2
611,4
612,4
613,2
614,2
615,2
616,4
617,5
618,3
620,1
621,4
622,1
623,2
625,1
626,4
628,4
629,2
631,2
632,5
633,2
634,1
635,1
636,1
637,4
639,1
640,4
642,1
643,2
644,2
645,1
647,1
648,3
649,1
650,4
652,3
653,2
654,1
655,2
656,3
657,3
658,3
659,3
660,1
661,3
663,4
664,2
665,4
666,2
667,1
668,3
669,1
670,1
672,2
673,1
674,2
675,1
676,4
677,2
678,1
679,1
680,4
