Rank,Frequency
3,1
8,2
10,3
12,1
17,2
18,1
20,1
24,4
25,1
28,1
29,1
33,1
36,1
41,2
42,1
44,2
45,1
46,2
47,1
50,1
51,3
54,1
56,1
59,1
60,1
63,2
64,1
67,1
68,1
70,1
72,1
73,2
74,1
77,1
78,1
79,1
80,1
81,1
83,2
86,1
89,2
90,2
91,4
94,2
95,2
98,1
100,2
101,2
104,1
106,1
107,1
108,1
109,1
111,2
112,1
113,1
114,2
115,1
116,1
118,2
119,2
120,1
121,3
122,2
124,2
125,1
126,1
127,1
128,1
131,1
132,2
133,1
134,1
135,2
136,2
137,3
139,2
140,1
141,1
142,1
143,2
144,1
146,2
147,1
148,4
152,1
154,1
155,2
156,1
158,1
159,1
165,1
166,1
168,2
169,2
170,1
172,1
173,1
174,2
177,1
178,1
179,1
180,2
181,1
183,1
184,1
185,1
186,1
188,2
189,1
190,1
191,4
192,3
193,2
194,1
196,3
199,1
200,1
202,1
203,5
204,1
205,2
206,1
209,4
210,3
211,1
213,2
215,2
216,1
218,1
219,1
221,2
222,2
223,1
225,1
226,1
227,2
229,1
232,1
233,1
234,1
235,2
237,3
240,3
241,1
243,3
244,1
248,1
249,2
250,2
251,2
254,1
255,1
256,4
257,4
258,1
259,2
260,1
261,3
262,1
263,3
264,3
265,1
267,2
268,3
270,1
271,1
273,3
274,2
275,2
276,1
277,1
278,2
279,2
282,3
283,4
284,1
285,2
286,1
287,1
288,2
289,2
290,1
291,2
292,2
294,3
298,2
299,2
300,3
302,1
303,3
304,2
305,1
306,1
307,1
308,1
309,1
310,2
311,1
312,1
313,1
314,3
315,2
316,3
317,1
318,1
320,3
321,1
323,2
325,2
326,3
327,4
330,2
331,1
333,2
335,2
336,3
339,1
340,1
341,2
342,2
343,1
344,2
345,1
347,2
349,4
350,3
351,1
352,4
353,2
354,4
355,1
356,2
357,2
358,2
359,3
361,2
362,2
364,2
365,1
366,2
367,1
368,1
369,2
370,1
371,2
373,3
374,2
375,1
376,1
379,2
380,1
381,1
383,1
385,1
386,4
387,3
388,2
389,1
390,1
392,2
393,1
394,1
395,2
396,1
397,2
398,1
399,1
401,1
402,1
403,1
404,2
405,2
406,1
407,4
408,3
409,2
410,1
411,5
412,1
413,1
415,3
416,2
418,3
419,3
420,2
421,1
422,5
423,1
424,1
425,2
426,1
428,3
429,1
430,1
431,3
433,2
434,4
435,2
436,2
437,3
438,3
439,2
443,2
444,3
445,1
446,1
447,3
448,3
449,5
450,3
451,2
452,4
453,3
454,2
455,2
458,3
460,1
461,1
462,1
463,1
464,3
466,1
467,3
468,1
469,1
470,1
471,3
472,3
473,4
474,3
475,4
476,3
477,1
478,3
479,3
480,5
481,5
482,6
483,7
484,4
485,9
486,8
487,15
488,14
489,10
490,3
491,13
492,14
493,18
494,15
495,17
496,18
497,13
498,12
499,11
500,28
501,25
502,15
503,13
504,14
505,18
506,22
507,23
508,21
509,18
510,19
511,13
512,20
513,23
514,21
515,11
516,21
517,18
518,14
519,5
520,12
521,6
522,6
523,7
524,7
525,6
526,9
527,3
528,5
529,4
530,5
531,3
532,3
533,3
534,3
535,3
536,2
537,4
538,2
539,3
541,3
542,4
543,1
544,3
545,1
547,2
548,2
550,1
551,1
552,1
553,1
554,5
555,3
556,1
557,3
558,2
560,2
562,1
564,2
565,3
566,4
567,1
568,2
569,2
570,4
572,1
573,1
574,1
575,1
576,1
577,1
578,5
580,2
581,2
584,3
585,2
587,3
588,2
589,1
