Rank,Frequency
3,2
7,3
8,1
9,2
10,3
12,1
13,5
16,1
18,3
20,1
21,3
22,1
23,1
24,2
25,2
26,2
27,4
28,3
29,1
30,1
31,2
32,3
34,2
35,1
36,5
37,2
38,3
40,3
41,1
42,2
43,2
44,5
45,2
46,4
47,2
48,2
49,2
50,3
51,2
54,1
55,1
57,5
58,2
61,3
62,1
63,2
64,3
65,4
66,2
68,1
69,4
70,2
71,2
73,4
75,1
76,1
77,2
79,1
80,2
81,1
82,2
83,2
84,3
85,2
86,2
87,2
88,2
89,1
90,1
91,2
92,2
94,1
95,1
96,1
97,2
98,1
99,1
100,1
101,4
104,3
106,2
107,1
108,3
109,2
110,2
111,1
112,1
114,1
115,1
117,1
118,2
119,5
120,1
121,3
122,6
123,1
125,2
126,1
127,4
128,2
130,1
131,3
132,3
134,4
135,1
136,2
137,1
138,1
139,2
140,3
141,2
142,3
143,2
144,4
145,3
146,4
148,4
149,3
150,2
151,1
152,2
153,2
154,4
155,3
156,1
157,1
158,1
160,1
162,2
163,2
164,3
165,3
167,2
168,2
169,1
170,1
171,2
172,2
173,2
174,1
175,1
176,2
177,1
178,4
179,1
180,4
181,3
182,3
183,2
184,3
185,1
186,2
187,4
188,1
189,4
190,4
192,3
193,2
194,2
195,1
196,1
197,4
198,1
199,3
200,2
202,1
203,2
204,2
205,2
206,2
207,4
208,3
209,7
210,3
211,1
212,1
213,1
214,1
215,5
216,1
217,1
218,3
219,6
220,1
221,1
224,4
225,3
226,1
227,1
228,3
229,3
230,3
231,2
232,1
233,2
235,4
236,2
237,1
238,2
239,4
244,1
245,2
246,1
248,1
249,1
250,2
251,1
252,2
253,1
254,1
255,3
257,3
259,2
260,1
261,4
262,1
263,5
264,2
265,1
266,1
267,2
268,5
269,3
270,1
271,2
272,1
273,1
274,1
275,1
277,1
278,1
279,1
280,2
281,2
282,2
283,1
284,3
285,2
287,1
288,3
289,1
290,1
291,3
293,1
294,3
295,1
296,1
297,2
298,3
299,2
300,1
301,1
302,2
303,4
304,2
305,2
306,4
307,2
308,1
310,2
311,3
312,1
314,3
315,2
316,1
317,3
319,2
320,1
321,3
323,2
324,3
325,2
326,7
327,1
328,4
329,2
330,3
331,3
332,2
333,1
334,2
335,2
336,1
337,3
338,1
339,2
340,1
341,2
342,3
344,3
345,2
346,1
347,3
348,3
349,2
352,1
353,1
354,3
355,1
356,2
358,2
359,4
360,3
361,2
362,2
363,2
364,4
367,1
369,3
370,3
372,1
376,1
377,1
378,1
379,3
380,3
381,3
382,1
384,2
385,3
386,1
388,2
389,3
391,1
392,1
394,5
395,2
396,3
397,2
398,2
399,1
400,1
401,1
402,3
404,1
405,1
406,2
408,3
409,1
410,2
411,2
412,4
414,1
417,4
418,3
420,1
421,3
422,2
423,3
424,1
426,2
427,1
428,2
429,1
430,1
431,2
432,1
433,1
434,2
437,4
438,1
439,3
441,2
442,2
443,3
444,4
445,2
446,4
447,2
448,4
449,1
450,2
451,1
452,1
454,1
456,1
457,3
458,4
459,2
460,3
461,3
462,3
463,2
464,1
465,2
466,1
467,3
470,1
471,1
473,4
474,1
475,2
476,3
477,3
479,3
480,3
483,4
484,2
485,1
487,1
488,1
490,2
491,1
492,2
493,1
495,3
496,2
497,2
498,4
499,2
500,1
501,1
502,3
503,5
504,2
505,2
506,2
507,2
508,2
509,4
511,1
512,2
513,4
514,4
515,3
516,1
518,1
519,3
520,2
521,2
522,1
523,1
524,1
525,3
526,3
529,1
530,1
531,3
532,3
533,4
534,2
535,3
536,2
538,2
539,3
540,1
541,2
543,2
546,3
