Rank,Frequency
1,1
3,1
5,1
6,1
8,3
9,3
10,3
11,3
12,5
13,4
14,3
15,6
16,4
17,2
18,5
19,3
21,6
22,3
23,6
24,4
25,2
26,6
27,5
28,3
29,2
30,3
32,3
33,2
34,2
35,2
36,4
37,1
38,3
39,3
40,2
41,1
42,1
43,3
44,3
45,2
46,2
47,3
48,3
49,4
50,2
51,6
52,3
53,3
54,1
55,3
56,3
57,3
58,1
59,2
60,2
62,1
63,1
64,3
65,2
66,1
67,1
68,1
69,5
70,2
71,2
72,1
73,1
75,3
77,1
78,3
79,1
80,1
81,1
83,3
84,1
85,6
86,1
87,3
88,1
90,1
91,3
92,1
93,1
94,1
95,2
96,3
97,1
99,1
102,2
103,1
104,3
106,1
107,2
108,1
110,1
111,1
112,1
115,1
116,1
117,1
118,1
119,4
120,1
121,3
122,1
124,2
125,1
129,3
131,2
133,2
134,1
135,2
136,3
137,2
138,1
140,1
141,1
145,2
146,4
147,1
150,1
152,2
153,2
154,2
155,3
157,1
159,2
160,2
161,1
162,2
163,1
167,1
168,3
169,2
170,2
174,1
176,1
178,1
179,1
180,1
181,1
182,2
183,4
186,1
188,1
189,1
192,2
193,2
195,2
196,1
198,1
199,1
200,1
201,2
202,2
203,1
204,1
205,2
206,2
208,1
210,3
212,2
214,2
215,1
217,4
219,1
220,2
221,1
222,2
223,3
224,1
225,1
226,1
227,2
228,2
229,2
230,3
231,2
233,4
234,1
235,4
240,1
241,3
242,1
244,1
246,2
247,1
249,2
250,1
252,2
253,3
254,1
255,1
257,1
258,1
259,2
260,3
261,1
262,1
263,2
264,1
266,3
267,1
268,2
269,2
270,3
271,1
272,1
273,3
275,1
276,2
277,3
279,1
280,1
281,2
282,2
283,1
284,1
285,2
286,1
287,1
288,4
289,4
291,1
292,2
293,1
294,2
296,1
297,1
299,2
301,1
303,3
304,2
305,1
307,2
308,3
310,2
311,1
313,3
314,2
315,1
316,1
317,2
318,3
319,1
321,1
322,2
323,1
324,3
325,3
328,1
329,1
330,2
331,3
332,2
333,1
334,1
335,1
336,4
337,1
338,2
339,2
340,3
341,1
342,1
343,1
344,1
346,1
348,2
349,1
350,2
351,1
353,2
354,2
358,3
359,1
360,1
362,4
364,3
365,2
366,1
367,1
369,1
371,4
372,4
373,1
374,2
375,1
377,1
378,2
381,1
383,1
384,4
385,1
386,2
387,1
390,1
391,1
393,1
396,2
397,3
398,2
399,1
400,2
401,1
402,2
403,2
404,1
405,2
408,2
409,1
411,1
412,1
414,3
415,2
416,1
418,4
419,1
420,2
421,2
423,1
424,3
425,2
426,1
427,3
431,2
432,1
433,3
434,1
435,2
436,2
437,1
438,1
439,1
440,1
442,1
446,2
447,4
448,4
449,1
450,1
451,2
454,2
455,1
456,2
457,1
459,2
461,1
462,2
463,2
464,3
466,1
467,3
468,1
469,2
470,1
472,2
473,1
474,1
475,1
476,2
477,2
478,3
479,1
480,3
481,2
