Rank,Frequency
1,3
2,1
3,1
4,2
5,3
6,3
8,3
9,2
10,3
11,4
12,5
13,5
14,4
15,5
16,2
17,4
18,3
19,7
20,4
21,5
22,6
23,1
24,6
25,5
26,8
27,9
28,4
29,4
30,5
31,4
33,3
34,7
35,3
36,3
37,5
38,4
39,3
40,4
41,6
42,7
43,7
44,6
45,1
46,3
47,4
48,5
49,1
51,2
52,2
53,1
54,3
55,2
56,3
57,3
58,1
59,1
60,2
61,2
62,2
63,1
64,1
65,1
67,2
69,6
70,5
71,1
72,5
73,2
74,3
75,2
76,2
77,4
78,1
79,3
80,2
81,3
84,3
85,2
86,2
87,3
88,1
89,4
90,3
92,3
93,2
94,4
95,1
96,1
97,1
98,3
99,3
101,4
102,1
103,3
105,3
106,2
107,2
109,3
110,1
112,1
113,2
114,2
115,3
116,3
117,1
118,3
119,3
120,3
121,1
122,2
123,2
124,3
125,3
126,3
127,2
128,3
129,2
130,2
131,2
132,3
133,2
134,2
135,3
136,3
137,3
138,1
139,2
140,1
141,3
142,4
144,2
145,1
146,4
147,5
148,2
149,3
150,1
151,4
152,3
153,1
154,4
155,4
156,1
157,4
158,1
159,4
160,3
161,1
162,3
163,2
164,3
165,2
166,2
167,4
168,3
169,1
170,6
171,1
172,2
173,4
174,1
175,1
176,2
177,1
178,1
179,4
180,1
181,4
182,1
183,2
184,1
185,3
186,4
187,3
188,4
189,3
190,2
191,3
192,2
193,8
194,1
196,4
197,2
199,5
200,3
201,1
202,1
203,4
204,3
205,1
206,3
207,1
208,5
209,2
210,2
211,2
212,2
213,5
214,7
215,2
216,1
217,2
218,5
219,1
220,3
222,5
223,2
225,4
226,4
227,3
228,2
229,1
230,3
231,2
232,3
233,2
234,4
235,3
237,4
238,3
239,3
240,4
242,4
243,2
244,5
245,3
246,3
247,1
248,1
249,2
250,1
251,2
252,1
253,4
254,3
255,3
256,3
257,4
258,3
259,2
260,1
261,3
263,4
264,1
265,3
266,3
267,1
268,3
269,5
270,2
271,4
272,3
273,2
274,2
275,5
276,4
277,5
278,3
279,4
280,4
281,2
282,4
283,3
284,5
285,1
286,1
287,5
288,5
289,7
290,3
291,2
292,5
293,6
294,8
295,3
296,2
297,2
299,2
300,1
301,2
302,4
303,6
304,5
305,2
306,5
307,4
308,4
309,3
310,3
311,4
312,3
313,2
314,5
315,3
316,1
317,2
318,4
319,3
320,5
321,4
322,1
323,3
324,4
326,2
327,2
328,3
330,3
331,2
332,3
333,3
334,2
335,3
336,3
337,4
338,2
339,2
340,4
341,2
342,5
343,4
344,2
345,1
346,2
347,2
348,4
349,3
350,3
352,3
353,3
354,6
355,3
356,5
357,5
358,1
359,1
361,8
362,4
364,3
365,3
366,2
367,2
368,3
369,2
370,2
371,4
372,3
374,2
376,4
377,3
378,1
380,1
381,4
382,3
383,2
384,3
385,2
386,1
387,4
389,3
390,4
391,5
392,1
393,1
394,6
395,4
396,4
397,2
398,2
399,1
400,1
401,5
402,1
403,5
404,2
405,2
406,2
407,2
408,2
409,3
410,2
411,2
412,3
413,3
414,3
415,3
416,3
417,1
418,1
420,1
421,2
423,1
424,2
425,2
426,4
427,2
429,3
430,3
431,1
432,1
433,6
434,1
435,1
436,2
437,2
438,4
439,4
440,2
441,2
443,1
444,3
445,4
446,6
447,3
449,2
450,1
451,3
452,6
454,2
455,6
456,5
457,3
458,3
459,4
460,3
461,1
462,3
463,1
465,1
466,5
467,3
468,1
469,3
470,2
471,3
472,5
473,2
474,1
475,2
476,1
477,4
478,3
479,6
480,2
481,5
482,2
485,2
486,2
487,5
488,4
489,3
490,1
491,4
492,1
493,4
494,1
495,3
496,1
499,2
500,2
502,3
503,2
504,2
