Rank,Frequency
1,4
2,3
3,3
4,3
6,4
7,3
8,1
9,5
10,2
11,4
12,1
13,2
14,9
15,1
16,3
17,2
18,1
19,1
20,2
21,4
24,4
25,5
27,1
28,2
29,4
30,1
31,1
32,4
33,2
34,2
35,3
37,2
38,1
39,3
40,4
41,1
42,1
43,3
46,2
47,1
48,2
49,2
50,5
52,4
53,1
54,1
55,2
56,2
57,3
58,3
59,4
60,1
62,2
63,2
64,1
65,1
66,2
67,2
68,4
69,2
70,2
71,3
72,5
73,2
74,2
75,3
76,2
78,1
79,3
80,1
81,1
82,2
83,2
84,3
86,3
87,1
88,4
89,4
90,1
91,3
92,2
93,1
94,1
96,2
97,3
98,3
99,2
100,8
101,1
102,3
103,5
104,3
105,4
106,4
107,3
108,2
109,1
110,3
111,6
113,3
114,1
115,1
116,3
117,3
118,2
119,3
120,1
121,4
122,1
125,1
126,2
128,2
129,1
130,1
132,2
133,4
134,6
135,3
136,1
137,3
138,2
139,4
141,4
142,2
143,6
144,3
145,5
146,3
147,6
148,8
149,5
150,4
151,7
152,1
154,4
155,2
156,1
157,8
158,5
159,2
160,3
161,7
162,7
163,6
164,2
165,4
166,13
167,3
168,3
169,2
170,5
171,2
172,7
173,4
174,3
175,3
176,1
177,4
178,3
179,5
180,4
181,1
182,3
184,2
185,1
186,3
187,2
188,2
189,1
190,6
191,1
192,3
193,2
194,6
195,2
196,3
197,2
198,3
199,3
200,3
201,2
202,2
203,4
204,3
205,7
206,2
207,3
208,1
210,5
211,4
212,4
213,6
214,2
215,4
216,2
217,4
218,4
219,3
220,2
221,5
222,2
223,1
224,5
225,3
226,7
227,3
228,5
229,4
230,3
231,5
232,3
234,2
235,2
236,3
237,6
238,2
239,1
240,1
241,1
242,2
243,3
244,2
245,1
246,1
248,4
249,1
251,2
252,2
253,4
254,4
255,3
256,2
257,3
258,1
259,2
261,1
262,2
263,2
264,3
265,2
266,1
267,1
268,4
269,3
270,4
272,3
273,3
274,1
276,2
277,5
278,3
279,3
280,1
281,1
282,1
283,1
284,3
285,3
286,3
287,3
288,1
289,5
290,3
291,3
292,2
293,2
294,1
295,3
296,1
297,1
299,3
300,3
301,1
302,3
303,4
304,5
305,6
306,2
307,1
308,2
309,2
310,1
311,7
312,4
314,2
315,5
316,2
317,3
318,4
319,2
320,2
321,2
322,1
323,3
324,5
325,3
326,6
328,3
329,6
330,3
331,3
332,5
333,2
334,4
335,2
336,1
337,3
338,6
339,4
340,3
341,2
343,4
344,2
345,2
346,2
347,1
348,5
349,2
350,4
351,1
352,2
353,2
354,4
355,5
356,5
357,3
358,1
359,3
360,2
361,1
362,3
363,4
364,1
365,2
366,3
367,5
368,1
369,3
370,2
371,2
372,5
373,2
374,1
375,2
376,1
377,2
378,1
379,3
380,2
381,3
382,3
383,2
384,4
386,6
387,1
388,1
389,2
390,4
391,4
392,5
393,1
394,3
396,3
397,2
398,7
399,6
400,5
401,2
404,1
405,2
406,3
407,4
408,5
409,3
412,4
413,4
414,3
415,4
416,4
417,3
418,2
419,4
420,2
421,6
422,4
424,2
425,1
426,3
427,5
428,2
429,1
430,5
431,3
432,2
433,2
434,4
436,3
437,4
438,1
439,1
440,4
441,3
442,1
443,1
444,1
445,2
446,5
447,2
448,1
449,3
450,2
451,1
452,7
453,4
454,3
455,1
456,3
457,2
459,2
460,3
461,1
462,4
465,3
466,2
467,1
468,3
469,3
471,1
472,3
473,2
474,2
475,2
476,3
477,3
478,1
479,3
480,1
481,1
482,2
483,5
484,1
485,1
486,1
487,1
488,4
489,2
490,3
491,1
492,1
493,2
494,1
495,2
496,2
497,4
498,1
499,5
502,2
503,2
505,4
506,5
507,2
508,3
509,3
510,2
511,4
512,1
513,2
514,3
515,1
516,5
518,2
519,1
520,3
521,2
522,2
523,2
524,3
525,2
526,1
527,2
528,1
529,4
530,2
531,1
532,1
533,5
534,2
535,2
536,2
537,3
538,1
539,4
540,4
541,1
542,3
543,2
544,3
545,3
546,1
547,1
549,1
550,1
551,1
552,1
553,1
555,1
556,3
557,2
558,2
559,4
560,1
562,2
563,2
564,1
565,3
566,2
567,1
569,4
570,2
571,2
572,1
573,2
574,2
575,2
576,2
577,1
578,3
579,1
580,3
581,3
582,4
583,5
584,1
585,1
586,1
587,3
588,1
589,2
590,2
591,2
592,8
593,1
595,3
596,1
597,3
598,3
599,1
600,3
601,2
602,3
603,2
605,1
606,1
607,2
608,2
610,4
611,2
612,1
613,2
615,3
617,1
619,2
620,3
621,1
622,1
624,1
626,1
627,2
628,3
629,1
630,1
631,3
632,1
633,4
634,1
635,2
636,1
637,3
638,3
639,3
640,3
641,1
642,3
643,1
644,1
646,2
647,1
648,1
649,1
650,3
651,1
652,1
654,1
656,4
657,1
660,2
662,2
663,2
664,3
666,1
667,2
668,4
669,2
670,3
671,3
673,4
674,4
675,2
676,1
678,1
679,2
680,3
681,2
682,1
683,3
684,3
685,3
686,2
687,1
690,1
691,2
692,2
693,2
694,5
695,3
696,1
698,1
699,7
700,4
701,2
702,1
703,1
704,3
705,2
706,5
707,1
709,1
710,5
712,4
713,2
714,6
715,3
716,3
717,4
718,7
719,8
720,5
721,5
722,9
723,8
724,10
725,7
726,13
727,9
728,13
729,9
730,16
731,11
732,17
733,12
734,28
735,21
736,23
737,21
738,22
739,32
740,24
741,24
742,30
743,29
744,36
745,29
746,36
747,50
748,48
749,40
750,43
751,31
752,23
753,36
754,21
755,24
756,23
757,34
758,37
759,24
760,40
761,41
762,33
763,28
764,22
765,28
766,22
767,21
768,23
769,24
770,16
771,16
772,22
773,18
774,20
775,17
776,15
777,14
778,10
779,24
780,15
781,7
782,6
783,9
784,13
785,8
786,16
787,20
788,14
789,12
790,11
791,5
792,3
793,13
794,9
795,10
796,4
797,9
798,6
799,11
800,8
801,10
802,7
803,10
804,6
805,9
806,6
807,8
808,7
809,7
810,6
811,2
812,6
813,10
814,4
815,6
816,6
817,7
818,6
819,2
820,6
821,5
822,5
823,2
824,5
825,1
826,3
827,6
828,2
829,1
830,5
831,1
832,2
833,1
835,2
836,1
837,2
838,1
839,1
840,1
842,7
843,1
844,5
845,5
846,2
848,3
849,1
851,1
852,3
853,2
854,2
856,1
857,4
858,2
859,1
860,5
862,1
863,2
864,2
865,3
866,2
868,2
869,1
870,1
871,1
872,3
873,1
874,4
875,3
876,1
877,5
878,3
879,2
880,4
881,2
882,1
884,1
885,3
886,1
887,4
888,1
889,2
890,1
891,1
892,2
893,4
894,1
895,3
896,2
897,1
898,1
899,2
901,5
902,5
903,1
904,3
905,1
906,2
907,1
908,2
910,1
911,1
912,1
913,5
914,1
915,4
916,3
917,3
918,1
919,3
920,3
922,1
923,1
924,5
925,3
926,1
927,4
928,2
929,4
930,2
931,1
932,2
933,2
934,1
935,2
936,3
937,3
938,2
939,6
940,3
941,3
942,1
943,1
944,2
945,1
946,3
947,2
948,6
949,1
950,1
951,2
953,5
954,3
955,2
956,1
957,2
958,1
961,2
962,1
963,1
964,1
965,1
966,2
969,3
970,3
972,1
974,1
975,3
976,2
977,2
978,2
979,2
980,8
981,4
982,4
983,5
