Rank,Frequency
4,1
6,1
7,1
12,2
14,2
18,1
20,2
22,1
28,2
30,1
31,1
32,1
33,2
34,1
35,2
37,2
38,2
40,1
41,2
42,1
43,2
44,1
45,1
46,2
47,3
48,1
49,2
50,6
51,1
52,6
53,4
54,5
55,10
56,10
57,13
58,7
59,19
60,21
61,15
62,14
63,18
64,17
65,13
66,12
67,9
68,9
69,7
70,7
71,3
72,2
73,5
75,4
76,1
77,2
78,2
80,1
81,1
83,1
84,1
85,1
86,2
88,1
89,1
90,1
94,3
95,1
98,1
102,1
103,1
105,1
106,4
107,1
108,1
109,1
111,1
112,1
113,1
116,1
118,1
119,1
120,2
121,2
123,2
124,4
125,3
130,1
131,3
134,1
135,1
136,1
137,2
138,5
140,3
143,3
144,2
145,1
147,1
148,1
149,3
150,1
152,2
153,2
154,1
156,3
157,2
159,1
162,3
163,2
164,5
166,1
168,2
169,1
170,2
171,2
175,1
176,1
177,3
179,1
180,2
181,2
183,3
184,1
185,2
186,1
187,1
189,2
190,8
191,1
192,1
193,3
195,1
197,1
198,2
199,2
201,1
202,3
204,2
205,2
206,1
207,2
209,4
210,2
211,4
212,3
213,3
214,1
215,1
216,2
217,1
218,1
219,1
220,2
222,2
223,2
224,3
226,1
227,5
228,4
229,2
230,2
232,2
234,2
235,1
236,1
237,1
238,2
240,3
241,2
242,1
243,1
244,2
247,1
249,1
250,2
251,2
252,2
254,1
255,3
257,3
258,2
259,4
260,3
261,1
263,2
264,2
265,1
266,2
268,2
269,1
270,1
271,3
272,1
273,2
274,4
275,3
276,2
277,2
278,2
280,1
281,1
282,4
283,3
284,3
285,1
286,1
287,2
288,1
290,1
291,1
292,2
293,4
294,1
295,1
296,1
297,1
298,2
300,1
301,3
302,2
303,1
304,1
305,3
306,1
307,3
308,1
309,3
310,5
314,2
315,2
316,1
317,1
318,5
319,3
320,1
322,1
323,4
324,4
325,1
326,2
327,1
331,1
332,1
333,1
334,3
336,3
338,1
339,1
340,1
341,2
342,2
343,1
344,3
347,2
348,5
349,2
350,1
351,4
352,1
353,3
354,2
356,3
358,1
359,2
360,2
361,1
362,3
365,2
366,2
367,2
368,2
369,3
370,2
372,2
373,4
374,4
375,3
377,1
378,2
379,1
380,4
382,2
383,3
384,2
385,3
387,2
388,1
389,2
390,4
391,1
392,3
393,1
394,1
395,2
396,3
398,1
399,2
400,1
401,3
402,1
403,2
404,2
405,2
406,2
407,4
408,1
410,7
411,4
412,1
413,6
414,3
415,2
416,7
417,5
418,6
419,2
420,13
421,8
422,2
423,7
424,10
425,8
426,6
427,5
428,3
429,9
430,4
431,7
432,4
433,6
434,6
435,5
436,5
437,3
438,7
439,6
440,2
441,3
442,9
444,8
445,4
446,4
447,3
448,2
449,3
450,6
451,1
453,3
454,4
455,1
456,2
457,5
458,4
459,1
460,3
462,4
463,3
464,2
465,5
466,2
467,1
468,2
469,2
470,3
471,1
472,2
473,4
474,3
475,4
476,2
477,1
478,2
479,3
480,2
481,2
482,1
483,2
484,2
485,4
486,2
487,4
488,4
489,1
490,5
492,4
493,1
494,3
495,4
496,3
497,2
498,1
499,1
500,1
501,2
502,2
503,3
504,4
505,2
506,2
507,1
508,1
509,3
510,2
511,2
512,3
513,2
514,3
515,3
516,1
517,2
518,2
519,4
520,3
522,1
523,1
525,1
526,6
527,2
528,1
529,3
530,2
531,1
533,2
534,4
535,2
536,2
537,2
538,1
539,1
540,1
541,3
542,1
543,2
544,2
545,3
546,1
547,2
548,3
549,1
550,2
551,1
552,2
553,7
554,1
555,3
557,1
558,3
559,7
560,2
561,2
562,2
563,1
564,2
566,4
568,3
569,3
570,2
571,3
572,6
573,3
574,3
575,2
576,1
578,1
579,1
580,2
581,1
582,2
583,4
584,1
585,2
586,3
587,1
588,6
589,1
590,2
591,1
592,1
593,1
594,3
595,5
596,1
597,3
598,5
600,3
601,4
602,5
603,4
604,1
605,2
607,3
608,4
610,1
612,2
614,4
616,4
618,2
619,4
620,2
621,1
622,4
623,5
624,3
625,1
626,4
628,4
629,4
630,3
631,1
632,2
633,4
635,2
636,1
637,3
639,2
640,1
641,1
643,1
644,3
645,2
646,2
647,1
648,5
649,2
650,4
651,1
652,3
654,1
655,5
656,1
657,3
658,3
659,3
660,1
661,2
662,2
663,1
664,1
666,3
667,1
668,3
669,2
670,2
671,3
672,3
673,1
674,2
675,1
676,2
677,5
678,3
679,4
680,2
681,1
682,3
683,3
684,1
685,5
687,1
688,2
689,3
690,1
691,2
693,2
694,9
695,7
696,3
697,2
698,2
699,1
700,2
701,2
702,4
703,2
704,1
705,3
707,6
708,1
709,1
710,1
711,2
712,2
713,5
714,2
715,1
716,4
717,2
718,1
719,2
720,2
721,2
722,1
723,2
724,3
725,2
726,2
728,4
729,1
730,1
731,1
732,2
733,2
734,4
735,1
737,4
739,4
740,1
741,3
742,2
743,2
744,1
745,2
746,1
747,3
748,3
749,2
751,3
752,2
755,1
756,1
757,5
758,1
759,2
760,5
761,4
762,5
763,3
764,3
766,2
767,1
768,4
769,2
770,4
771,3
772,4
773,1
774,2
776,2
777,1
778,1
780,2
783,2
784,2
785,2
786,1
787,1
788,1
789,5
790,4
791,3
794,3
795,4
796,1
797,2
798,3
799,1
800,1
802,2
803,5
804,1
805,1
806,1
807,4
808,6
809,5
810,2
811,3
812,1
813,3
814,2
815,1
816,4
817,1
818,2
819,2
820,3
821,5
822,2
823,4
824,2
825,2
826,1
827,1
828,7
829,1
830,1
831,2
832,2
833,2
834,5
835,4
836,2
837,3
839,4
840,1
841,2
842,1
843,2
844,2
845,3
846,1
847,2
849,1
851,1
852,2
853,1
854,4
855,2
856,1
857,1
858,3
859,1
860,2
861,1
862,1
863,2
864,2
865,6
866,1
867,3
868,2
869,2
871,1
872,2
873,3
875,3
877,1
878,3
880,2
881,5
882,3
883,1
884,2
885,3
886,1
887,1
888,2
889,6
891,1
892,5
893,1
894,1
895,2
896,3
897,2
898,2
899,2
900,1
902,1
903,4
904,3
905,1
906,2
907,3
908,4
909,1
910,2
911,2
913,2
914,3
915,2
916,3
917,1
918,4
919,1
920,2
922,4
923,3
925,5
926,2
928,2
929,2
930,3
931,3
932,2
933,2
934,1
935,1
936,2
937,1
938,5
939,3
940,3
941,3
942,4
943,1
944,1
945,3
946,1
948,1
949,1
951,3
952,2
953,3
954,1
955,2
956,5
957,2
958,3
960,2
961,2
962,2
963,1
964,4
965,5
967,1
968,1
969,1
971,2
972,4
973,2
974,5
975,1
976,1
977,1
978,2
979,2
980,3
981,1
982,3
983,4
984,4
985,1
986,4
987,3
988,6
989,2
990,2
991,2
992,3
993,3
995,1
996,5
997,3
998,4
999,1
1000,1
1001,5
1002,2
1004,4
1005,1
1006,2
1007,3
1008,2
1009,2
1010,3
1011,4
1012,3
1013,1
1014,7
1015,1
1016,4
1017,4
1018,3
1019,3
1020,2
1021,3
1022,1
1023,1
1025,3
1026,3
1027,2
1028,1
1029,1
1030,3
1031,2
1033,1
1034,4
1036,1
1037,5
1038,1
1039,3
1040,2
1041,5
1042,2
1043,4
1044,1
1045,1
1048,2
1049,3
1050,3
1051,2
1052,1
1054,2
1055,1
1056,1
1058,5
1059,5
1060,2
1061,1
1063,4
1064,3
1065,4
1066,1
1067,1
1068,1
1069,1
1070,1
1071,1
1072,1
1073,3
1074,2
1075,4
1076,1
1078,7
1079,1
1081,3
1082,1
1083,3
1084,2
1085,2
1086,3
1087,3
1088,1
1089,6
1090,4
1091,7
1092,1
1093,1
1096,1
1097,3
1098,1
1100,2
1101,2
1102,1
1103,2
1104,1
1105,1
1106,3
1107,2
1108,1
1109,3
1111,1
1112,3
1113,3
1115,3
1116,3
1117,1
1118,4
1119,4
1120,2
1121,4
1122,1
1123,1
1124,4
1125,7
1126,3
1127,3
1128,2
1129,1
1130,3
1131,1
1132,2
1133,4
1134,1
1135,3
1136,2
1137,2
1138,1
1139,6
1140,1
1141,2
1142,4
1143,2
1144,1
1145,2
1146,7
1147,2
1148,3
1150,3
1151,4
1152,2
1153,4
1154,2
1155,1
1156,5
1157,4
1158,2
1160,2
1161,4
1162,1
1163,1
1164,1
1166,2
1167,1
1168,4
1169,1
1170,4
1171,3
1172,2
1173,4
1174,3
1175,5
1176,1
1178,5
1180,3
1181,1
1182,1
1183,5
1184,3
1185,3
1186,2
1187,2
1188,6
1189,1
1190,5
1191,3
1193,1
1194,1
1195,2
1196,3
1197,5
1198,2
1199,2
1200,2
1201,1
1202,5
1203,4
1204,4
