Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,554,1118
Aaron_Sorkin_,603,1199
Abdel_Nasser_Assidi_,122,337
Abdoulaye_Wade_,1030,1548
Abdullah_,274,677
Abdullah_Gul_,866,1448
Abdullah_al-Attiyah_,153,416
Abdullatif_Sener_,989,1523
Abel_Pacheco_,1141,1596
Abid_Hamid_Mahmud_Al-Tikriti_,442,957
Adam_Sandler_,264,657
Adam_Scott_,959,1504
Adel_Al-Jubeir_,236,600
Adolfo_Aguilar_Zinser_,575,1147
Adolfo_Rodriguez_Saa_,486,1021
Adrian_McPherson_,1357,1651
Adrian_Nastase_,54,158
Adrien_Brody_,264,658
Ahmad_Masood_,301,723
Ahmed_Chalabi_,385,866
Ahmet_Necdet_Sezer_,938,1493
Ai_Sugiyama_,78,223
Aicha_El_Ouafi_,166,449
Aitor_Gonzalez_,600,1193
Akbar_Hashemi_Rafsanjani_,241,610
Akhmed_Zakayev_,185,494
Al_Davis_,1128,1591
Al_Gore_,429,937
Al_Pacino_,184,491
Al_Sharpton_,475,1008
Alan_Ball_,715,1335
Alan_Greenspan_,622,1231
Alan_Mulally_,376,852
Alastair_Campbell_,931,1490
Albert_Costa_,551,1111
Alberto_Fujimori_,654,1275
Alberto_Ruiz_Gallardon_,226,578
Albrecht_Mentz_,897,1467
Aldo_Paredes_,1428,1667
Alec_Baldwin_,84,237
Alejandro_Atchugarry_,252,634
Alejandro_Avila_,1164,1602
Alejandro_Toledo_,293,709
Aleksander_Kwasniewski_,1213,1614
Alex_Barros_,353,819
Alex_Penelas_,149,406
Alex_Sink_,587,1172
Alexander_Downer_,119,329
Alexander_Losyukov_,434,945
Alexander_Rumyantsev_,412,909
Alexandra_Stevenson_,744,1361
Alexandra_Vodjanikova_,19,55
Ali_Abbas_,176,472
Ali_Khamenei_,391,875
Ali_Naimi_,87,245
Alice_Fisher_,686,1301
Alicia_Silverstone_,71,205
Alimzhan_Tokhtakhounov_,198,520
Alison_Lohman_,262,654
Allen_Iverson_,1301,1639
Allison_Janney_,329,767
Allyson_Felix_,609,1212
Alvaro_Noboa_,392,877
Alvaro_Silva_Calderon_,65,189
Alvaro_Uribe_,513,1060
Amanda_Beard_,26,76
Amanda_Bynes_,57,166
Amanda_Coetzer_,1078,1571
Amber_Tamblyn_,32,93
Amelia_Vega_,36,105
Amelie_Mauresmo_,1361,1653
Amer_al-Saadi_,268,666
Amram_Mitzna_,585,1167
Ana_Guevara_,989,1524
Ana_Palacio_,3,7
Anastasia_Myskina_,1525,1676
Anders_Ebbeson_,139,380
Anders_Fogh_Rasmussen_,315,742
Andre_Agassi_,763,1383
Andrei_Mikhnevich_,637,1252
Andrew_Bunner_,407,901
Andrew_Cuomo_,166,450
Andrew_Niccol_,910,1479
Andrew_Weissmann_,358,825
Andy_Hebb_,372,846
Andy_Roddick_,685,1299
Angela_Bassett_,351,816
Angela_Lansbury_,25,73
Angela_Merkel_,94,264
Angelina_Jolie_,241,611
Angelo_Reyes_,400,889
Anibal_Ibarra_,73,209
Ann_Veneman_,207,535
Anna_Kournikova_,406,899
Anna_Nicole_Smith_,126,347
Anne_Krueger_,846,1431
