Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,3243,1286
Aaron_Sorkin_,2834,1051
Abdel_Nasser_Assidi_,2614,906
Abdoulaye_Wade_,4149,1614
Abdullah_,2253,660
Abdullah_Gul_,2768,1003
Abdullah_al-Attiyah_,3103,1204
Abdullatif_Sener_,3637,1473
Abel_Pacheco_,3984,1581
Abid_Hamid_Mahmud_Al-Tikriti_,3012,1154
Adam_Sandler_,1076,99
Adam_Scott_,4200,1621
Adel_Al-Jubeir_,2389,738
Adolfo_Aguilar_Zinser_,2383,735
Adolfo_Rodriguez_Saa_,2241,650
Adrian_McPherson_,4608,1667
Adrian_Nastase_,2738,984
Adrien_Brody_,1577,297
Ahmad_Masood_,1931,475
Ahmed_Chalabi_,1587,304
Ahmet_Necdet_Sezer_,3011,1152
Ai_Sugiyama_,2061,553
Aicha_El_Ouafi_,1521,261
Aitor_Gonzalez_,3835,1545
Akbar_Hashemi_Rafsanjani_,2015,522
Akhmed_Zakayev_,2595,898
Al_Davis_,3721,1508
Al_Gore_,2735,983
Al_Pacino_,1594,307
Al_Sharpton_,3355,1348
Alan_Ball_,3063,1187
Alan_Greenspan_,3252,1292
Alan_Mulally_,2280,674
Alastair_Campbell_,3947,1572
Albert_Costa_,3715,1503
Alberto_Fujimori_,2432,772
Alberto_Ruiz_Gallardon_,1591,306
Albrecht_Mentz_,3134,1225
Aldo_Paredes_,4395,1645
Alec_Baldwin_,1959,492
Alejandro_Atchugarry_,1652,333
Alejandro_Avila_,4263,1631
Alejandro_Toledo_,1667,343
Aleksander_Kwasniewski_,3877,1556
Alex_Barros_,2006,515
Alex_Penelas_,966,71
Alex_Sink_,2970,1127
Alexander_Downer_,761,35
Alexander_Losyukov_,3174,1245
Alexander_Rumyantsev_,2556,870
Alexandra_Stevenson_,3590,1458
Alexandra_Vodjanikova_,2501,822
Ali_Abbas_,1933,476
Ali_Khamenei_,3119,1215
Ali_Naimi_,1736,374
Alice_Fisher_,3493,1421
Alicia_Silverstone_,2496,819
Alimzhan_Tokhtakhounov_,2354,718
Alison_Lohman_,971,73
Allen_Iverson_,4030,1595
Allison_Janney_,2147,592
Allyson_Felix_,2974,1129
Alvaro_Noboa_,1928,474
Alvaro_Silva_Calderon_,1362,192
Alvaro_Uribe_,3115,1210
Amanda_Beard_,2028,537
Amanda_Bynes_,823,45
Amanda_Coetzer_,3717,1505
Amber_Tamblyn_,1131,117
Amelia_Vega_,717,31
Amelie_Mauresmo_,4631,1668
Amer_al-Saadi_,2233,642
Amram_Mitzna_,2287,677
Ana_Guevara_,3898,1560
Ana_Palacio_,1704,364
Anastasia_Myskina_,4660,1669
Anders_Ebbeson_,2004,513
Anders_Fogh_Rasmussen_,2907,1087
Andre_Agassi_,3112,1208
Andrei_Mikhnevich_,3267,1301
Andrew_Bunner_,3637,1474
Andrew_Cuomo_,1503,255
Andrew_Niccol_,3391,1372
Andrew_Weissmann_,3386,1367
Andy_Hebb_,3481,1417
Andy_Roddick_,3032,1171
Angela_Bassett_,3157,1241
Angela_Lansbury_,2451,782
Angela_Merkel_,1164,128
Angelina_Jolie_,1718,368
Angelo_Reyes_,2777,1012
