Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.923333,1172
Aaron_Sorkin_,0.937092,1232
Abdel_Nasser_Assidi_,0.653056,45
Abdoulaye_Wade_,1.0094,1446
Abdullah_,0.910579,1124
Abdullah_Gul_,0.801502,549
Abdullah_al-Attiyah_,0.995912,1403
Abdullatif_Sener_,0.726711,212
Abel_Pacheco_,1.01521,1462
Abid_Hamid_Mahmud_Al-Tikriti_,0.80262,556
Adam_Sandler_,0.691743,112
Adam_Scott_,0.737702,260
Adel_Al-Jubeir_,0.943653,1259
Adolfo_Aguilar_Zinser_,0.825498,670
Adolfo_Rodriguez_Saa_,0.770687,398
Adrian_McPherson_,1.01008,1447
Adrian_Nastase_,0.884,979
Adrien_Brody_,0.730815,230
Ahmad_Masood_,0.971388,1340
Ahmed_Chalabi_,0.876576,949
Ahmet_Necdet_Sezer_,0.745225,285
Ai_Sugiyama_,0.97313,1346
Aicha_El_Ouafi_,0.833773,719
Aitor_Gonzalez_,1.02467,1480
Akbar_Hashemi_Rafsanjani_,0.944644,1260
Akhmed_Zakayev_,0.752529,319
Al_Davis_,1.17409,1654
Al_Gore_,0.982134,1365
Al_Pacino_,1.21359,1667
Al_Sharpton_,0.934661,1221
Alan_Ball_,1.05745,1538
Alan_Greenspan_,0.847689,806
Alan_Mulally_,0.901198,1076
Alastair_Campbell_,1.21592,1669
Albert_Costa_,1.00074,1424
Alberto_Fujimori_,0.840046,753
Alberto_Ruiz_Gallardon_,0.716262,184
Albrecht_Mentz_,1.02467,1479
Aldo_Paredes_,1.11965,1614
Alec_Baldwin_,0.746398,290
Alejandro_Atchugarry_,0.808352,589
Alejandro_Avila_,0.939998,1247
Alejandro_Toledo_,0.931795,1209
Aleksander_Kwasniewski_,0.802446,554
Alex_Barros_,0.984249,1375
Alex_Penelas_,0.840404,756
Alex_Sink_,0.913249,1132
Alexander_Downer_,0.661692,54
Alexander_Losyukov_,0.888896,1009
Alexander_Rumyantsev_,0.968949,1332
Alexandra_Stevenson_,0.864822,888
Alexandra_Vodjanikova_,0.83692,734
Ali_Abbas_,0.917519,1151
Ali_Khamenei_,1.14205,1636
Ali_Naimi_,1.03178,1493
Alice_Fisher_,0.77049,397
Alicia_Silverstone_,0.968821,1330
Alimzhan_Tokhtakhounov_,0.838421,740
Alison_Lohman_,0.894722,1039
Allen_Iverson_,0.916718,1144
Allison_Janney_,0.891095,1020
Allyson_Felix_,1.04776,1521
Alvaro_Noboa_,0.824877,663
Alvaro_Silva_Calderon_,0.789652,490
Alvaro_Uribe_,0.757178,351
Amanda_Beard_,0.769982,393
Amanda_Bynes_,0.659167,50
Amanda_Coetzer_,1.06386,1550
Amber_Tamblyn_,0.89712,1057
Amelia_Vega_,0.611019,16
Amelie_Mauresmo_,1.01224,1452
Amer_al-Saadi_,0.786104,477
Amram_Mitzna_,1.11055,1609
Ana_Guevara_,0.693872,119
Ana_Palacio_,1.01618,1464
Anastasia_Myskina_,0.924669,1180
Anders_Ebbeson_,0.980434,1360
Anders_Fogh_Rasmussen_,0.968855,1331
Andre_Agassi_,1.06818,1558
Andrei_Mikhnevich_,0.866416,896
