Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,114084,731
Aaron_Sorkin_,105857,545
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,120842,889
Abdullah_,127161,1091
Abdullah_Gul_,139378,1358
Abdullah_al-Attiyah_,128931,1139
Abdullatif_Sener_,147330,1504
Abel_Pacheco_,139560,1364
Abid_Hamid_Mahmud_Al-Tikriti_,113349,711
Adam_Sandler_,115283,758
Adam_Scott_,122700,948
Adolfo_Aguilar_Zinser_,117792,827
Adolfo_Rodriguez_Saa_,153776,1564
Adrian_McPherson_,106447,561
Adrian_Nastase_,77704.8,156
Adrien_Brody_,138014,1336
Ahmad_Masood_,135704,1292
Ahmed_Chalabi_,138004,1335
Ahmet_Necdet_Sezer_,77347.8,154
Ai_Sugiyama_,79175,163
Aicha_El_Ouafi_,129305,1148
Aitor_Gonzalez_,164740,1635
Akbar_Hashemi_Rafsanjani_,132978,1223
Akhmed_Zakayev_,72351.8,120
Al_Davis_,125336,1029
Al_Gore_,94655.5,333
Al_Pacino_,106206,551
Al_Sharpton_,145557,1475
Alan_Ball_,116975,805
Alan_Greenspan_,141119,1406
Alan_Mulally_,105423,535
Alastair_Campbell_,57159,82
Albert_Costa_,102602,469
Alberto_Fujimori_,115905,773
Alberto_Ruiz_Gallardon_,120726,884
Albrecht_Mentz_,117555,824
Aldo_Paredes_,97455,367
Alec_Baldwin_,104457,513
Alejandro_Atchugarry_,106939,571
Alejandro_Avila_,134539,1263
Alejandro_Toledo_,90532.3,278
Aleksander_Kwasniewski_,95057,340
Alex_Barros_,0,2
Alex_Penelas_,117406,821
Alex_Sink_,110567,643
Alexander_Downer_,154580,1571
Alexander_Losyukov_,108672,601
Alexander_Rumyantsev_,169907,1656
Alexandra_Stevenson_,122112,933
Alexandra_Vodjanikova_,119458,861
Ali_Abbas_,137199,1321
Ali_Khamenei_,124665,1010
Ali_Naimi_,126267,1061
Alice_Fisher_,0,3
Alicia_Silverstone_,117988,832
Alimzhan_Tokhtakhounov_,134331,1258
Alison_Lohman_,119019,852
Allen_Iverson_,111726,666
Allison_Janney_,139756,1370
Allyson_Felix_,141160,1410
Alvaro_Noboa_,128450,1128
Alvaro_Silva_Calderon_,157864,1601
Alvaro_Uribe_,105614,541
Amanda_Beard_,118212,836
Amanda_Bynes_,135412,1283
Amanda_Coetzer_,122793,952
Amber_Tamblyn_,125319,1028
Amelia_Vega_,158899,1607
Amelie_Mauresmo_,147615,1508
Amer_al-Saadi_,153897,1565
Amram_Mitzna_,72712,122
Ana_Guevara_,126767,1075
Ana_Palacio_,112689,692
Anastasia_Myskina_,91749.6,302
Anders_Ebbeson_,135064,1276
Anders_Fogh_Rasmussen_,122167,936
Andre_Agassi_,111929,673
Andrei_Mikhnevich_,0,4
Andrew_Bunner_,131922,1198
Andrew_Cuomo_,102005,450
Andrew_Niccol_,108636,599
Andrew_Weissmann_,135138,1277
Andy_Hebb_,54779,79
Andy_Roddick_,152479,1550
Angela_Bassett_,101821,446
Angela_Lansbury_,0,5
Angela_Merkel_,140244,1385
Angelina_Jolie_,97029,362
Angelo_Reyes_,110119,632
Anibal_Ibarra_,122485,942
