Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,82176.3,212
Aaron_Sorkin_,120021,1014
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,103761,594
Abdullah_,106344,665
Abdullah_Gul_,113653,868
Abdullah_al-Attiyah_,131522,1298
Abdullatif_Sener_,105348,635
Abel_Pacheco_,125449,1161
Abid_Hamid_Mahmud_Al-Tikriti_,158869,1627
Adam_Sandler_,109943,753
Adam_Scott_,99129,498
Adel_Al-Jubeir_,89581.5,309
Adolfo_Aguilar_Zinser_,142714,1475
Adolfo_Rodriguez_Saa_,154546,1600
Adrian_McPherson_,101674,545
Adrian_Nastase_,96686.7,456
Adrien_Brody_,116968,942
Ahmad_Masood_,142219,1467
Ahmed_Chalabi_,123420,1102
Ahmet_Necdet_Sezer_,117203,946
Ai_Sugiyama_,135862,1376
Aicha_El_Ouafi_,120642,1033
Aitor_Gonzalez_,0,2
Akbar_Hashemi_Rafsanjani_,124724,1138
Akhmed_Zakayev_,124633,1131
Al_Davis_,88008.8,287
Al_Gore_,120564,1030
Al_Pacino_,139858,1435
Al_Sharpton_,127290,1209
Alan_Ball_,101993,551
Alan_Greenspan_,142556,1473
Alan_Mulally_,43218.5,59
Alastair_Campbell_,83499.3,226
Albert_Costa_,127143,1202
Alberto_Fujimori_,95899.7,440
Alberto_Ruiz_Gallardon_,129243,1251
Albrecht_Mentz_,0,3
Aldo_Paredes_,137584,1408
Alec_Baldwin_,130951,1289
Alejandro_Atchugarry_,176782,1670
Alejandro_Avila_,95034,423
Alejandro_Toledo_,110835,785
Aleksander_Kwasniewski_,102282,557
Alex_Barros_,161390,1639
Alex_Penelas_,135788,1375
Alex_Sink_,119759,1007
Alexander_Downer_,140844,1448
Alexander_Losyukov_,98380.8,483
Alexander_Rumyantsev_,122986,1089
Alexandra_Stevenson_,131159,1293
Alexandra_Vodjanikova_,130297,1271
Ali_Abbas_,101404,539
Ali_Khamenei_,0,4
Ali_Naimi_,89329,306
Alice_Fisher_,96458.2,451
Alicia_Silverstone_,97488,465
Alimzhan_Tokhtakhounov_,104735,618
Alison_Lohman_,106005,655
Allen_Iverson_,90379,325
Allison_Janney_,137719,1412
Allyson_Felix_,96282.5,449
Alvaro_Noboa_,137218,1399
Alvaro_Silva_Calderon_,99885,510
Alvaro_Uribe_,77630,159
Amanda_Beard_,72776.8,130
Amanda_Bynes_,111225,800
Amanda_Coetzer_,110029,756
Amber_Tamblyn_,107430,694
Amelia_Vega_,105055,628
Amelie_Mauresmo_,132510,1319
Amer_al-Saadi_,105773,650
Amram_Mitzna_,102570,566
Ana_Guevara_,136633,1388
Ana_Palacio_,85803.5,250
Anastasia_Myskina_,98711.8,490
Anders_Ebbeson_,162420,1643
Anders_Fogh_Rasmussen_,140456,1443
Andrei_Mikhnevich_,128603,1238
Andrew_Bunner_,100875,530
Andrew_Cuomo_,148538,1548
Andrew_Niccol_,96115.2,447
Andrew_Weissmann_,103606,592
Andy_Hebb_,110734,781
Andy_Roddick_,150798,1567
Angela_Bassett_,126803,1198
Angela_Lansbury_,145071,1507
Angela_Merkel_,136984,1397
Angelina_Jolie_,52207.8,64
