Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1862,410
Aaron_Sorkin_,2684,976
Abdel_Nasser_Assidi_,2486,838
Abdoulaye_Wade_,3432,1412
Abdullah_,2144,591
Abdullah_Gul_,2008,492
Abdullah_al-Attiyah_,3005,1196
Abdullatif_Sener_,2196,618
Abel_Pacheco_,2360,746
Abid_Hamid_Mahmud_Al-Tikriti_,3739,1521
Adam_Sandler_,2350,739
Adam_Scott_,4136,1627
Adel_Al-Jubeir_,3413,1402
Adolfo_Aguilar_Zinser_,1815,371
Adolfo_Rodriguez_Saa_,931,46
Adrian_McPherson_,1858,403
Adrian_Nastase_,2708,988
Adrien_Brody_,3325,1367
Ahmad_Masood_,2505,850
Ahmed_Chalabi_,1523,212
Ahmet_Necdet_Sezer_,3310,1359
Ai_Sugiyama_,2278,677
Aicha_El_Ouafi_,1842,389
Aitor_Gonzalez_,2510,857
Akbar_Hashemi_Rafsanjani_,2616,927
Akhmed_Zakayev_,1521,209
Al_Davis_,2104,553
Al_Gore_,3061,1223
Al_Pacino_,2859,1089
Al_Sharpton_,3180,1299
Alan_Ball_,2265,665
Alan_Greenspan_,2629,935
Alan_Mulally_,1930,450
Alastair_Campbell_,1679,296
Albert_Costa_,3697,1504
Alberto_Fujimori_,1971,473
Alberto_Ruiz_Gallardon_,541,8
Albrecht_Mentz_,3235,1328
Aldo_Paredes_,836,31
Alec_Baldwin_,2119,565
Alejandro_Atchugarry_,1669,289
Alejandro_Avila_,1771,342
Alejandro_Toledo_,2527,873
Aleksander_Kwasniewski_,3973,1587
Alex_Barros_,1428,174
Alex_Penelas_,3030,1208
Alex_Sink_,3836,1552
Alexander_Downer_,1131,85
Alexander_Losyukov_,3040,1212
Alexander_Rumyantsev_,1452,181
Alexandra_Stevenson_,4030,1602
Alexandra_Vodjanikova_,2461,827
Ali_Abbas_,2957,1166
Ali_Khamenei_,2163,604
Ali_Naimi_,1587,242
Alice_Fisher_,2887,1111
Alicia_Silverstone_,3867,1564
Alimzhan_Tokhtakhounov_,2493,842
Alison_Lohman_,2822,1064
Allen_Iverson_,2886,1110
Allison_Janney_,2572,900
Allyson_Felix_,1800,359
Alvaro_Noboa_,2916,1127
Alvaro_Silva_Calderon_,2828,1070
Alvaro_Uribe_,3058,1222
Amanda_Beard_,3136,1266
Amanda_Bynes_,2053,523
Amanda_Coetzer_,2588,913
Amber_Tamblyn_,3247,1335
Amelia_Vega_,3073,1230
Amelie_Mauresmo_,4625,1672
Amer_al-Saadi_,2197,619
Amram_Mitzna_,1790,351
Ana_Guevara_,4784,1679
Ana_Palacio_,2436,810
Anastasia_Myskina_,2119,566
Anders_Ebbeson_,3509,1443
Anders_Fogh_Rasmussen_,2036,509
Andre_Agassi_,3487,1435
Andrei_Mikhnevich_,1590,244
Andrew_Bunner_,1197,103
Andrew_Cuomo_,1831,379
Andrew_Niccol_,2827,1067
Andrew_Weissmann_,3341,1377
Andy_Hebb_,1988,480
Andy_Roddick_,2827,1068
Angela_Bassett_,3243,1332
Angela_Lansbury_,2248,650
Angela_Merkel_,3161,1284
Angelina_Jolie_,2310,704
Angelo_Reyes_,4060,1611
