Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,109251,400
Aaron_Sorkin_,125279,805
Abdel_Nasser_Assidi_,83138,165
Abdoulaye_Wade_,124205,770
Abdullah_,126874,846
Abdullah_Gul_,162450,1602
Abdullah_al-Attiyah_,100864,282
Abdullatif_Sener_,139126,1201
Abel_Pacheco_,123598,750
Abid_Hamid_Mahmud_Al-Tikriti_,144029,1322
Adam_Sandler_,109127,397
Adam_Scott_,129441,918
Adel_Al-Jubeir_,150158,1463
Adolfo_Aguilar_Zinser_,102025,297
Adolfo_Rodriguez_Saa_,0,1
Adrian_McPherson_,0,2
Adrian_Nastase_,130268,957
Adrien_Brody_,166449,1622
Ahmad_Masood_,133638,1054
Ahmed_Chalabi_,136460,1131
Ahmet_Necdet_Sezer_,129575,928
Ai_Sugiyama_,129075,904
Aicha_El_Ouafi_,95401,231
Aitor_Gonzalez_,0,3
Akbar_Hashemi_Rafsanjani_,185619,1671
Akhmed_Zakayev_,111259,433
Al_Davis_,117445,588
Al_Gore_,126552,837
Al_Pacino_,128571,886
Al_Sharpton_,141345,1264
Alan_Ball_,118845,622
Alan_Greenspan_,143138,1298
Alan_Mulally_,0,4
Alastair_Campbell_,96483.5,242
Albert_Costa_,124381,775
Alberto_Fujimori_,0,5
Alberto_Ruiz_Gallardon_,78816,155
Albrecht_Mentz_,129000,902
Aldo_Paredes_,103141,312
Alec_Baldwin_,114664,511
Alejandro_Atchugarry_,111871,443
Alejandro_Avila_,98493,261
Alejandro_Toledo_,128961,900
Aleksander_Kwasniewski_,140909,1254
Alex_Barros_,127447,861
Alex_Penelas_,150762,1480
Alex_Sink_,135937,1114
Alexander_Downer_,105584,333
Alexander_Losyukov_,126625,839
Alexander_Rumyantsev_,83723,167
Alexandra_Stevenson_,134619,1082
Alexandra_Vodjanikova_,0,6
Ali_Abbas_,134917,1089
Ali_Khamenei_,91999,204
Ali_Naimi_,85234,175
Alice_Fisher_,147928,1416
Alicia_Silverstone_,166988,1625
Alimzhan_Tokhtakhounov_,0,7
Alison_Lohman_,121930,698
Allen_Iverson_,0,8
Allison_Janney_,0,9
Allyson_Felix_,95107,227
Alvaro_Noboa_,148056,1419
Alvaro_Silva_Calderon_,144264,1325
Alvaro_Uribe_,145119,1360
Amanda_Beard_,169651,1637
Amanda_Bynes_,0,10
Amanda_Coetzer_,139794,1222
Amber_Tamblyn_,146744,1388
Amelia_Vega_,154748,1537
Amelie_Mauresmo_,185692,1672
Amer_al-Saadi_,155629,1552
Amram_Mitzna_,103056,310
Ana_Guevara_,160807,1591
Ana_Palacio_,146017,1379
Anastasia_Myskina_,98336,257
Anders_Ebbeson_,151080,1488
Anders_Fogh_Rasmussen_,101603,290
Andre_Agassi_,133036,1037
Andrei_Mikhnevich_,108839,389
Andrew_Bunner_,115274,526
Andrew_Cuomo_,107545,368
Andrew_Niccol_,119094,629
Andrew_Weissmann_,126839,845
Andy_Hebb_,121245,684
Andy_Roddick_,123178,736
Angela_Bassett_,129546,925
Angela_Lansbury_,104394,321
Angela_Merkel_,195550,1677
Angelina_Jolie_,140936,1255
Angelo_Reyes_,141250,1262
Anibal_Ibarra_,107761,371
