Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,539,1120
Aaron_Sorkin_,542,1124
Abdel_Nasser_Assidi_,382,872
Abdoulaye_Wade_,1102,1597
Abdullah_,1241,1643
Abdullah_Gul_,894,1483
Abdullah_al-Attiyah_,494,1056
Abdullatif_Sener_,437,967
Abel_Pacheco_,389,879
Abid_Hamid_Mahmud_Al-Tikriti_,728,1353
Adam_Sandler_,32,93
Adam_Scott_,488,1046
Adel_Al-Jubeir_,386,877
Adolfo_Aguilar_Zinser_,546,1130
Adolfo_Rodriguez_Saa_,789,1406
Adrian_McPherson_,844,1455
Adrian_Nastase_,1299,1656
Adrien_Brody_,243,621
Ahmad_Masood_,680,1307
Ahmed_Chalabi_,392,884
Ahmet_Necdet_Sezer_,658,1280
Ai_Sugiyama_,49,144
Aicha_El_Ouafi_,1,1
Aitor_Gonzalez_,637,1255
Akbar_Hashemi_Rafsanjani_,257,648
Akhmed_Zakayev_,774,1394
Al_Davis_,285,704
Al_Gore_,37,108
Al_Pacino_,2,4
Al_Sharpton_,252,639
Alan_Ball_,714,1338
Alan_Greenspan_,834,1447
Alan_Mulally_,224,582
Alastair_Campbell_,260,651
Albert_Costa_,87,250
Alberto_Fujimori_,1158,1623
Alberto_Ruiz_Gallardon_,303,743
Albrecht_Mentz_,552,1137
Aldo_Paredes_,3,7
Alec_Baldwin_,804,1419
Alejandro_Atchugarry_,350,825
Alejandro_Avila_,4,10
Alejandro_Toledo_,398,893
Aleksander_Kwasniewski_,855,1463
Alex_Barros_,5,13
Alex_Penelas_,111,319
Alex_Sink_,577,1174
Alexander_Downer_,165,463
Alexander_Losyukov_,261,653
Alexander_Rumyantsev_,205,546
Alexandra_Stevenson_,718,1345
Alexandra_Vodjanikova_,663,1286
Ali_Abbas_,361,842
Ali_Khamenei_,414,924
Ali_Naimi_,623,1236
Alice_Fisher_,586,1190
Alicia_Silverstone_,527,1104
Alimzhan_Tokhtakhounov_,85,244
Alison_Lohman_,6,16
Allen_Iverson_,480,1036
Allison_Janney_,106,304
Allyson_Felix_,1176,1627
Alvaro_Noboa_,1035,1571
Alvaro_Silva_Calderon_,943,1521
Alvaro_Uribe_,172,481
Amanda_Beard_,287,708
Amanda_Bynes_,55,161
Amanda_Coetzer_,956,1525
Amber_Tamblyn_,8,22
Amelia_Vega_,294,725
Amelie_Mauresmo_,247,627
Amer_al-Saadi_,175,487
Amram_Mitzna_,624,1237
Ana_Guevara_,42,123
Ana_Palacio_,220,572
Anastasia_Myskina_,1005,1551
Anders_Ebbeson_,426,946
Anders_Fogh_Rasmussen_,1029,1566
Andre_Agassi_,765,1384
Andrei_Mikhnevich_,7,19
Andrew_Bunner_,405,905
Andrew_Cuomo_,171,478
Andrew_Niccol_,335,801
Andrew_Weissmann_,749,1368
Andy_Hebb_,32,94
Andy_Roddick_,746,1365
Angela_Bassett_,3,8
Angela_Lansbury_,79,229
Angela_Merkel_,46,135
Angelina_Jolie_,444,981
Angelo_Reyes_,606,1216
Anibal_Ibarra_,310,755
Ann_Veneman_,308,751
Anna_Kournikova_,393,885
Anna_Nicole_Smith_,470,1018
Anne_Krueger_,338,805
