Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.28,539
Aaron_Sorkin_,134.499,1070
Abdel_Nasser_Assidi_,158.803,1562
Abdoulaye_Wade_,177.814,1663
Abdullah_,139.14,1210
Abdullah_Gul_,106.022,284
Abdullah_al-Attiyah_,139.4,1217
Abdullatif_Sener_,131.027,968
Abel_Pacheco_,135.924,1115
Abid_Hamid_Mahmud_Al-Tikriti_,116.789,527
Adam_Sandler_,154.729,1511
Adam_Scott_,160.235,1582
Adel_Al-Jubeir_,148.605,1412
Adolfo_Aguilar_Zinser_,135.522,1102
Adolfo_Rodriguez_Saa_,90.6222,77
Adrian_McPherson_,196.332,1679
Adrian_Nastase_,136.946,1144
Adrien_Brody_,110.824,378
Ahmad_Masood_,149.2,1419
Ahmed_Chalabi_,110.732,376
Ahmet_Necdet_Sezer_,129.483,929
Ai_Sugiyama_,135.278,1096
Aicha_El_Ouafi_,151.226,1453
Aitor_Gonzalez_,170.286,1641
Akbar_Hashemi_Rafsanjani_,103.613,239
Akhmed_Zakayev_,128.85,898
Al_Davis_,149.34,1423
Al_Gore_,139.249,1213
Al_Pacino_,136.661,1136
Al_Sharpton_,144.194,1328
Alan_Ball_,123.339,709
Alan_Greenspan_,147.62,1389
Alan_Mulally_,128.874,899
Alastair_Campbell_,129.307,921
Albert_Costa_,168.739,1634
Alberto_Fujimori_,127.429,848
Alberto_Ruiz_Gallardon_,106.298,293
Albrecht_Mentz_,128.809,895
Aldo_Paredes_,148.935,1417
Alec_Baldwin_,136.268,1125
Alejandro_Atchugarry_,120.512,636
Alejandro_Avila_,160.75,1584
Alejandro_Toledo_,130.823,965
Aleksander_Kwasniewski_,138.492,1191
Alex_Barros_,109.298,349
Alex_Penelas_,106.851,305
Alex_Sink_,138.293,1185
Alexander_Downer_,105.967,282
Alexander_Losyukov_,112.947,431
Alexander_Rumyantsev_,105.973,283
Alexandra_Stevenson_,160.328,1583
Alexandra_Vodjanikova_,155.269,1520
Ali_Abbas_,91.1976,82
Ali_Khamenei_,122.166,677
Ali_Naimi_,112.33,412
Alice_Fisher_,141.144,1261
Alicia_Silverstone_,129.923,945
Alimzhan_Tokhtakhounov_,117.449,545
Alison_Lohman_,106.471,298
Allen_Iverson_,142.215,1286
Allison_Janney_,131.44,979
Allyson_Felix_,173.748,1651
Alvaro_Noboa_,154.815,1515
Alvaro_Silva_Calderon_,106.672,303
Alvaro_Uribe_,115.846,503
Amanda_Beard_,116.517,521
Amanda_Bynes_,87.5126,55
Amanda_Coetzer_,140.54,1242
Amber_Tamblyn_,109.009,344
Amelia_Vega_,104.66,256
Amelie_Mauresmo_,145.09,1338
Amer_al-Saadi_,114.073,459
Amram_Mitzna_,126.972,829
Ana_Guevara_,177.764,1662
Ana_Palacio_,101.285,202
Anastasia_Myskina_,121.898,671
Anders_Ebbeson_,162.858,1594
Anders_Fogh_Rasmussen_,166.941,1624
Andre_Agassi_,124.805,758
Andrei_Mikhnevich_,132.037,1000
Andrew_Bunner_,111.803,400
Andrew_Cuomo_,98.6048,162
Andrew_Niccol_,128.965,902
Andrew_Weissmann_,160.892,1587
Andy_Hebb_,81.6576,30
