Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,107008,289
Aaron_Sorkin_,135946,1050
Abdel_Nasser_Assidi_,124365,675
Abdoulaye_Wade_,126916,759
Abdullah_,146067,1342
Abdullah_Gul_,140926,1207
Abdullah_al-Attiyah_,121847,594
Abdullatif_Sener_,137980,1128
Abel_Pacheco_,131417,894
Abid_Hamid_Mahmud_Al-Tikriti_,88432,119
Adam_Sandler_,147504,1379
Adam_Scott_,143238,1276
Adel_Al-Jubeir_,120508,564
Adolfo_Aguilar_Zinser_,142120,1240
Adolfo_Rodriguez_Saa_,121377,582
Adrian_McPherson_,151569,1454
Adrian_Nastase_,0,1
Adrien_Brody_,146215,1345
Ahmad_Masood_,122494,617
Ahmed_Chalabi_,111471,367
Ahmet_Necdet_Sezer_,104396,259
Ai_Sugiyama_,124677,687
Aicha_El_Ouafi_,110779,355
Aitor_Gonzalez_,108101,309
Akbar_Hashemi_Rafsanjani_,134262,987
Akhmed_Zakayev_,137215,1096
Al_Davis_,122608,624
Al_Gore_,132675,936
Al_Pacino_,159728,1566
Al_Sharpton_,145491,1325
Alan_Ball_,133725,973
Alan_Greenspan_,134156,985
Alan_Mulally_,118507,518
Alastair_Campbell_,180140,1662
Albert_Costa_,107845,304
Alberto_Fujimori_,127856,792
Alberto_Ruiz_Gallardon_,93119,144
Albrecht_Mentz_,137503,1110
Aldo_Paredes_,130308,863
Alec_Baldwin_,126205,735
Alejandro_Atchugarry_,113745,413
Alejandro_Avila_,124739,691
Alejandro_Toledo_,125749,717
Aleksander_Kwasniewski_,144858,1315
Alex_Barros_,133789,974
Alex_Penelas_,146249,1347
Alex_Sink_,134043,981
Alexander_Downer_,124480,680
Alexander_Losyukov_,123582,649
Alexander_Rumyantsev_,131503,896
Alexandra_Stevenson_,121447,584
Alexandra_Vodjanikova_,166068,1607
Ali_Abbas_,133062,954
Ali_Khamenei_,0,2
Ali_Naimi_,147712,1384
Alice_Fisher_,104303,258
Alicia_Silverstone_,139551,1173
Alimzhan_Tokhtakhounov_,0,3
Alison_Lohman_,139178,1160
Allen_Iverson_,137236,1100
Allison_Janney_,143105,1270
Allyson_Felix_,137112,1092
Alvaro_Noboa_,118260,513
Alvaro_Silva_Calderon_,122370,613
Alvaro_Uribe_,115772,455
Amanda_Beard_,127450,776
Amanda_Bynes_,124718,689
Amanda_Coetzer_,102292,233
Amber_Tamblyn_,125537,713
Amelia_Vega_,143300,1277
Amelie_Mauresmo_,141578,1232
Amer_al-Saadi_,139767,1178
Amram_Mitzna_,0,4
Ana_Guevara_,108441,317
Ana_Palacio_,113278,398
Anastasia_Myskina_,137553,1113
Anders_Ebbeson_,139478,1169
Anders_Fogh_Rasmussen_,139268,1163
Andre_Agassi_,128300,813
Andrei_Mikhnevich_,92354,141
Andrew_Bunner_,0,5
Andrew_Cuomo_,136649,1070
Andrew_Niccol_,146045,1341
Andrew_Weissmann_,155554,1513
Andy_Hebb_,127876,793
Andy_Roddick_,153521,1483
Angela_Bassett_,139133,1157
Angela_Lansbury_,120778,569
Angela_Merkel_,138279,1137
Angelina_Jolie_,149850,1424
Angelo_Reyes_,136679,1071
