Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,307,747
Aaron_Sorkin_,571,1154
Abdel_Nasser_Assidi_,138,380
Abdoulaye_Wade_,268,665
Abdullah_,614,1208
Abdullah_Gul_,306,744
Abdullah_al-Attiyah_,1221,1640
Abdullatif_Sener_,980,1527
Abel_Pacheco_,309,751
Abid_Hamid_Mahmud_Al-Tikriti_,182,480
Adam_Sandler_,1052,1568
Adam_Scott_,280,688
Adel_Al-Jubeir_,631,1227
Adolfo_Aguilar_Zinser_,964,1516
Adolfo_Rodriguez_Saa_,1,1
Adrian_McPherson_,1381,1665
Adrian_Nastase_,551,1133
Adrien_Brody_,400,920
Ahmad_Masood_,904,1474
Ahmed_Chalabi_,405,928
Ahmet_Necdet_Sezer_,691,1290
Ai_Sugiyama_,288,707
Aicha_El_Ouafi_,722,1322
Aitor_Gonzalez_,1329,1661
Akbar_Hashemi_Rafsanjani_,2,4
Akhmed_Zakayev_,269,668
Al_Davis_,3,6
Al_Gore_,1216,1638
Al_Pacino_,679,1278
Al_Sharpton_,30,87
Alan_Ball_,727,1325
Alan_Greenspan_,1033,1558
Alan_Mulally_,911,1477
Alastair_Campbell_,255,637
Albert_Costa_,181,477
Alberto_Fujimori_,414,947
Alberto_Ruiz_Gallardon_,315,765
Albrecht_Mentz_,354,842
Aldo_Paredes_,4,9
Alec_Baldwin_,849,1450
Alejandro_Atchugarry_,193,504
Alejandro_Avila_,1058,1573
Alejandro_Toledo_,289,710
Aleksander_Kwasniewski_,194,506
Alex_Barros_,108,304
Alex_Penelas_,129,359
Alex_Sink_,5,12
Alexander_Downer_,176,469
Alexander_Losyukov_,428,968
Alexander_Rumyantsev_,141,387
Alexandra_Stevenson_,790,1396
Alexandra_Vodjanikova_,270,670
Ali_Abbas_,380,889
Ali_Khamenei_,1188,1631
Ali_Naimi_,478,1038
Alice_Fisher_,950,1508
Alicia_Silverstone_,866,1457
Alimzhan_Tokhtakhounov_,391,906
Alison_Lohman_,320,777
Allen_Iverson_,1022,1552
Allison_Janney_,147,404
Allyson_Felix_,939,1503
Alvaro_Noboa_,404,925
Alvaro_Silva_Calderon_,751,1357
Alvaro_Uribe_,190,496
Amanda_Beard_,439,982
Amanda_Bynes_,63,180
Amanda_Coetzer_,855,1453
Amber_Tamblyn_,220,567
Amelia_Vega_,11,30
Amelie_Mauresmo_,1204,1637
Amer_al-Saadi_,477,1037
Amram_Mitzna_,1453,1670
Ana_Guevara_,140,385
Ana_Palacio_,222,572
Anastasia_Myskina_,1074,1582
Anders_Ebbeson_,536,1117
Anders_Fogh_Rasmussen_,1241,1646
Andre_Agassi_,772,1374
Andrei_Mikhnevich_,6,15
Andrew_Bunner_,7,18
Andrew_Cuomo_,165,448
Andrew_Niccol_,915,1482
Andrew_Weissmann_,283,694
Andy_Hebb_,390,905
Andy_Roddick_,981,1528
Angela_Bassett_,357,848
Angela_Lansbury_,62,177
Angela_Merkel_,48,138
Angelina_Jolie_,452,1000
Angelo_Reyes_,132,366
Anibal_Ibarra_,8,21
Ann_Veneman_,223,574
Anna_Kournikova_,1019,1550
Anna_Nicole_Smith_,189,494
Anne_Krueger_,23,66
