Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.638072,839
Aaron_Sorkin_,0.417544,77
Abdel_Nasser_Assidi_,0.616829,744
Abdoulaye_Wade_,0.93641,1597
Abdullah_,0.688793,1029
Abdullah_Gul_,0.959908,1615
Abdullah_al-Attiyah_,0.627559,791
Abdullatif_Sener_,0.857005,1465
Abel_Pacheco_,0.518666,342
Abid_Hamid_Mahmud_Al-Tikriti_,0.858775,1471
Adam_Sandler_,0.773534,1303
Adam_Scott_,0.944113,1603
Adel_Al-Jubeir_,0.734268,1206
Adolfo_Aguilar_Zinser_,0.723913,1171
Adolfo_Rodriguez_Saa_,0.863409,1485
Adrian_McPherson_,0.66468,944
Adrian_Nastase_,0.576015,559
Adrien_Brody_,0.731467,1200
Ahmad_Masood_,0.834247,1429
Ahmed_Chalabi_,0.907468,1551
Ahmet_Necdet_Sezer_,0.614729,735
Ai_Sugiyama_,0.51355,322
Aicha_El_Ouafi_,0.610473,714
Aitor_Gonzalez_,0.975987,1629
Akbar_Hashemi_Rafsanjani_,0.760496,1270
Akhmed_Zakayev_,0.49039,257
Al_Davis_,0.633218,818
Al_Gore_,0.624507,771
Al_Pacino_,0.333275,12
Al_Sharpton_,0.826687,1414
Alan_Ball_,0.690295,1039
Alan_Greenspan_,0.523363,363
Alan_Mulally_,0.529425,387
Alastair_Campbell_,1.02313,1656
Albert_Costa_,0.605005,694
Alberto_Fujimori_,0.662284,931
Alberto_Ruiz_Gallardon_,0.901901,1541
Albrecht_Mentz_,0.519847,347
Aldo_Paredes_,0.95118,1608
Alec_Baldwin_,0.726083,1180
Alejandro_Atchugarry_,0.692098,1047
Alejandro_Avila_,0.586321,610
Alejandro_Toledo_,0.556293,493
Aleksander_Kwasniewski_,0.518488,340
Alex_Barros_,0.768752,1292
Alex_Penelas_,0.57331,549
Alex_Sink_,0.526922,381
Alexander_Downer_,0.699592,1082
Alexander_Losyukov_,0.827834,1416
Alexander_Rumyantsev_,0.852453,1457
Alexandra_Stevenson_,0.521423,350
Alexandra_Vodjanikova_,0.598338,669
Ali_Abbas_,0.486888,247
Ali_Khamenei_,1.15878,1677
Ali_Naimi_,0.524592,367
Alice_Fisher_,0.76392,1282
Alicia_Silverstone_,0.57999,574
Alimzhan_Tokhtakhounov_,0.710219,1120
Alison_Lohman_,0.720639,1160
Allen_Iverson_,0.600847,682
Allison_Janney_,0.674627,984
Allyson_Felix_,0.602482,690
Alvaro_Noboa_,0.732615,1202
Alvaro_Silva_Calderon_,0.813798,1392
Alvaro_Uribe_,0.999773,1642
Amanda_Beard_,0.703939,1095
Amanda_Bynes_,0.49652,272
Amanda_Coetzer_,0.767844,1288
Amber_Tamblyn_,0.471661,199
Amelia_Vega_,0.753948,1258
Amelie_Mauresmo_,0.8393,1439
Amer_al-Saadi_,0.930275,1587
Amram_Mitzna_,0.483175,237
Ana_Guevara_,0.371433,42
Ana_Palacio_,0.585447,604
Anastasia_Myskina_,0.759388,1268
Anders_Ebbeson_,0.89047,1521
Anders_Fogh_Rasmussen_,0.92079,1574
Andre_Agassi_,0.592851,640
Andrei_Mikhnevich_,0.446833,133
Andrew_Bunner_,0.804161,1368
