Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,142,384
Aaron_Sorkin_,926,1525
Abdel_Nasser_Assidi_,737,1361
Abdoulaye_Wade_,1131,1615
Abdullah_,261,665
Abdullah_Gul_,298,745
Abdullah_al-Attiyah_,1,1
Abdullatif_Sener_,54,155
Abel_Pacheco_,595,1217
Abid_Hamid_Mahmud_Al-Tikriti_,1360,1667
Adam_Sandler_,513,1114
Adam_Scott_,82,232
Adel_Al-Jubeir_,1118,1610
Adolfo_Aguilar_Zinser_,671,1299
Adolfo_Rodriguez_Saa_,88,246
Adrian_McPherson_,461,1036
Adrian_Nastase_,304,757
Adrien_Brody_,128,349
Ahmad_Masood_,514,1116
Ahmed_Chalabi_,403,940
Ahmet_Necdet_Sezer_,158,425
Ai_Sugiyama_,575,1195
Aicha_El_Ouafi_,545,1154
Aitor_Gonzalez_,1227,1640
Akbar_Hashemi_Rafsanjani_,256,652
Akhmed_Zakayev_,508,1106
Al_Davis_,867,1479
Al_Gore_,683,1313
Al_Pacino_,138,375
Al_Sharpton_,112,312
Alan_Ball_,266,675
Alan_Greenspan_,1181,1627
Alan_Mulally_,2,4
Alastair_Campbell_,429,985
Albert_Costa_,1049,1588
Alberto_Fujimori_,716,1340
Alberto_Ruiz_Gallardon_,306,760
Albrecht_Mentz_,666,1293
Aldo_Paredes_,371,885
Alec_Baldwin_,580,1202
Alejandro_Atchugarry_,444,1006
Alejandro_Avila_,3,7
Alejandro_Toledo_,890,1500
Aleksander_Kwasniewski_,83,235
Alex_Barros_,3,8
Alex_Penelas_,115,319
Alex_Sink_,142,385
Alexander_Downer_,295,739
Alexander_Losyukov_,190,502
Alexander_Rumyantsev_,424,975
Alexandra_Stevenson_,774,1394
Alexandra_Vodjanikova_,4,10
Ali_Abbas_,370,883
Ali_Khamenei_,149,400
Ali_Naimi_,202,532
Alice_Fisher_,195,513
Alicia_Silverstone_,350,845
Alimzhan_Tokhtakhounov_,460,1035
Alison_Lohman_,483,1072
Allen_Iverson_,139,378
Allison_Janney_,490,1081
Allyson_Felix_,376,894
Alvaro_Noboa_,805,1428
Alvaro_Silva_Calderon_,764,1385
Alvaro_Uribe_,515,1118
Amanda_Beard_,196,516
Amanda_Bynes_,211,553
Amanda_Coetzer_,285,719
Amber_Tamblyn_,359,860
Amelia_Vega_,854,1469
Amelie_Mauresmo_,63,180
Amer_al-Saadi_,174,464
Amram_Mitzna_,66,188
Ana_Guevara_,646,1272
Ana_Palacio_,51,146
Anastasia_Myskina_,554,1167
Anders_Ebbeson_,1280,1656
Anders_Fogh_Rasmussen_,1372,1671
Andre_Agassi_,188,496
Andrei_Mikhnevich_,13,37
Andrew_Bunner_,43,123
Andrew_Cuomo_,239,611
Andrew_Niccol_,202,533
Andrew_Weissmann_,663,1289
Andy_Hebb_,67,191
Andy_Roddick_,552,1165
Angela_Bassett_,1334,1664
Angela_Lansbury_,504,1100
Angela_Merkel_,303,755
Angelina_Jolie_,260,662
Angelo_Reyes_,720,1348
Anibal_Ibarra_,451,1018
Ann_Veneman_,223,579
Anna_Kournikova_,529,1134
Anna_Nicole_Smith_,466,1042
Anne_Krueger_,243,619
