Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.265,558
Aaron_Sorkin_,134.49,1074
Abdel_Nasser_Assidi_,173.084,1644
Abdoulaye_Wade_,177.802,1659
Abdullah_,101.781,221
Abdullah_Gul_,106.001,299
Abdullah_al-Attiyah_,145.204,1349
Abdullatif_Sener_,131.01,972
Abel_Pacheco_,135.92,1125
Abid_Hamid_Mahmud_Al-Tikriti_,116.785,548
Adam_Sandler_,115.313,510
Adam_Scott_,160.234,1574
Adel_Al-Jubeir_,135.179,1095
Adolfo_Aguilar_Zinser_,84.6247,36
Adolfo_Rodriguez_Saa_,139.594,1220
Adrian_McPherson_,196.327,1679
Adrian_Nastase_,136.944,1147
Adrien_Brody_,110.799,394
Ahmad_Masood_,126.395,816
Ahmed_Chalabi_,110.706,393
Ahmet_Necdet_Sezer_,129.474,922
Ai_Sugiyama_,135.272,1099
Aicha_El_Ouafi_,151.212,1453
Aitor_Gonzalez_,174.409,1648
Akbar_Hashemi_Rafsanjani_,118.578,591
Akhmed_Zakayev_,128.836,896
Al_Davis_,140.204,1237
Al_Gore_,90.7679,77
Al_Pacino_,121.655,678
Al_Sharpton_,168.742,1627
Alan_Ball_,123.318,717
Alan_Greenspan_,139.919,1228
Alan_Mulally_,128.856,897
Alastair_Campbell_,129.281,915
Albert_Costa_,168.729,1626
Alberto_Fujimori_,127.412,854
Alberto_Ruiz_Gallardon_,129.841,939
Albrecht_Mentz_,117.672,569
Aldo_Paredes_,148.925,1424
Alec_Baldwin_,136.249,1132
Alejandro_Atchugarry_,120.324,644
Alejandro_Avila_,160.743,1576
Alejandro_Toledo_,130.795,964
Aleksander_Kwasniewski_,138.483,1193
Alex_Barros_,109.254,364
Alex_Penelas_,93.8816,111
Alex_Sink_,138.28,1188
Alexander_Downer_,105.942,296
Alexander_Losyukov_,140.555,1249
Alexander_Rumyantsev_,112.045,423
Alexandra_Stevenson_,103.01,238
Alexandra_Vodjanikova_,154.611,1506
Ali_Abbas_,109.467,372
Ali_Khamenei_,131.917,995
Ali_Naimi_,112.306,430
Alice_Fisher_,141.129,1270
Alicia_Silverstone_,129.912,941
Alimzhan_Tokhtakhounov_,129.587,926
Alison_Lohman_,114.417,488
Allen_Iverson_,142.209,1291
Allison_Janney_,129.494,923
Allyson_Felix_,139.28,1214
Alvaro_Noboa_,111.055,400
Alvaro_Silva_Calderon_,126.77,829
Alvaro_Uribe_,115.82,526
Amanda_Beard_,112.754,445
Amanda_Bynes_,87.4879,55
Amanda_Coetzer_,124.802,767
Amber_Tamblyn_,109.001,359
Amelia_Vega_,104.653,263
Amelie_Mauresmo_,145.069,1347
Amer_al-Saadi_,114.054,481
Amram_Mitzna_,126.959,835
Ana_Guevara_,177.761,1658
Ana_Palacio_,101.264,210
Anastasia_Myskina_,156.057,1524
Anders_Ebbeson_,162.853,1587
Anders_Fogh_Rasmussen_,124.878,769
Andre_Agassi_,124.794,766
Andrei_Mikhnevich_,144.285,1334
Andrew_Bunner_,111.78,417
Andrew_Cuomo_,98.5899,177
Andrew_Niccol_,128.942,902
Andrew_Weissmann_,160.883,1579
Andy_Hebb_,110.023,380
Andy_Roddick_,118.561,590
