Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.288,554
Aaron_Sorkin_,134.503,1070
Abdel_Nasser_Assidi_,173.092,1647
Abdoulaye_Wade_,186.114,1675
Abdullah_,101.824,216
Abdullah_Gul_,106.031,298
Abdullah_al-Attiyah_,163.384,1598
Abdullatif_Sener_,131.039,968
Abel_Pacheco_,135.932,1116
Abid_Hamid_Mahmud_Al-Tikriti_,116.79,540
Adam_Sandler_,133.498,1047
Adam_Scott_,160.237,1575
Adel_Al-Jubeir_,148.606,1415
Adolfo_Aguilar_Zinser_,135.528,1103
Adolfo_Rodriguez_Saa_,90.6344,74
Adrian_McPherson_,196.334,1679
Adrian_Nastase_,136.948,1143
Adrien_Brody_,110.839,389
Ahmad_Masood_,126.419,820
Ahmed_Chalabi_,111.109,396
Ahmet_Necdet_Sezer_,135.108,1088
Ai_Sugiyama_,136.174,1123
Aicha_El_Ouafi_,151.234,1459
Aitor_Gonzalez_,170.29,1638
Akbar_Hashemi_Rafsanjani_,103.629,246
Akhmed_Zakayev_,128.86,900
Al_Davis_,149.342,1423
Al_Gore_,139.251,1217
Al_Pacino_,136.665,1138
Al_Sharpton_,164.901,1611
Alan_Ball_,123.623,725
Alan_Greenspan_,139.93,1232
Alan_Mulally_,128.883,902
Alastair_Campbell_,103.857,249
Albert_Costa_,168.746,1631
Alberto_Fujimori_,127.439,852
Alberto_Ruiz_Gallardon_,106.324,305
Albrecht_Mentz_,128.811,897
Aldo_Paredes_,113.557,457
Alec_Baldwin_,136.295,1125
Alejandro_Atchugarry_,120.351,640
Alejandro_Avila_,160.754,1577
Alejandro_Toledo_,130.843,960
Aleksander_Kwasniewski_,138.497,1193
Alex_Barros_,146.78,1377
Alex_Penelas_,106.857,314
Alex_Sink_,118.605,587
Alexander_Downer_,98.3927,162
Alexander_Losyukov_,112.954,443
Alexander_Rumyantsev_,112.079,416
Alexandra_Stevenson_,160.331,1576
Alexandra_Vodjanikova_,154.621,1514
Ali_Abbas_,91.2032,79
Ali_Khamenei_,122.185,686
Ali_Naimi_,133.642,1048
Alice_Fisher_,141.15,1264
Alicia_Silverstone_,129.934,935
Alimzhan_Tokhtakhounov_,129.63,924
Alison_Lohman_,106.477,306
Allen_Iverson_,142.217,1290
Allison_Janney_,131.454,981
Allyson_Felix_,173.758,1649
Alvaro_Noboa_,111.097,395
Alvaro_Silva_Calderon_,130.842,959
Alvaro_Uribe_,115.87,514
Amanda_Beard_,116.525,533
Amanda_Bynes_,87.5286,51
Amanda_Coetzer_,124.808,771
Amber_Tamblyn_,131.554,983
Amelia_Vega_,137.466,1159
Amelie_Mauresmo_,145.096,1346
Amer_al-Saadi_,98.9536,168
Amram_Mitzna_,126.979,837
Ana_Guevara_,131.962,997
Ana_Palacio_,101.297,205
Anastasia_Myskina_,121.905,682
Anders_Ebbeson_,162.86,1593
Anders_Fogh_Rasmussen_,166.946,1623
Andre_Agassi_,124.815,772
Andrei_Mikhnevich_,132.042,1000
Andrew_Bunner_,121.113,660
Andrew_Cuomo_,98.6156,165
Andrew_Niccol_,100.552,187
Andrew_Weissmann_,160.895,1580
Andy_Hebb_,110.051,376
