Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2282,666
Aaron_Sorkin_,2319,689
Abdel_Nasser_Assidi_,4015,1597
Abdoulaye_Wade_,3749,1545
Abdullah_,3807,1556
Abdullah_Gul_,3534,1466
Abdullah_al-Attiyah_,3105,1227
Abdullatif_Sener_,3088,1216
Abel_Pacheco_,2508,823
Abid_Hamid_Mahmud_Al-Tikriti_,3853,1569
Adam_Sandler_,1625,291
Adam_Scott_,3569,1479
Adel_Al-Jubeir_,3101,1225
Adolfo_Aguilar_Zinser_,2580,869
Adolfo_Rodriguez_Saa_,3970,1591
Adrian_McPherson_,2847,1058
Adrian_Nastase_,3421,1421
Adrien_Brody_,3252,1317
Ahmad_Masood_,3458,1441
Ahmed_Chalabi_,2305,676
Ahmet_Necdet_Sezer_,1483,222
Ai_Sugiyama_,3096,1220
Aicha_El_Ouafi_,2691,946
Aitor_Gonzalez_,4262,1641
Akbar_Hashemi_Rafsanjani_,1328,160
Akhmed_Zakayev_,2726,969
Al_Davis_,1746,354
Al_Gore_,1558,256
Al_Pacino_,1552,253
Al_Sharpton_,3020,1169
Alan_Ball_,1397,183
Alan_Greenspan_,4424,1663
Alan_Mulally_,2495,814
Alastair_Campbell_,1899,425
Albert_Costa_,2472,802
Alberto_Fujimori_,2495,815
Alberto_Ruiz_Gallardon_,1390,180
Albrecht_Mentz_,2726,970
Aldo_Paredes_,2194,610
Alec_Baldwin_,1972,466
Alejandro_Atchugarry_,3747,1543
Alejandro_Avila_,3145,1255
Alejandro_Toledo_,2513,826
Aleksander_Kwasniewski_,2970,1133
Alex_Barros_,3281,1335
Alex_Penelas_,1180,118
Alex_Sink_,2920,1102
Alexander_Downer_,2230,636
Alexander_Losyukov_,1664,311
Alexander_Rumyantsev_,1620,289
Alexandra_Stevenson_,519,12
Alexandra_Vodjanikova_,4140,1619
Ali_Abbas_,1551,252
Ali_Khamenei_,2113,553
Ali_Naimi_,525,13
Alice_Fisher_,2800,1021
Alicia_Silverstone_,1536,240
Alimzhan_Tokhtakhounov_,790,36
Alison_Lohman_,1518,235
Allen_Iverson_,2134,566
Allison_Janney_,2292,671
Allyson_Felix_,3391,1395
Alvaro_Noboa_,2616,896
Alvaro_Silva_Calderon_,3139,1249
Alvaro_Uribe_,1712,335
Amanda_Beard_,1411,187
Amanda_Bynes_,1373,175
Amanda_Coetzer_,4232,1633
Amber_Tamblyn_,1176,116
Amelia_Vega_,1961,461
Amelie_Mauresmo_,2813,1034
Amer_al-Saadi_,2141,570
Amram_Mitzna_,1314,151
Ana_Guevara_,2457,792
Ana_Palacio_,1130,108
Anastasia_Myskina_,3996,1594
Anders_Ebbeson_,3455,1436
Anders_Fogh_Rasmussen_,4469,1666
Andre_Agassi_,2571,866
Andrei_Mikhnevich_,3129,1242
Andrew_Bunner_,2808,1031
Andrew_Cuomo_,1009,73
Andrew_Niccol_,1084,95
Andrew_Weissmann_,3023,1174
Andy_Hebb_,1714,337
Andy_Roddick_,3706,1528
Angela_Bassett_,3945,1586
Angela_Lansbury_,678,24
Angela_Merkel_,1432,197
Angelina_Jolie_,2532,841
Angelo_Reyes_,2147,579
