Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,3712,1482
Aaron_Sorkin_,2873,1107
Abdel_Nasser_Assidi_,2523,851
Abdoulaye_Wade_,4273,1632
Abdullah_,2453,811
Abdullah_Gul_,2867,1104
Abdullah_al-Attiyah_,3485,1392
Abdullatif_Sener_,2671,960
Abel_Pacheco_,2388,764
Abid_Hamid_Mahmud_Al-Tikriti_,3535,1421
Adam_Sandler_,1164,119
Adam_Scott_,4391,1646
Adel_Al-Jubeir_,3654,1466
Adolfo_Aguilar_Zinser_,2719,995
Adolfo_Rodriguez_Saa_,924,58
Adrian_McPherson_,4437,1652
Adrian_Nastase_,3520,1415
Adrien_Brody_,2024,540
Ahmad_Masood_,1694,324
Ahmed_Chalabi_,3566,1433
Ahmet_Necdet_Sezer_,2196,641
Ai_Sugiyama_,2128,594
Aicha_El_Ouafi_,1975,510
Aitor_Gonzalez_,4419,1650
Akbar_Hashemi_Rafsanjani_,1433,205
Akhmed_Zakayev_,2932,1135
Al_Davis_,3619,1453
Al_Gore_,616,16
Al_Pacino_,2800,1058
Al_Sharpton_,1706,330
Alan_Ball_,2290,699
Alan_Greenspan_,3570,1435
Alan_Mulally_,2609,914
Alastair_Campbell_,3278,1311
Albert_Costa_,4210,1621
Alberto_Fujimori_,2860,1099
Alberto_Ruiz_Gallardon_,1998,523
Albrecht_Mentz_,2775,1044
Aldo_Paredes_,3053,1208
Alec_Baldwin_,2948,1146
Alejandro_Atchugarry_,2612,915
Alejandro_Avila_,3863,1528
Alejandro_Toledo_,957,61
Aleksander_Kwasniewski_,2500,834
Alex_Barros_,2591,905
Alex_Penelas_,641,20
Alex_Sink_,4180,1615
Alexander_Downer_,719,27
Alexander_Losyukov_,3201,1276
Alexander_Rumyantsev_,1433,206
Alexandra_Stevenson_,3547,1428
Alexandra_Vodjanikova_,3379,1350
Ali_Abbas_,1490,239
Ali_Khamenei_,4282,1634
Ali_Naimi_,2488,828
Alice_Fisher_,3776,1508
Alicia_Silverstone_,2808,1064
Alimzhan_Tokhtakhounov_,1311,169
Alison_Lohman_,1324,175
Allen_Iverson_,3389,1355
Allison_Janney_,1919,470
Allyson_Felix_,3928,1551
Alvaro_Noboa_,1946,493
Alvaro_Silva_Calderon_,1641,301
Alvaro_Uribe_,3209,1281
Amanda_Beard_,1521,246
Amanda_Bynes_,614,15
Amanda_Coetzer_,2064,563
Amber_Tamblyn_,1073,94
Amelia_Vega_,715,25
Amelie_Mauresmo_,2628,927
Amer_al-Saadi_,1860,426
Amram_Mitzna_,2531,856
Ana_Guevara_,3070,1219
Ana_Palacio_,1653,304
Anastasia_Myskina_,2963,1157
Anders_Ebbeson_,3887,1543
Anders_Fogh_Rasmussen_,4436,1651
Andre_Agassi_,3339,1338
Andrei_Mikhnevich_,3095,1228
Andrew_Bunner_,2263,683
Andrew_Cuomo_,1747,359
Andrew_Niccol_,3042,1199
Andrew_Weissmann_,3405,1361
Andy_Hebb_,1278,157
Andy_Roddick_,3751,1491
Angela_Bassett_,2304,710
Angela_Lansbury_,1014,79
Angela_Merkel_,2025,541
Angelina_Jolie_,1523,247
Angelo_Reyes_,2405,780
