Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1647,299
Aaron_Sorkin_,3816,1560
Abdel_Nasser_Assidi_,3222,1305
Abdoulaye_Wade_,3488,1440
Abdullah_,3266,1323
Abdullah_Gul_,3105,1238
Abdullah_al-Attiyah_,3470,1428
Abdullatif_Sener_,2661,911
Abel_Pacheco_,2661,912
Abid_Hamid_Mahmud_Al-Tikriti_,2930,1125
Adam_Sandler_,3764,1541
Adam_Scott_,3651,1499
Adel_Al-Jubeir_,3209,1295
Adolfo_Aguilar_Zinser_,3368,1380
Adolfo_Rodriguez_Saa_,4275,1636
Adrian_McPherson_,4201,1624
Adrian_Nastase_,1517,234
Adrien_Brody_,2998,1174
Ahmad_Masood_,3889,1582
Ahmed_Chalabi_,2344,709
Ahmet_Necdet_Sezer_,1648,300
Ai_Sugiyama_,2490,804
Aicha_El_Ouafi_,3644,1495
Aitor_Gonzalez_,4647,1674
Akbar_Hashemi_Rafsanjani_,1042,79
Akhmed_Zakayev_,1063,81
Al_Davis_,3936,1589
Al_Gore_,3647,1498
Al_Pacino_,1263,147
Al_Sharpton_,3515,1454
Alan_Ball_,2805,1031
Alan_Greenspan_,3990,1601
Alan_Mulally_,1740,349
Alastair_Campbell_,2919,1118
Albert_Costa_,3484,1438
Alberto_Fujimori_,1513,232
Alberto_Ruiz_Gallardon_,3024,1190
Albrecht_Mentz_,2765,986
Aldo_Paredes_,2061,537
Alec_Baldwin_,2157,589
Alejandro_Atchugarry_,2895,1104
Alejandro_Avila_,3029,1193
Alejandro_Toledo_,1640,295
Aleksander_Kwasniewski_,2030,515
Alex_Barros_,2355,716
Alex_Penelas_,2437,772
Alex_Sink_,2077,543
Alexander_Downer_,1155,103
Alexander_Losyukov_,2616,874
Alexander_Rumyantsev_,1210,130
Alexandra_Stevenson_,2769,988
Alexandra_Vodjanikova_,2999,1175
Ali_Abbas_,2708,945
Ali_Khamenei_,4134,1618
Ali_Naimi_,904,55
Alice_Fisher_,2605,867
Alicia_Silverstone_,2139,579
Alimzhan_Tokhtakhounov_,2233,636
Alison_Lohman_,2671,917
Allen_Iverson_,4167,1622
Allison_Janney_,2382,739
Allyson_Felix_,2694,935
Alvaro_Noboa_,2378,734
Alvaro_Silva_Calderon_,3395,1395
Alvaro_Uribe_,3293,1342
Amanda_Beard_,2011,507
Amanda_Bynes_,1417,195
Amanda_Coetzer_,3023,1188
Amber_Tamblyn_,2554,835
Amelia_Vega_,2214,626
Amelie_Mauresmo_,4445,1659
Amer_al-Saadi_,3271,1326
Amram_Mitzna_,1168,112
Ana_Guevara_,3384,1390
Ana_Palacio_,1975,484
Anastasia_Myskina_,3888,1581
Anders_Ebbeson_,4626,1672
Anders_Fogh_Rasmussen_,4256,1632
Andre_Agassi_,2873,1084
Andrei_Mikhnevich_,2854,1074
Andrew_Bunner_,3587,1475
Andrew_Cuomo_,1668,311
Andrew_Niccol_,2640,895
Andrew_Weissmann_,2369,725
Andy_Hebb_,2875,1087
Andy_Roddick_,3834,1564
Angela_Bassett_,2199,615
Angela_Lansbury_,1568,254
Angela_Merkel_,2815,1039
Angelina_Jolie_,672,22
Angelo_Reyes_,2610,871
