Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,131.934,1003
Aaron_Sorkin_,134.501,1074
Abdel_Nasser_Assidi_,158.805,1566
Abdoulaye_Wade_,177.817,1662
Abdullah_,139.142,1210
Abdullah_Gul_,106.028,295
Abdullah_al-Attiyah_,139.405,1215
Abdullatif_Sener_,131.032,978
Abel_Pacheco_,135.925,1121
Abid_Hamid_Mahmud_Al-Tikriti_,177.24,1659
Adam_Sandler_,133.496,1051
Adam_Scott_,145.651,1361
Adel_Al-Jubeir_,148.605,1415
Adolfo_Aguilar_Zinser_,135.528,1107
Adolfo_Rodriguez_Saa_,90.6254,79
Adrian_McPherson_,196.333,1679
Adrian_Nastase_,136.947,1146
Adrien_Brody_,110.832,392
Ahmad_Masood_,149.202,1424
Ahmed_Chalabi_,111.095,398
Ahmet_Necdet_Sezer_,129.486,926
Ai_Sugiyama_,135.279,1098
Aicha_El_Ouafi_,151.229,1459
Aitor_Gonzalez_,174.415,1650
Akbar_Hashemi_Rafsanjani_,118.408,571
Akhmed_Zakayev_,128.854,897
Al_Davis_,140.228,1241
Al_Gore_,121.418,642
Al_Pacino_,136.661,1140
Al_Sharpton_,144.199,1337
Alan_Ball_,123.345,703
Alan_Greenspan_,147.622,1394
Alan_Mulally_,128.88,900
Alastair_Campbell_,129.315,919
Albert_Costa_,168.743,1631
Alberto_Fujimori_,127.434,848
Alberto_Ruiz_Gallardon_,129.842,944
Albrecht_Mentz_,128.81,894
Aldo_Paredes_,148.938,1422
Alec_Baldwin_,103.866,253
Alejandro_Atchugarry_,120.514,624
Alejandro_Avila_,160.752,1585
Alejandro_Toledo_,130.832,970
Aleksander_Kwasniewski_,117.053,542
Alex_Barros_,109.31,362
Alex_Penelas_,106.857,315
Alex_Sink_,118.598,573
Alexander_Downer_,98.3899,170
Alexander_Losyukov_,112.952,440
Alexander_Rumyantsev_,105.976,293
Alexandra_Stevenson_,160.332,1583
Alexandra_Vodjanikova_,155.272,1520
Ali_Abbas_,109.485,369
Ali_Khamenei_,138.266,1186
Ali_Naimi_,112.337,423
Alice_Fisher_,141.148,1267
Alicia_Silverstone_,159.522,1573
Alimzhan_Tokhtakhounov_,129.629,933
Alison_Lohman_,106.476,307
Allen_Iverson_,142.216,1290
Allison_Janney_,131.447,987
Allyson_Felix_,173.75,1647
Alvaro_Noboa_,111.097,399
Alvaro_Silva_Calderon_,106.673,312
Alvaro_Uribe_,115.854,516
Amanda_Beard_,116.521,530
Amanda_Bynes_,117.298,547
Amanda_Coetzer_,140.543,1249
Amber_Tamblyn_,109.011,356
Amelia_Vega_,104.663,263
Amelie_Mauresmo_,145.096,1351
Amer_al-Saadi_,98.9505,176
Amram_Mitzna_,126.975,830
Ana_Guevara_,177.765,1661
Ana_Palacio_,101.292,214
Anastasia_Myskina_,156.072,1531
Anders_Ebbeson_,162.86,1601
Anders_Fogh_Rasmussen_,166.943,1626
Andre_Agassi_,124.809,757
Andrei_Mikhnevich_,144.302,1338
Andrew_Bunner_,111.81,412
Andrew_Cuomo_,98.6088,172
Andrew_Niccol_,128.972,903
Andrew_Weissmann_,160.894,1588
Andy_Hebb_,110.049,378
