Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,222,570
Aaron_Sorkin_,401,939
Abdel_Nasser_Assidi_,623,1266
Abdoulaye_Wade_,330,801
Abdullah_,1032,1594
Abdullah_Gul_,303,753
Abdullah_al-Attiyah_,286,715
Abdullatif_Sener_,534,1149
Abel_Pacheco_,194,504
Abid_Hamid_Mahmud_Al-Tikriti_,1091,1615
Adam_Sandler_,724,1377
Adam_Scott_,332,805
Adel_Al-Jubeir_,654,1302
Adolfo_Aguilar_Zinser_,117,334
Adolfo_Rodriguez_Saa_,522,1132
Adrian_McPherson_,31,91
Adrian_Nastase_,622,1265
Adrien_Brody_,616,1259
Ahmad_Masood_,1178,1645
Ahmed_Chalabi_,394,924
Ahmet_Necdet_Sezer_,43,127
Ai_Sugiyama_,224,576
Aicha_El_Ouafi_,46,136
Aitor_Gonzalez_,680,1328
Akbar_Hashemi_Rafsanjani_,135,381
Akhmed_Zakayev_,774,1413
Al_Davis_,222,571
Al_Gore_,813,1449
Al_Pacino_,230,589
Al_Sharpton_,1285,1662
Alan_Ball_,534,1150
Alan_Greenspan_,837,1467
Alan_Mulally_,760,1404
Alastair_Campbell_,156,428
Albert_Costa_,974,1567
Alberto_Fujimori_,797,1433
Alberto_Ruiz_Gallardon_,312,767
Albrecht_Mentz_,659,1306
Aldo_Paredes_,884,1501
Alec_Baldwin_,817,1454
Alejandro_Atchugarry_,638,1287
Alejandro_Avila_,70,204
Alejandro_Toledo_,505,1109
Aleksander_Kwasniewski_,79,228
Alex_Barros_,363,869
Alex_Penelas_,109,314
Alex_Sink_,366,875
Alexander_Downer_,298,741
Alexander_Losyukov_,434,999
Alexander_Rumyantsev_,299,742
Alexandra_Stevenson_,380,901
Alexandra_Vodjanikova_,734,1385
Ali_Abbas_,198,514
Ali_Khamenei_,547,1165
Ali_Naimi_,763,1405
Alice_Fisher_,345,832
Alicia_Silverstone_,387,914
Alimzhan_Tokhtakhounov_,528,1141
Alison_Lohman_,470,1055
Allen_Iverson_,633,1282
Allison_Janney_,1,1
Allyson_Felix_,592,1223
Alvaro_Noboa_,772,1411
Alvaro_Silva_Calderon_,828,1463
Alvaro_Uribe_,628,1273
Amanda_Beard_,336,814
Amanda_Bynes_,57,167
Amanda_Coetzer_,2,4
Amber_Tamblyn_,476,1067
Amelia_Vega_,266,672
Amelie_Mauresmo_,23,67
Amer_al-Saadi_,464,1044
Amram_Mitzna_,148,410
Ana_Guevara_,358,856
Ana_Palacio_,206,533
Anastasia_Myskina_,517,1126
Anders_Ebbeson_,203,526
Anders_Fogh_Rasmussen_,766,1408
Andre_Agassi_,292,729
Andrei_Mikhnevich_,185,484
Andrew_Bunner_,410,956
Andrew_Cuomo_,149,412
Andrew_Niccol_,19,55
Andrew_Weissmann_,274,691
Andy_Hebb_,281,706
Andy_Roddick_,121,344
Angela_Bassett_,1163,1637
Angela_Lansbury_,20,58
Angela_Merkel_,42,124
Angelina_Jolie_,439,1005
Angelo_Reyes_,110,316
Anibal_Ibarra_,962,1557
Ann_Veneman_,209,541
Anna_Kournikova_,784,1421
Anna_Nicole_Smith_,547,1166
Anne_Krueger_,846,1475
