Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,172081,1656
Aaron_Sorkin_,174590,1666
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,123310,992
Abdullah_,123309,991
Abdullah_Gul_,138263,1346
Abdullah_al-Attiyah_,146019,1472
Abdullatif_Sener_,121931,950
Abel_Pacheco_,133751,1252
Abid_Hamid_Mahmud_Al-Tikriti_,179882,1670
Adam_Sandler_,86954,253
Adam_Scott_,130829,1195
Adel_Al-Jubeir_,0,2
Adolfo_Aguilar_Zinser_,172793,1659
Adolfo_Rodriguez_Saa_,0,3
Adrian_McPherson_,108733,627
Adrian_Nastase_,125570,1077
Adrien_Brody_,109980,658
Ahmad_Masood_,113084,737
Ahmed_Chalabi_,54250,89
Ahmet_Necdet_Sezer_,94110.5,339
Ai_Sugiyama_,105224,546
Aicha_El_Ouafi_,110271,668
Aitor_Gonzalez_,0,4
Akbar_Hashemi_Rafsanjani_,113330,741
Akhmed_Zakayev_,126700,1106
Al_Davis_,84737,234
Al_Gore_,117574,851
Al_Pacino_,144470,1450
Al_Sharpton_,136148,1297
Alan_Ball_,115999,807
Alan_Greenspan_,120671,920
Alan_Mulally_,126016,1090
Alastair_Campbell_,94517,347
Albert_Costa_,128178,1135
Alberto_Fujimori_,109283,638
Alberto_Ruiz_Gallardon_,0,5
Albrecht_Mentz_,146716,1480
Aldo_Paredes_,120809,923
Alec_Baldwin_,113901,755
Alejandro_Atchugarry_,136217,1301
Alejandro_Avila_,128649,1145
Alejandro_Toledo_,120872,927
Aleksander_Kwasniewski_,151972,1536
Alex_Barros_,134821,1281
Alex_Penelas_,109283,639
Alex_Sink_,116839,829
Alexander_Downer_,103514,500
Alexander_Losyukov_,108242,609
Alexander_Rumyantsev_,124015,1017
Alexandra_Stevenson_,105161,544
Alexandra_Vodjanikova_,140246,1379
Ali_Abbas_,73137.7,157
Ali_Khamenei_,101853,454
Ali_Naimi_,101361,449
Alice_Fisher_,167108,1638
Alicia_Silverstone_,55605,91
Alimzhan_Tokhtakhounov_,119545,896
Alison_Lohman_,113561,744
Allen_Iverson_,0,6
Allison_Janney_,117287,840
Allyson_Felix_,108947,630
Alvaro_Noboa_,121575,943
Alvaro_Silva_Calderon_,124411,1035
Alvaro_Uribe_,126258,1093
Amanda_Beard_,60165.5,104
Amanda_Bynes_,84941,238
Amanda_Coetzer_,151396,1532
Amber_Tamblyn_,101583,451
Amelia_Vega_,152792,1542
Amelie_Mauresmo_,98337,406
Amer_al-Saadi_,104419,529
Amram_Mitzna_,117568,850
Ana_Guevara_,64834,122
Ana_Palacio_,55272,90
Anastasia_Myskina_,123862,1007
Anders_Ebbeson_,116430,820
Anders_Fogh_Rasmussen_,139993,1375
Andre_Agassi_,137713,1335
Andrei_Mikhnevich_,85117,241
Andrew_Bunner_,134582,1275
Andrew_Cuomo_,143563,1436
Andrew_Niccol_,122363,963
Andrew_Weissmann_,99349,426
Andy_Hebb_,137927,1339
Andy_Roddick_,123467,996
Angela_Bassett_,150299,1522
Angela_Lansbury_,75816,174
Angela_Merkel_,102852,473
Angelina_Jolie_,76008,176
Angelo_Reyes_,80181.5,198
