Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,3395,1386
Aaron_Sorkin_,3485,1419
Abdel_Nasser_Assidi_,2485,833
Abdoulaye_Wade_,3097,1233
Abdullah_,4198,1626
Abdullah_Gul_,2068,511
Abdullah_al-Attiyah_,3473,1412
Abdullatif_Sener_,3800,1548
Abel_Pacheco_,1787,362
Abid_Hamid_Mahmud_Al-Tikriti_,3137,1254
Adam_Sandler_,1048,88
Adam_Scott_,2956,1152
Adel_Al-Jubeir_,2727,1000
Adolfo_Aguilar_Zinser_,2859,1090
Adolfo_Rodriguez_Saa_,782,43
Adrian_McPherson_,4385,1652
Adrian_Nastase_,2800,1055
Adrien_Brody_,1667,300
Ahmad_Masood_,1754,344
Ahmed_Chalabi_,3063,1211
Ahmet_Necdet_Sezer_,2251,636
Ai_Sugiyama_,2085,526
Aicha_El_Ouafi_,3927,1576
Aitor_Gonzalez_,3145,1260
Akbar_Hashemi_Rafsanjani_,2247,631
Akhmed_Zakayev_,3122,1248
Al_Davis_,2900,1116
Al_Gore_,1344,170
Al_Pacino_,1699,318
Al_Sharpton_,4277,1640
Alan_Ball_,2232,621
Alan_Greenspan_,2773,1038
Alan_Mulally_,1264,141
Alastair_Campbell_,4113,1612
Albert_Costa_,3111,1242
Alberto_Fujimori_,2780,1043
Alberto_Ruiz_Gallardon_,1975,458
Albrecht_Mentz_,1848,402
Aldo_Paredes_,3130,1251
Alec_Baldwin_,3392,1384
Alejandro_Atchugarry_,2206,604
Alejandro_Avila_,3191,1281
Alejandro_Toledo_,594,14
Aleksander_Kwasniewski_,2985,1170
Alex_Barros_,2473,824
Alex_Penelas_,915,63
Alex_Sink_,2108,541
Alexander_Downer_,1423,194
Alexander_Losyukov_,3527,1442
Alexander_Rumyantsev_,1183,121
Alexandra_Stevenson_,2328,696
Alexandra_Vodjanikova_,2648,945
Ali_Abbas_,2002,474
Ali_Khamenei_,2582,906
Ali_Naimi_,2455,809
Alice_Fisher_,2184,584
Alicia_Silverstone_,2608,924
Alimzhan_Tokhtakhounov_,1714,327
Alison_Lohman_,1240,135
Allen_Iverson_,2727,1001
Allison_Janney_,1690,312
Allyson_Felix_,3839,1554
Alvaro_Noboa_,1774,355
Alvaro_Silva_Calderon_,2538,880
Alvaro_Uribe_,2359,722
Amanda_Beard_,870,59
Amanda_Bynes_,1653,289
Amanda_Coetzer_,3727,1516
Amber_Tamblyn_,1493,227
Amelia_Vega_,1445,205
Amelie_Mauresmo_,2776,1040
Amer_al-Saadi_,1584,259
Amram_Mitzna_,3103,1238
Ana_Guevara_,2155,569
Ana_Palacio_,1691,313
Anastasia_Myskina_,2016,478
Anders_Ebbeson_,3951,1585
Anders_Fogh_Rasmussen_,2708,987
Andre_Agassi_,3112,1243
Andrei_Mikhnevich_,2248,634
Andrew_Bunner_,2861,1091
Andrew_Cuomo_,738,38
Andrew_Niccol_,1707,321
Andrew_Weissmann_,2730,1005
Andy_Hebb_,3186,1280
Andy_Roddick_,2924,1132
Angela_Bassett_,3153,1262
Angela_Lansbury_,795,45
Angela_Merkel_,2236,623
Angelina_Jolie_,2305,672
Angelo_Reyes_,1803,369
