Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.727614,1065
Aaron_Sorkin_,0.792256,1305
Abdel_Nasser_Assidi_,0.807133,1347
Abdoulaye_Wade_,0.769758,1233
Abdullah_,0.501817,115
Abdullah_Gul_,0.6284,580
Abdullah_al-Attiyah_,0.889337,1553
Abdullatif_Sener_,0.820036,1384
Abel_Pacheco_,0.829525,1415
Abid_Hamid_Mahmud_Al-Tikriti_,0.824154,1399
Adam_Sandler_,0.740131,1123
Adam_Scott_,0.744287,1142
Adel_Al-Jubeir_,0.665278,762
Adolfo_Aguilar_Zinser_,0.590026,393
Adolfo_Rodriguez_Saa_,0.791009,1301
Adrian_McPherson_,0.944955,1633
Adrian_Nastase_,0.413397,12
Adrien_Brody_,0.579153,342
Ahmad_Masood_,0.57931,343
Ahmed_Chalabi_,0.598815,430
Ahmet_Necdet_Sezer_,0.701428,943
Ai_Sugiyama_,0.731852,1086
Aicha_El_Ouafi_,0.534906,202
Aitor_Gonzalez_,0.714674,1006
Akbar_Hashemi_Rafsanjani_,0.652477,701
Akhmed_Zakayev_,0.591089,404
Al_Davis_,0.758178,1187
Al_Gore_,0.866716,1503
Al_Pacino_,0.623509,556
Al_Sharpton_,0.995724,1658
Alan_Ball_,0.768119,1226
Alan_Greenspan_,0.676329,830
Alan_Mulally_,0.522509,169
Alastair_Campbell_,0.675162,815
Albert_Costa_,0.918899,1607
Alberto_Fujimori_,0.789936,1300
Alberto_Ruiz_Gallardon_,0.585562,365
Albrecht_Mentz_,0.77828,1262
Aldo_Paredes_,0.710328,982
Alec_Baldwin_,0.60046,443
Alejandro_Atchugarry_,0.578581,339
Alejandro_Avila_,0.581004,347
Alejandro_Toledo_,0.670735,794
Aleksander_Kwasniewski_,0.570845,310
Alex_Barros_,0.575736,325
Alex_Penelas_,0.627519,576
Alex_Sink_,0.740148,1124
Alexander_Downer_,0.491165,84
Alexander_Losyukov_,0.643758,661
Alexander_Rumyantsev_,0.657957,721
Alexandra_Stevenson_,0.571708,316
Alexandra_Vodjanikova_,0.514274,147
Ali_Abbas_,0.902811,1584
Ali_Khamenei_,0.744229,1140
Ali_Naimi_,0.775694,1251
Alice_Fisher_,0.633239,608
Alicia_Silverstone_,0.964457,1645
Alimzhan_Tokhtakhounov_,0.842764,1447
Alison_Lohman_,0.54486,235
Allen_Iverson_,0.658306,723
Allison_Janney_,0.70744,970
Allyson_Felix_,1.02989,1668
Alvaro_Noboa_,0.576716,328
Alvaro_Silva_Calderon_,0.632461,598
Alvaro_Uribe_,0.713314,1001
Amanda_Beard_,0.803278,1331
Amanda_Bynes_,0.592551,409
Amanda_Coetzer_,0.782992,1275
Amber_Tamblyn_,0.72348,1042
Amelia_Vega_,0.606057,469
Amelie_Mauresmo_,0.5791,341
Amer_al-Saadi_,0.481696,64
Amram_Mitzna_,0.783671,1279
Ana_Guevara_,0.665658,764
Ana_Palacio_,0.610768,491
Anastasia_Myskina_,0.731801,1085
Anders_Ebbeson_,0.503369,117
Anders_Fogh_Rasmussen_,0.733445,1094
Andre_Agassi_,0.848217,1465
Andrei_Mikhnevich_,0.622731,554
Andrew_Bunner_,0.711648,990
