Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.292,539
Aaron_Sorkin_,134.506,1073
Abdel_Nasser_Assidi_,173.093,1647
Abdoulaye_Wade_,195.735,1679
Abdullah_,139.145,1217
Abdullah_Gul_,128.546,875
Abdullah_al-Attiyah_,163.39,1604
Abdullatif_Sener_,131.042,963
Abel_Pacheco_,137.041,1152
Abid_Hamid_Mahmud_Al-Tikriti_,177.241,1661
Adam_Sandler_,115.317,487
Adam_Scott_,145.656,1369
Adel_Al-Jubeir_,148.606,1424
Adolfo_Aguilar_Zinser_,135.537,1112
Adolfo_Rodriguez_Saa_,139.63,1231
Adrian_McPherson_,196.336,1680
Adrian_Nastase_,136.948,1149
Adrien_Brody_,110.846,389
Ahmad_Masood_,149.204,1431
Ahmed_Chalabi_,111.108,393
Ahmet_Necdet_Sezer_,129.491,911
Ai_Sugiyama_,130.575,943
Aicha_El_Ouafi_,130.817,950
Aitor_Gonzalez_,170.292,1639
Akbar_Hashemi_Rafsanjani_,103.619,248
Akhmed_Zakayev_,128.862,884
Al_Davis_,149.352,1434
Al_Gore_,139.253,1218
Al_Pacino_,136.662,1143
Al_Sharpton_,168.753,1631
Alan_Ball_,123.629,700
Alan_Greenspan_,139.929,1239
Alan_Mulally_,128.89,887
Alastair_Campbell_,103.869,250
Albert_Costa_,168.749,1630
Alberto_Fujimori_,127.444,833
Alberto_Ruiz_Gallardon_,106.331,299
Albrecht_Mentz_,128.811,881
Aldo_Paredes_,148.942,1429
Alec_Baldwin_,136.292,1133
Alejandro_Atchugarry_,120.518,618
Alejandro_Avila_,148.384,1419
Alejandro_Toledo_,130.849,952
Aleksander_Kwasniewski_,117.054,533
Alex_Barros_,109.329,362
Alex_Penelas_,106.866,313
Alex_Sink_,118.611,566
Alexander_Downer_,98.3935,164
Alexander_Losyukov_,140.577,1259
Alexander_Rumyantsev_,105.981,288
Alexandra_Stevenson_,160.339,1588
Alexandra_Vodjanikova_,154.621,1522
Ali_Abbas_,109.493,365
Ali_Khamenei_,138.277,1188
Ali_Naimi_,112.348,417
Alice_Fisher_,139.623,1230
Alicia_Silverstone_,129.935,927
Alimzhan_Tokhtakhounov_,117.48,545
Alison_Lohman_,106.484,305
Allen_Iverson_,142.219,1303
Allison_Janney_,131.461,975
Allyson_Felix_,139.308,1220
Alvaro_Noboa_,125.623,774
Alvaro_Silva_Calderon_,126.852,811
Alvaro_Uribe_,99.7959,180
Amanda_Beard_,116.528,522
Amanda_Bynes_,87.5324,68
Amanda_Coetzer_,140.548,1258
Amber_Tamblyn_,109.014,358
Amelia_Vega_,104.667,263
Amelie_Mauresmo_,123.652,701
Amer_al-Saadi_,98.9581,169
Amram_Mitzna_,150.636,1453
Ana_Guevara_,177.766,1662
Ana_Palacio_,101.303,215
Anastasia_Myskina_,156.078,1540
Anders_Ebbeson_,162.862,1599
Anders_Fogh_Rasmussen_,124.887,750
Andre_Agassi_,124.817,749
Andrei_Mikhnevich_,144.308,1345
Andrew_Bunner_,111.822,406
Andrew_Cuomo_,98.6173,166
Andrew_Niccol_,128.982,890
Andrew_Weissmann_,147.86,1410
Andy_Hebb_,110.059,374
