Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.832395,904
Aaron_Sorkin_,0.907563,1334
Abdel_Nasser_Assidi_,0.928744,1416
Abdoulaye_Wade_,0.857249,1061
Abdullah_,0.756734,445
Abdullah_Gul_,0.858102,1069
Abdullah_al-Attiyah_,0.771537,535
Abdullatif_Sener_,0.828134,874
Abel_Pacheco_,0.872862,1161
Abid_Hamid_Mahmud_Al-Tikriti_,0.852927,1032
Adam_Sandler_,0.715715,274
Adam_Scott_,0.716938,278
Adel_Al-Jubeir_,0.918639,1379
Adolfo_Aguilar_Zinser_,0.702067,223
Adolfo_Rodriguez_Saa_,1.00877,1612
Adrian_McPherson_,0.958487,1514
Adrian_Nastase_,0.806356,736
Adrien_Brody_,0.820533,830
Ahmad_Masood_,0.793045,661
Ahmed_Chalabi_,0.805552,733
Ahmet_Necdet_Sezer_,0.711546,259
Ai_Sugiyama_,0.999743,1596
Aicha_El_Ouafi_,0.64923,80
Aitor_Gonzalez_,0.711519,258
Akbar_Hashemi_Rafsanjani_,0.760756,470
Akhmed_Zakayev_,0.700741,215
Al_Davis_,0.971582,1545
Al_Gore_,0.952977,1502
Al_Pacino_,0.72383,305
Al_Sharpton_,0.889098,1236
Alan_Ball_,0.994275,1590
Alan_Greenspan_,0.812837,777
Alan_Mulally_,0.766574,506
Alastair_Campbell_,0.87344,1167
Albert_Costa_,0.64383,65
Alberto_Fujimori_,0.779835,591
Alberto_Ruiz_Gallardon_,0.880604,1198
Albrecht_Mentz_,0.672261,135
Aldo_Paredes_,0.911709,1353
Alec_Baldwin_,0.896027,1277
Alejandro_Atchugarry_,0.958563,1516
Alejandro_Avila_,0.660405,104
Alejandro_Toledo_,0.937504,1450
Aleksander_Kwasniewski_,0.951966,1501
Alex_Barros_,0.972914,1549
Alex_Penelas_,0.743448,378
Alex_Sink_,0.935257,1434
Alexander_Downer_,0.907983,1337
Alexander_Losyukov_,0.76092,471
Alexander_Rumyantsev_,0.855876,1054
Alexandra_Stevenson_,0.784607,605
Alexandra_Vodjanikova_,0.920495,1390
Ali_Abbas_,0.7659,501
Ali_Khamenei_,0.814954,797
Ali_Naimi_,0.807923,748
Alice_Fisher_,0.598952,22
Alicia_Silverstone_,0.833831,914
Alimzhan_Tokhtakhounov_,0.849024,1010
Alison_Lohman_,0.784369,604
Allen_Iverson_,0.79314,663
Allison_Janney_,0.903619,1317
Allyson_Felix_,0.751224,419
Alvaro_Noboa_,0.889194,1239
Alvaro_Silva_Calderon_,0.944745,1480
Alvaro_Uribe_,0.973909,1552
Amanda_Beard_,0.804209,725
Amanda_Bynes_,0.755352,435
Amanda_Coetzer_,0.911604,1351
Amber_Tamblyn_,0.771438,534
Amelia_Vega_,0.717635,282
Amelie_Mauresmo_,0.71241,262
Amer_al-Saadi_,0.846567,994
Amram_Mitzna_,0.828883,883
Ana_Guevara_,0.85506,1049
Ana_Palacio_,0.755448,436
Anastasia_Myskina_,0.615571,34
Anders_Ebbeson_,0.970472,1542
Anders_Fogh_Rasmussen_,0.743383,377
Andre_Agassi_,0.764981,497
Andrei_Mikhnevich_,0.773097,547
Andrew_Bunner_,0.825436,855
