Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,83,240
Aaron_Sorkin_,824,1468
Abdel_Nasser_Assidi_,904,1530
Abdoulaye_Wade_,126,361
Abdullah_,1223,1659
Abdullah_Gul_,280,720
Abdullah_al-Attiyah_,376,896
Abdullatif_Sener_,333,820
Abel_Pacheco_,187,512
Abid_Hamid_Mahmud_Al-Tikriti_,465,1040
Adam_Sandler_,453,1021
Adam_Scott_,223,596
Adel_Al-Jubeir_,199,540
Adolfo_Aguilar_Zinser_,127,364
Adolfo_Rodriguez_Saa_,1231,1661
Adrian_McPherson_,594,1235
Adrian_Nastase_,579,1212
Adrien_Brody_,398,932
Ahmad_Masood_,820,1463
Ahmed_Chalabi_,370,883
Ahmet_Necdet_Sezer_,104,300
Ai_Sugiyama_,977,1559
Aicha_El_Ouafi_,65,191
Aitor_Gonzalez_,342,839
Akbar_Hashemi_Rafsanjani_,592,1234
Akhmed_Zakayev_,735,1393
Al_Davis_,1167,1648
Al_Gore_,603,1245
Al_Pacino_,344,842
Al_Sharpton_,1088,1621
Alan_Ball_,370,884
Alan_Greenspan_,1001,1572
Alan_Mulally_,390,920
Alastair_Campbell_,232,615
Albert_Costa_,46,136
Alberto_Fujimori_,859,1499
Alberto_Ruiz_Gallardon_,306,768
Albrecht_Mentz_,734,1392
Aldo_Paredes_,212,571
Alec_Baldwin_,1146,1641
Alejandro_Atchugarry_,455,1024
Alejandro_Avila_,49,145
Alejandro_Toledo_,115,331
Aleksander_Kwasniewski_,203,549
Alex_Barros_,372,887
Alex_Penelas_,316,794
Alex_Sink_,161,453
Alexander_Downer_,298,755
Alexander_Losyukov_,587,1226
Alexander_Rumyantsev_,297,753
Alexandra_Stevenson_,503,1097
Alexandra_Vodjanikova_,1,1
Ali_Abbas_,339,831
Ali_Khamenei_,491,1082
Ali_Naimi_,206,557
Alice_Fisher_,615,1259
Alicia_Silverstone_,368,881
Alimzhan_Tokhtakhounov_,362,871
Alison_Lohman_,2,4
Allen_Iverson_,313,785
Allison_Janney_,231,613
Allyson_Felix_,1414,1679
Alvaro_Noboa_,875,1514
Alvaro_Silva_Calderon_,835,1480
Alvaro_Uribe_,526,1133
Amanda_Beard_,446,1008
Amanda_Bynes_,54,160
Amanda_Coetzer_,1248,1662
Amber_Tamblyn_,348,849
Amelia_Vega_,266,689
Amelie_Mauresmo_,430,983
Amer_al-Saadi_,164,460
Amram_Mitzna_,242,637
Ana_Guevara_,300,758
Ana_Palacio_,202,546
Anastasia_Myskina_,497,1089
Anders_Ebbeson_,266,690
Anders_Fogh_Rasmussen_,263,684
Andre_Agassi_,277,714
Andrei_Mikhnevich_,91,263
Andrew_Bunner_,421,967
Andrew_Cuomo_,162,456
Andrew_Niccol_,23,67
Andrew_Weissmann_,554,1177
Andy_Hebb_,99,286
Andy_Roddick_,949,1548
Angela_Bassett_,619,1264
Angela_Lansbury_,502,1096
Angela_Merkel_,41,121
Angelina_Jolie_,259,676
Angelo_Reyes_,155,438
Anibal_Ibarra_,773,1429
Ann_Veneman_,205,554
Anna_Kournikova_,295,747
Anna_Nicole_Smith_,487,1076
Anne_Krueger_,214,577
Anne_McLellan_,381,903
