Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.293,541
Aaron_Sorkin_,134.506,1071
Abdel_Nasser_Assidi_,158.808,1557
Abdoulaye_Wade_,177.822,1664
Abdullah_,139.145,1211
Abdullah_Gul_,106.039,287
Abdullah_al-Attiyah_,163.388,1596
Abdullatif_Sener_,131.046,973
Abel_Pacheco_,135.932,1115
Abid_Hamid_Mahmud_Al-Tikriti_,177.241,1661
Adam_Sandler_,115.317,492
Adam_Scott_,145.657,1355
Adel_Al-Jubeir_,148.606,1404
Adolfo_Aguilar_Zinser_,135.536,1102
Adolfo_Rodriguez_Saa_,139.633,1222
Adrian_McPherson_,155.089,1508
Adrian_Nastase_,136.949,1141
Adrien_Brody_,110.849,380
Ahmad_Masood_,126.425,800
Ahmed_Chalabi_,111.115,389
Ahmet_Necdet_Sezer_,129.493,918
Ai_Sugiyama_,130.581,955
Aicha_El_Ouafi_,130.817,964
Aitor_Gonzalez_,174.418,1654
Akbar_Hashemi_Rafsanjani_,103.624,240
Akhmed_Zakayev_,128.865,887
Al_Davis_,149.349,1413
Al_Gore_,139.253,1212
Al_Pacino_,136.663,1134
Al_Sharpton_,144.206,1336
Alan_Ball_,123.364,706
Alan_Greenspan_,139.929,1231
Alan_Mulally_,128.891,890
Alastair_Campbell_,129.33,910
Albert_Costa_,168.75,1628
Alberto_Fujimori_,136.582,1132
Alberto_Ruiz_Gallardon_,106.339,294
Albrecht_Mentz_,128.811,885
Aldo_Paredes_,113.562,448
Alec_Baldwin_,136.304,1125
Alejandro_Atchugarry_,120.359,625
Alejandro_Avila_,144.162,1332
Alejandro_Toledo_,130.854,965
Aleksander_Kwasniewski_,117.054,535
Alex_Barros_,109.33,350
Alex_Penelas_,106.864,306
Alex_Sink_,118.612,571
Alexander_Downer_,98.3944,169
Alexander_Losyukov_,112.962,435
Alexander_Rumyantsev_,112.087,411
Alexandra_Stevenson_,160.337,1574
Alexandra_Vodjanikova_,154.622,1501
Ali_Abbas_,109.492,357
Ali_Khamenei_,138.275,1186
Ali_Naimi_,112.349,417
Alice_Fisher_,141.154,1271
Alicia_Silverstone_,129.938,938
Alimzhan_Tokhtakhounov_,117.485,547
Alison_Lohman_,114.448,469
Allen_Iverson_,151.969,1451
Allison_Janney_,129.525,920
Allyson_Felix_,155.039,1507
Alvaro_Noboa_,111.107,388
Alvaro_Silva_Calderon_,106.68,304
Alvaro_Uribe_,99.7951,179
Amanda_Beard_,116.53,521
Amanda_Bynes_,87.5359,54
Amanda_Coetzer_,140.548,1250
Amber_Tamblyn_,109.014,343
Amelia_Vega_,161.188,1581
Amelie_Mauresmo_,113.495,447
Amer_al-Saadi_,134.22,1065
Amram_Mitzna_,126.984,822
Ana_Guevara_,177.766,1663
Ana_Palacio_,101.305,207
Anastasia_Myskina_,156.078,1521
Anders_Ebbeson_,162.862,1591
Anders_Fogh_Rasmussen_,124.887,754
Andre_Agassi_,124.819,752
Andrei_Mikhnevich_,132.052,1000
Andrew_Bunner_,121.123,644
Andrew_Cuomo_,98.6196,170
Andrew_Niccol_,128.981,894
Andrew_Weissmann_,160.897,1578
Andy_Hebb_,110.059,365
Andy_Roddick_,131.049,974
